label,n_observations,run,shared_all_local_log_likelihood,local_all_local_log_likelihood,invalid_shared_k,valid_shared_all_local_k,local_k,invalid_shared_bic,local_bic,invalid_shared_bic_weight
INVALID: all-local optimization with shared-model penalty,25,71,24.710134506225586,17.370101928710938,26,50,50,34.27050243412204,126.20358738598816,1.0
INVALID: all-local optimization with shared-model penalty,25,72,18.085403442382812,10.275799751281738,26,50,50,47.51996456180758,140.39219174084656,1.0
INVALID: all-local optimization with shared-model penalty,25,73,21.67609405517578,19.865327835083008,26,50,50,40.338583336221646,121.21313557324402,1.0
INVALID: all-local optimization with shared-model penalty,25,74,14.12598705291748,5.522129058837891,26,50,50,55.43879734073825,149.89953312573425,1.0
INVALID: all-local optimization with shared-model penalty,25,75,19.4693603515625,10.364931106567383,26,50,50,44.75205074344821,140.21392903027527,1.0
INVALID: all-local optimization with shared-model penalty,25,76,18.131710052490234,11.1079683303833,26,50,50,47.42735134159274,138.72785458264343,1.0
INVALID: all-local optimization with shared-model penalty,25,77,22.131938934326172,12.2334566116333,26,50,50,39.426893577920865,136.47687802014343,1.0
INVALID: all-local optimization with shared-model penalty,25,78,21.923221588134766,16.281272888183594,26,50,50,39.84432827030368,128.38124546704285,1.0
INVALID: all-local optimization with shared-model penalty,25,79,3.4406304359436035,-6.176771640777588,26,50,50,76.809510574686,173.2973345249652,1.0
INVALID: all-local optimization with shared-model penalty,25,80,17.462270736694336,10.271973609924316,26,50,50,48.76622997318454,140.3998440235614,1.0
INVALID: all-local optimization with shared-model penalty,25,81,11.101059913635254,1.5622166395187378,26,50,50,61.4886516193027,157.81935796437256,1.0
INVALID: all-local optimization with shared-model penalty,25,82,20.51158905029297,15.799979209899902,26,50,50,42.66759334598727,129.34383282361023,1.0
INVALID: all-local optimization with shared-model penalty,25,83,17.95694351196289,10.588875770568848,26,50,50,47.77688442264743,139.76603970227234,1.0
INVALID: all-local optimization with shared-model penalty,25,84,17.917827606201172,11.07962703704834,26,50,50,47.855116234170865,138.78453716931335,1.0
INVALID: all-local optimization with shared-model penalty,25,85,7.147432327270508,-3.060060501098633,26,50,50,69.39590679203219,167.0639122456073,1.0
INVALID: all-local optimization with shared-model penalty,25,86,19.63677978515625,12.691560745239258,26,50,50,44.41721187626071,135.56066975293152,1.0
INVALID: all-local optimization with shared-model penalty,25,87,18.275423049926758,13.176532745361328,26,50,50,47.13992534671969,134.59072575268738,1.0
INVALID: all-local optimization with shared-model penalty,25,88,8.386492729187012,-2.155938148498535,26,50,50,66.91778598819918,165.2556675404071,1.0
INVALID: all-local optimization with shared-model penalty,25,89,17.84684181213379,9.314664840698242,26,50,50,47.99708782230563,142.31446156201355,1.0
INVALID: all-local optimization with shared-model penalty,25,90,15.082489967346191,7.432754993438721,26,50,50,53.525791511880826,146.0782812565326,1.0
INVALID: all-local optimization with shared-model penalty,25,91,22.776317596435547,14.971668243408203,26,50,50,38.138136253702115,131.00045475659363,1.0
INVALID: all-local optimization with shared-model penalty,25,92,19.21212387084961,11.622807502746582,26,50,50,45.26652370487399,137.69817623791687,1.0
INVALID: all-local optimization with shared-model penalty,25,93,19.657733917236328,14.572312355041504,26,50,50,44.37530361210055,131.79916653332702,1.0
INVALID: all-local optimization with shared-model penalty,25,94,17.88849449157715,13.39338207244873,26,50,50,47.91378246341891,134.15702709851257,1.0
INVALID: all-local optimization with shared-model penalty,25,95,21.679302215576172,12.744519233703613,26,50,50,40.332167015420865,135.4547527760028,1.0
INVALID: all-local optimization with shared-model penalty,25,96,18.148569107055664,14.388344764709473,26,50,50,47.39363323246188,132.1671017139911,1.0
INVALID: all-local optimization with shared-model penalty,25,97,17.213008880615234,10.17665958404541,26,50,50,49.26475368534274,140.5904720753192,1.0
INVALID: all-local optimization with shared-model penalty,25,98,19.05906867980957,13.368714332580566,26,50,50,45.57263408695407,134.2063625782489,1.0
INVALID: all-local optimization with shared-model penalty,25,99,17.587221145629883,10.213961601257324,26,50,50,48.51632915531344,140.51586804089538,1.0
INVALID: all-local optimization with shared-model penalty,50,0,32.18669128417969,14.768916130065918,51,100,100,135.13979070847606,361.6644682826828,1.0
INVALID: all-local optimization with shared-model penalty,50,1,44.398277282714844,27.720487594604492,51,100,100,110.71661871140574,335.7613253536056,1.0
INVALID: all-local optimization with shared-model penalty,50,2,29.76409912109375,12.589171409606934,51,100,100,139.98497503464793,366.02395772360074,1.0
INVALID: all-local optimization with shared-model penalty,50,3,41.007850646972656,21.385236740112305,51,100,100,117.49747198289012,348.43182706259,1.0
INVALID: all-local optimization with shared-model penalty,50,4,39.645137786865234,27.15520668029785,51,100,100,120.22289770310496,336.8918871822189,1.0
INVALID: all-local optimization with shared-model penalty,50,5,42.411128997802734,31.17746925354004,51,100,100,114.69091528122996,328.84736203573453,1.0
INVALID: all-local optimization with shared-model penalty,50,6,-14.918652534484863,-28.564966201782227,51,100,100,229.35047834580516,448.33223294637907,1.0
INVALID: all-local optimization with shared-model penalty,50,7,34.670711517333984,25.367225646972656,51,100,100,130.17175024216746,340.4678492488693,1.0
INVALID: all-local optimization with shared-model penalty,50,8,37.68455505371094,22.900117874145508,51,100,100,124.14406316941356,345.4020647945236,1.0
INVALID: all-local optimization with shared-model penalty,50,9,40.14306640625,27.13386344909668,51,100,100,119.22704046433543,336.93457364462125,1.0
INVALID: all-local optimization with shared-model penalty,50,10,28.834779739379883,8.06261157989502,51,100,100,141.84361379807567,375.0770773830246,1.0
INVALID: all-local optimization with shared-model penalty,50,11,43.23838806152344,32.105098724365234,51,100,100,113.03639715378856,326.99210309408414,1.0
INVALID: all-local optimization with shared-model penalty,50,12,19.581985473632812,-0.4727964401245117,51,100,100,160.3492023295698,392.14789342306364,1.0
INVALID: all-local optimization with shared-model penalty,50,13,40.03195571899414,21.382831573486328,51,100,100,119.44926183884715,348.43663739584196,1.0
INVALID: all-local optimization with shared-model penalty,50,14,37.55819320678711,20.924060821533203,51,100,100,124.39678686326121,349.3541788997482,1.0
INVALID: all-local optimization with shared-model penalty,50,15,40.750858306884766,24.448360443115234,51,100,100,118.0114566630659,342.30557965658414,1.0
INVALID: all-local optimization with shared-model penalty,50,16,38.77031326293945,28.753280639648438,51,100,100,121.97254675095652,333.69573926351774,1.0
INVALID: all-local optimization with shared-model penalty,50,17,27.03160858154297,9.681288719177246,51,100,100,145.4499561137495,371.8397231044601,1.0
INVALID: all-local optimization with shared-model penalty,50,18,27.09496307373047,8.394989967346191,51,100,100,145.3232471293745,374.41232060812223,1.0
INVALID: all-local optimization with shared-model penalty,50,19,37.93208312988281,25.35550308227539,51,100,100,123.6490070170698,340.49129437826383,1.0
INVALID: all-local optimization with shared-model penalty,50,20,37.352317810058594,22.945314407348633,51,100,100,124.80853765671824,345.31167172811735,1.0
INVALID: all-local optimization with shared-model penalty,50,21,27.419584274291992,7.557700157165527,51,100,100,144.67400472825145,376.08690022848356,1.0
INVALID: all-local optimization with shared-model penalty,50,22,-17.936538696289062,-39.9276123046875,51,100,100,235.38625066941356,471.0575251521896,1.0
INVALID: all-local optimization with shared-model penalty,50,23,38.750728607177734,18.54347038269043,51,100,100,122.01171606247996,354.11535977743375,1.0
INVALID: all-local optimization with shared-model penalty,50,24,34.42120361328125,18.222448348999023,51,100,100,130.67076605027293,354.75740384481657,1.0
INVALID: all-local optimization with shared-model penalty,50,25,13.893074035644531,-4.2746686935424805,51,100,100,171.72702520554637,399.7516379298996,1.0
INVALID: all-local optimization with shared-model penalty,50,26,41.14400100708008,33.06727981567383,51,100,100,117.22517126267527,325.06774091146696,1.0
INVALID: all-local optimization with shared-model penalty,50,27,34.315250396728516,16.430631637573242,51,100,100,130.8826724833784,358.3410372676681,1.0
INVALID: all-local optimization with shared-model penalty,50,28,37.126007080078125,28.608728408813477,51,100,100,125.26115911667918,333.98484372518766,1.0
INVALID: all-local optimization with shared-model penalty,50,29,41.376461029052734,25.78564453125,51,100,100,116.76025121872996,339.6310114803146,1.0
INVALID: all-local optimization with shared-model penalty,50,30,35.626041412353516,16.993165969848633,51,100,100,128.2610904521284,357.21596860311735,1.0
INVALID: all-local optimization with shared-model penalty,50,31,37.7554817199707,23.954187393188477,51,100,100,124.00220983689402,343.29392575643766,1.0
INVALID: all-local optimization with shared-model penalty,50,32,44.457603454589844,28.994760513305664,51,100,100,110.59796636765574,333.2127795162033,1.0
INVALID: all-local optimization with shared-model penalty,50,33,24.614391326904297,4.435128688812256,51,100,100,150.28439062302684,382.3320431651901,1.0
INVALID: all-local optimization with shared-model penalty,50,34,15.744950294494629,-1.098581075668335,51,100,100,168.02327268784617,393.3994626941513,1.0
INVALID: all-local optimization with shared-model penalty,50,35,37.76969528198242,19.765043258666992,51,100,100,123.97378271287059,351.6722140254806,1.0
INVALID: all-local optimization with shared-model penalty,50,36,42.093505859375,31.726634979248047,51,100,100,115.32616155808543,327.7490305843185,1.0
INVALID: all-local optimization with shared-model penalty,50,37,39.21697998046875,36.0693244934082,51,100,100,121.07921331589793,319.0636515559982,1.0
INVALID: all-local optimization with shared-model penalty,50,38,44.35089874267578,28.207401275634766,51,100,100,110.81137579148387,334.7874979915451,1.0
INVALID: all-local optimization with shared-model penalty,50,39,33.71110916137695,15.198698043823242,51,100,100,132.09095495408152,360.8049044551681,1.0
INVALID: all-local optimization with shared-model penalty,50,40,41.64861297607422,38.73649597167969,51,100,100,116.215947324687,313.72930859945524,1.0
INVALID: all-local optimization with shared-model penalty,50,41,38.52632141113281,27.99554443359375,51,100,100,122.4605304545698,335.2112116756271,1.0
INVALID: all-local optimization with shared-model penalty,50,42,37.01054382324219,17.613964080810547,51,100,100,125.49208563035106,355.9743723811935,1.0
INVALID: all-local optimization with shared-model penalty,50,43,36.46941375732422,18.136734008789062,51,100,100,126.574345762187,354.9288325252365,1.0
INVALID: all-local optimization with shared-model penalty,50,44,15.894540786743164,-2.922550678253174,51,100,100,167.7240917033491,397.04740189932096,1.0
INVALID: all-local optimization with shared-model penalty,50,45,35.97132110595703,23.580324172973633,51,100,100,127.57053106492137,344.04165219686735,1.0
INVALID: all-local optimization with shared-model penalty,50,46,38.796958923339844,29.892419815063477,51,100,100,121.91925543015574,331.41746091268766,1.0
INVALID: all-local optimization with shared-model penalty,50,47,39.63990020751953,27.616222381591797,51,100,100,120.23337286179637,335.969855779631,1.0
INVALID: all-local optimization with shared-model penalty,50,48,19.64663314819336,1.2771103382110596,51,100,100,160.2199069804487,388.6480798663925,1.0
INVALID: all-local optimization with shared-model penalty,50,49,32.901737213134766,14.060457229614258,51,100,100,133.7096988505659,363.0813860835861,1.0
INVALID: all-local optimization with shared-model penalty,50,50,42.06003952026367,29.112668991088867,51,100,100,115.39309423630809,332.9769625606369,1.0
INVALID: all-local optimization with shared-model penalty,50,51,32.252288818359375,13.433403015136719,51,100,100,135.00859564011668,364.3354945125412,1.0
INVALID: all-local optimization with shared-model penalty,50,52,43.54878234863281,33.7740364074707,51,100,100,112.4156085795698,323.6542277278732,1.0
INVALID: all-local optimization with shared-model penalty,50,53,43.8615837097168,40.28374099731445,51,100,100,111.79000585740184,310.6348185481857,1.0
INVALID: all-local optimization with shared-model penalty,50,54,38.462059020996094,28.714109420776367,51,100,100,122.58905523484324,333.7740817012619,1.0
INVALID: all-local optimization with shared-model penalty,50,55,31.365785598754883,11.672652244567871,51,100,100,136.78160207932567,367.85699605367887,1.0
INVALID: all-local optimization with shared-model penalty,50,56,45.349456787109375,38.77942657470703,51,100,100,108.81425970261668,313.64344739340055,1.0
INVALID: all-local optimization with shared-model penalty,50,57,40.29276657104492,26.892988204956055,51,100,100,118.92764013474559,337.4163241329025,1.0
INVALID: all-local optimization with shared-model penalty,50,58,37.63307189941406,18.612756729125977,51,100,100,124.2470294780073,353.97678708456266,1.0
INVALID: all-local optimization with shared-model penalty,50,59,31.91567039489746,14.640442848205566,51,100,100,135.6818324870405,361.9214148464035,1.0
INVALID: all-local optimization with shared-model penalty,50,60,47.640499114990234,32.37495040893555,51,100,100,104.23217504685496,326.4523997249435,1.0
INVALID: all-local optimization with shared-model penalty,50,61,34.48129653930664,20.465351104736328,51,100,100,130.55058019822215,350.27159833334196,1.0
INVALID: all-local optimization with shared-model penalty,50,62,40.668601989746094,33.22216796875,51,100,100,118.17596929734324,324.7579646053146,1.0
INVALID: all-local optimization with shared-model penalty,50,63,40.208580017089844,27.071521759033203,51,100,100,119.09601324265574,337.0592570247482,1.0
INVALID: all-local optimization with shared-model penalty,50,64,25.189205169677734,3.415954113006592,51,100,100,149.13476293747996,384.37039231680143,1.0
INVALID: all-local optimization with shared-model penalty,50,65,44.2055549621582,30.047346115112305,51,100,100,111.10206335251902,331.10760831259,1.0
INVALID: all-local optimization with shared-model penalty,50,66,39.4735107421875,21.768909454345703,51,100,100,120.56615179246043,347.6644816341232,1.0
INVALID: all-local optimization with shared-model penalty,50,67,37.343101501464844,18.674760818481445,51,100,100,124.82697027390574,353.8527789058517,1.0
INVALID: all-local optimization with shared-model penalty,50,68,27.6390323638916,8.97740364074707,51,100,100,144.23510854905223,373.24749326132047,1.0
INVALID: all-local optimization with shared-model penalty,50,69,26.22417640686035,7.307065486907959,51,100,100,147.06482046311473,376.5881695689987,1.0
INVALID: all-local optimization with shared-model penalty,50,70,-4.256459712982178,-27.04633331298828,51,100,100,208.0260927027998,445.2949671687912,1.0
INVALID: all-local optimization with shared-model penalty,50,71,44.508636474609375,33.92970657348633,51,100,100,110.49590032761668,323.34288739584196,1.0
INVALID: all-local optimization with shared-model penalty,50,72,21.7882022857666,3.5340723991394043,51,100,100,155.93676870530223,384.1341557445358,1.0
INVALID: all-local optimization with shared-model penalty,50,73,47.858985900878906,33.04287338256836,51,100,100,103.79520147507762,325.1165537776779,1.0
INVALID: all-local optimization with shared-model penalty,50,74,34.868797302246094,20.04010772705078,51,100,100,129.77557867234324,351.12208508871305,1.0
INVALID: all-local optimization with shared-model penalty,50,75,40.97050476074219,34.025779724121094,51,100,100,117.57216375535106,323.1507410945724,1.0
INVALID: all-local optimization with shared-model penalty,50,76,40.14552307128906,28.461488723754883,51,100,100,119.2221271342573,334.27932309530485,1.0
INVALID: all-local optimization with shared-model penalty,50,77,31.578853607177734,13.347126007080078,51,100,100,136.35546606247996,364.50804852865446,1.0
INVALID: all-local optimization with shared-model penalty,50,78,38.54018020629883,20.29753875732422,51,100,100,122.43281286423777,350.6072230281662,1.0
INVALID: all-local optimization with shared-model penalty,50,79,42.37699890136719,28.435409545898438,51,100,100,114.75917547410106,334.33148145101774,1.0
INVALID: all-local optimization with shared-model penalty,50,80,41.4516487121582,27.774106979370117,51,100,100,116.60987585251902,335.6540865840744,1.0
INVALID: all-local optimization with shared-model penalty,50,81,40.12057113647461,28.142906188964844,51,100,100,119.27203100388621,334.9164881648849,1.0
INVALID: all-local optimization with shared-model penalty,50,82,31.93646812438965,12.992661476135254,51,100,100,135.64023702805613,365.2169775905441,1.0
INVALID: all-local optimization with shared-model penalty,50,83,39.53193664550781,28.45548439025879,51,100,100,120.4492999858198,334.29133176229703,1.0
INVALID: all-local optimization with shared-model penalty,50,84,38.42467498779297,21.847911834716797,51,100,100,122.6638233012495,347.506476873381,1.0
INVALID: all-local optimization with shared-model penalty,50,85,31.660797119140625,13.731273651123047,51,100,100,136.19157903855418,363.7397532405685,1.0
INVALID: all-local optimization with shared-model penalty,50,86,34.58295440673828,18.153125762939453,51,100,100,130.34726446335887,354.8960490169357,1.0
INVALID: all-local optimization with shared-model penalty,50,87,39.9902229309082,24.910850524902344,51,100,100,119.53272741501902,341.3805994930099,1.0
INVALID: all-local optimization with shared-model penalty,50,88,38.100955963134766,29.09613609313965,51,100,100,123.3112613505659,333.0100283565353,1.0
INVALID: all-local optimization with shared-model penalty,50,89,40.6109733581543,37.46389389038086,51,100,100,118.29122656052684,316.2745127620529,1.0
INVALID: all-local optimization with shared-model penalty,50,90,41.10400390625,34.80589294433594,51,100,100,117.30516546433543,321.59051465414274,1.0
INVALID: all-local optimization with shared-model penalty,50,91,39.82478713989258,30.148984909057617,51,100,100,119.86359899705027,330.9043307246994,1.0
INVALID: all-local optimization with shared-model penalty,50,92,43.22678756713867,35.20677947998047,51,100,100,113.05959814255809,320.7887415828537,1.0
INVALID: all-local optimization with shared-model penalty,50,93,24.896686553955078,5.775236129760742,51,100,100,149.71980016892527,379.6518282832931,1.0
INVALID: all-local optimization with shared-model penalty,50,94,28.63373565673828,10.671238899230957,51,100,100,142.24570196335887,369.8598227443527,1.0
INVALID: all-local optimization with shared-model penalty,50,95,27.808643341064453,9.077742576599121,51,100,100,143.89588659470652,373.04681538961637,1.0
INVALID: all-local optimization with shared-model penalty,50,96,42.2604866027832,26.426668167114258,51,100,100,114.99220007126902,338.3489642085861,1.0
INVALID: all-local optimization with shared-model penalty,50,97,36.46775436401367,20.484716415405273,51,100,100,126.57766454880809,350.23286771200407,1.0
INVALID: all-local optimization with shared-model penalty,50,98,44.41047286987305,28.151456832885742,51,100,100,110.69222753708934,334.8993868770431,1.0
INVALID: all-local optimization with shared-model penalty,50,99,42.601318359375,31.391172409057617,51,100,100,114.31053655808543,328.4199557246994,1.0
