n_observations,model,configuration,metric,mean,std,median,q05,q25,q75,q95,count
2,Fully Local,correct_hierarchy,sharing_std,0.057528565786778924,0.04364586562169185,0.049397481605410576,0.006861457228660583,0.023283571004867554,0.07034382782876492,0.149068359285593,100
2,Fully Local,correct_hierarchy,local_estimate_std,0.6047719337046147,0.4146946229080911,0.6028977036476135,0.05227269679307938,0.3134392872452736,0.8190785646438599,1.2954267501831054,100
2,Fully Local,correct_hierarchy,log_likelihood,0.7652098059654235,0.799020765619727,0.9281101226806641,-0.6747686862945557,0.31129729747772217,1.3041694164276123,1.7626886129379271,100
2,Fully Local,correct_hierarchy,effective_k,4.0,0.0,4.0,4.0,4.0,4.0,4.0,100
2,Fully Local,correct_hierarchy,aic,6.4695803880691525,1.598041531239454,6.143779754638672,4.474622774124145,5.391661167144775,7.377405405044556,9.349537372589111,100
2,Fully Local,correct_hierarchy,bic,1.242169110308934,1.5980415312394542,0.916368476878453,-0.7527885036360733,0.16424988938455654,2.149994127284337,4.122126094828893,100
2,Fully Local,correct_hierarchy,aic_weight,0.24606680490364613,0.1108940634927251,0.2222876565180423,0.13790078799014585,0.16872080861895908,0.29161492046162596,0.4773099910201481,100
2,Fully Local,correct_hierarchy,bic_weight,0.3750819682915627,0.12710993554709332,0.35457698660241405,0.2351583101486418,0.28063859171273864,0.44173369119608913,0.637048279903281,100
2,Fully Local,correct_hierarchy,no_penalty_weight,0.4533273074145237,0.12851969977197533,0.43722773087039524,0.303045606810054,0.355551663308166,0.5280813518688144,0.7128233141344011,100
2,Shared Global,all_global,global_error,0.07208032935857772,0.049418186988075485,0.06374886631965637,0.004049371182918549,0.03748178482055664,0.10666315257549286,0.15015881657600397,100
2,Shared Global,all_global,global_analytic_error,0.009030564837157726,0.010544197578123958,0.006205379962921143,0.0007814645767211914,0.0029602795839309692,0.01059185154736042,0.03444938361644745,100
2,Shared Global,all_global,local_rmse,0.6357509645726531,0.42523031185634064,0.617479681968689,0.06993314549326897,0.35932788252830505,0.8424071818590164,1.3436875343322754,100
2,Shared Global,all_global,local_analytic_rmse,0.6138441803259775,0.42879635265923044,0.6049483716487885,0.05266816318035126,0.31228118389844894,0.8260303735733032,1.3407152533531188,100
2,Shared Global,all_global,sharing_range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
2,Shared Global,all_global,sharing_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
2,Shared Global,all_global,local_estimate_std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
2,Shared Global,all_global,log_likelihood,-5.984320921897888,4.6787968601471155,-6.262938022613525,-13.378713607788086,-9.157416343688965,-2.0631611347198486,1.0780663371086117,100
2,Shared Global,all_global,effective_k,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100
2,Shared Global,all_global,aic,15.968641843795776,9.357593720294231,16.52587604522705,1.843867325782776,8.126322269439697,22.31483268737793,30.75742721557617,100
2,Shared Global,all_global,bic,13.354936204915662,9.357593720294231,13.912170406346942,-0.7698383130973335,5.512616630559588,19.70112704849782,28.14372157669606,100
2,Shared Global,all_global,aic_weight,0.5104511962833493,0.10848422855991163,0.5279045653015642,0.3238280269939864,0.4466645054171275,0.5938330012137368,0.6569626351349729,100
2,Shared Global,all_global,bic_weight,0.5104511962833493,0.10848422855991163,0.5279045653015642,0.3238280269939864,0.4466645054171275,0.5938330012137368,0.6569626351349729,100
