n_observations,run,model,configuration,global_indices,local_indices,true_global,estimated_global,analytic_global_map,global_error,global_analytic_error,local_rmse,local_analytic_rmse,sharing_range,sharing_std,local_estimate_std,per_observation_log_likelihoods,log_likelihood,effective_k,aic,aicc,bic,aic_weight,bic_weight,no_penalty_weight,selected_by_aic,selected_by_bic,runtime_seconds
10,39,Fully Local,correct_hierarchy,[],"[0, 1]",0.8850825117837873,nan,0.9029856216961117,0.11080613732337952,0.11059711128473282,0.09230843931436539,0.009580610319972038,0.3514062166213989,0.11033158749341965,0.9316182136535645,"[0.7271794080734253, 0.7959209680557251, -0.32435882091522217, 0.6638652086257935, 1.0107454061508179, 0.7855437994003296, 0.02368772029876709, 0.46105659008026123, 0.6488231420516968, 0.6951433420181274]",5.487607002258301,20,29.0247859954834,nan,35.07648785536432,0.001169422817161654,0.00029991611382135025,0.9046440773393484,0,0,8.824703704973217
10,39,Shared Global,all_local,[],"[0, 1]",0.8850825117837873,nan,0.9029856216961117,0.10895964503288269,0.10765279084444046,0.09190024435520172,0.003944577649235725,0.33627843856811523,0.10764770954847336,0.9347060918807983,"[1.0028055906295776, 1.0125187635421753, 0.05509841442108154, 0.9472347497940063, 0.9782019853591919, 0.8843017816543579, 0.4248107671737671, 0.7325929403305054, 0.872576117515564, 0.8444541692733765]",7.754595756530762,20,24.490808486938477,nan,30.542510346819398,0.9061059101312889,0.9061059101312889,0.9061059101312889,1,1,8.734036936017219
10,39,Fully Local,all_local,[],"[0, 1]",0.8850825117837873,nan,0.9029856216961117,0.11080613732337952,0.11059711128473282,0.09230843931436539,0.009580610319972038,0.3514062166213989,0.11033158749341965,0.9316182136535645,"[0.7271794080734253, 0.7959209680557251, -0.32435882091522217, 0.6638652086257935, 1.0107454061508179, 0.7855437994003296, 0.02368772029876709, 0.46105659008026123, 0.6488231420516968, 0.6951433420181274]",5.487607002258301,20,29.0247859954834,nan,35.07648785536432,0.0938940898687111,0.0938940898687111,0.0938940898687111,0,0,8.715638005000073
10,39,Shared Global,all_global,"[0, 1]",[],0.8850825117837873,0.920228898525238,0.9029856216961117,0.03514641895890236,0.017243267968297005,0.9394464492797852,0.9623137712478638,0.0,5.960464477539063e-08,0.0,"[0.06672561168670654, -0.2038348913192749, -8.051265716552734, -0.4532204866409302, -1.8321763277053833, -3.884599208831787, -7.3700175285339355, -5.319258689880371, -3.0198402404785156, -4.400519371032715]",-34.4680061340332,2,72.9360122680664,74.65029798235211,73.54118245405449,0.4543964983317317,0.4543964983317317,0.4543964983317317,0,0,9.504211372986902
10,39,Fully Local,all_global,"[0, 1]",[],0.8850825117837873,0.919554591178894,0.9029856216961117,0.034472111612558365,0.01656895875930786,0.9272091388702393,0.9477990865707397,0.0,0.0,7.450580596923828e-09,"[-0.30735695362091064, 0.33749425411224365, -7.306484222412109, -0.4502216577529907, -2.4442734718322754, -4.337749004364014, -6.593364238739014, -5.730529308319092, -2.5972790718078613, -4.855320453643799]",-34.28508377075195,2,72.5701675415039,74.28445325578961,73.17533772749199,0.5456035016682683,0.5456035016682683,0.5456035016682683,1,1,9.422837174963206
10,40,Shared Global,correct_hierarchy,[0],[1],2.6881528047611685,2.723372459411621,2.72156023967272,0.035219669342041016,0.0018122196197509766,0.08390779793262482,0.0073886592872440815,0.0,2.384185791015625e-07,0.9565988779067993,"[0.41636359691619873, 0.4188801050186157, 0.14784753322601318, 0.63050377368927, -1.014741063117981, 0.47408783435821533, -0.5931044816970825, -0.7142277956008911, 0.2831496000289917, 0.390799880027771]",0.4395589828491211,11,21.120882034301758,nan,24.449318057236262,0.9999854854213378,0.9999962807149974,0.894762862969427,1,1,9.626311206026003
10,40,Fully Local,correct_hierarchy,[],"[0, 1]",2.6881528047611685,nan,2.72156023967272,0.07539692521095276,0.07539545744657516,0.08545540273189545,0.008680213242769241,0.2637362480163574,0.07352259010076523,0.9550644159317017,"[-0.036717772483825684, 0.010987639427185059, 0.30502331256866455, 0.24324142932891846, -1.1657639741897583, 0.19887769222259521, -0.1015700101852417, -1.1999789476394653, -0.12608468532562256, 0.17120182514190674]",-1.7007834911346436,20,43.40156698226929,nan,49.45326884215021,1.4514578662081455e-05,3.719285002622153e-06,0.10523713703057296,0,0,8.810696578002535
10,40,Shared Global,all_local,[],"[0, 1]",2.6881528047611685,nan,2.72156023967272,0.08036064356565475,0.07635092735290527,0.0836186632514,0.006378157064318657,0.27085399627685547,0.07600122690200806,0.9573397636413574,"[0.41845738887786865, 0.4028428792953491, 0.6574958562850952, 0.6117838621139526, -0.6844569444656372, 0.541422963142395, 0.2867828607559204, -0.7014232873916626, 0.3400915861129761, 0.6031113862991333]",2.4761085510253906,20,35.04778289794922,nan,41.09948475783014,0.9848858155715549,0.9848858155715549,0.9848858155715549,1,1,8.830465703969821
10,40,Fully Local,all_local,[],"[0, 1]",2.6881528047611685,nan,2.72156023967272,0.07539692521095276,0.07539545744657516,0.08545540273189545,0.008680213242769241,0.2637362480163574,0.07352259010076523,0.9550644159317017,"[-0.036717772483825684, 0.010987639427185059, 0.30502331256866455, 0.24324142932891846, -1.1657639741897583, 0.19887769222259521, -0.1015700101852417, -1.1999789476394653, -0.12608468532562256, 0.17120182514190674]",-1.7007834911346436,20,43.40156698226929,nan,49.45326884215021,0.015114184428445114,0.015114184428445114,0.015114184428445114,0,0,8.722041052009445
10,40,Shared Global,all_global,"[0, 1]",[],2.6881528047611685,2.72412371635437,2.72156023967272,0.03597092628479004,0.0025634765625,0.9790140986442566,0.9856285452842712,0.0,2.384185791015625e-07,1.4901161193847656e-08,"[-4.403674125671387, -5.157592296600342, -1.1014810800552368, -0.7442795038223267, -8.470913887023926, -3.383812427520752, -6.022518634796143, -8.68869686126709, -5.146340847015381, 0.33197104930877686]",-42.78733825683594,2,89.57467651367188,91.28896222795758,90.17984669965996,0.09017996640928548,0.09017996640928548,0.09017996640928548,0,0,9.41951648099348
10,40,Fully Local,all_global,"[0, 1]",[],2.6881528047611685,2.7186272144317627,2.72156023967272,0.030474424362182617,0.002933025360107422,0.9601870775222778,0.9681384563446045,0.0,2.384185791015625e-07,0.0,"[-3.5980467796325684, -4.9447855949401855, -1.5017160177230835, -1.551012635231018, -7.6393022537231445, -3.2896814346313477, -5.774993896484375, -7.731637954711914, -4.318697452545166, -0.12602293491363525]",-40.47589874267578,2,84.95179748535156,86.66608319963727,85.55696767133965,0.9098200335907146,0.9098200335907146,0.9098200335907146,1,1,9.368487399013247
10,41,Shared Global,correct_hierarchy,[0],[1],-0.02564723499302831,-0.0146494060754776,-0.017616970157753424,0.010997828096151352,0.0029675643891096115,0.10673254728317261,0.00549128046259284,0.0,0.0,1.17100989818573,"[-0.21910345554351807, 0.26822221279144287, 0.5970331430435181, 0.6157690286636353, 0.4059025049209595, 0.2516430616378784, 0.68921959400177, 0.4488893747329712, 0.6084972620010376, 0.690306544303894]",4.356379508972168,11,13.287240982055664,nan,16.615677004990168,0.9983852053483346,0.9995857242161372,0.07089191932210433,1,1,9.648555078019854
10,41,Fully Local,correct_hierarchy,[],"[0, 1]",-0.02564723499302831,nan,-0.017616970157753424,0.07915101200342178,0.0790930837392807,0.10842036455869675,0.00858088955283165,0.2693019211292267,0.07901804894208908,1.1676238775253296,"[0.20775973796844482, 0.4278782606124878, 0.3265432119369507, 0.3039590120315552, 0.06876575946807861, 0.0609511137008667, 0.4278491735458374, 0.024044156074523926, 4.351831436157227, 0.7298659086227417]",6.929448127746582,20,26.141103744506836,nan,32.19280560438776,0.0016147946516654522,0.00041427578386283074,0.9291080806778956,0,0,8.728771465015598
10,41,Shared Global,all_local,[],"[0, 1]",-0.02564723499302831,nan,-0.017616970157753424,0.08132462948560715,0.0804952010512352,0.10840864479541779,0.004857426043599844,0.276197224855423,0.08037802577018738,1.1712499856948853,"[0.6576238870620728, 0.8396717309951782, 0.6826108694076538, 0.6613832712173462, 0.5303775072097778, 0.4555014371871948, 0.838847279548645, 0.41871964931488037, 1.1995097398757935, 0.9575067758560181]",7.2417521476745605,20,25.51649570465088,nan,31.5681975645318,0.5774475464062299,0.5774475464062299,0.5774475464062299,1,1,8.700568577973172
10,41,Fully Local,all_local,[],"[0, 1]",-0.02564723499302831,nan,-0.017616970157753424,0.07915101200342178,0.0790930837392807,0.10842036455869675,0.00858088955283165,0.2693019211292267,0.07901804894208908,1.1676238775253296,"[0.20775973796844482, 0.4278782606124878, 0.3265432119369507, 0.3039590120315552, 0.06876575946807861, 0.0609511137008667, 0.4278491735458374, 0.024044156074523926, 4.351831436157227, 0.7298659086227417]",6.929448127746582,20,26.141103744506836,nan,32.19280560438776,0.4225524535937701,0.4225524535937701,0.4225524535937701,0,0,8.768044501019176
10,41,Shared Global,all_global,"[0, 1]",[],-0.02564723499302831,-0.010379211977124214,-0.017616970157753424,0.015268022194504738,0.0072377584874629974,1.1718779802322388,1.184744954109192,0.0,0.0,0.0,"[-7.084746360778809, -5.841317176818848, -6.070324897766113, -6.32081413269043, -7.347297191619873, -7.591766357421875, -5.81843900680542, -7.635528087615967, 0.631024956703186, -3.475374221801758]",-56.554588317871094,2,117.10917663574219,118.8234623500279,117.71434682173027,0.07401747783323999,0.07401747783323999,0.07401747783323999,0,0,9.473624745034613
10,41,Fully Local,all_global,"[0, 1]",[],-0.02564723499302831,-0.014516718685626984,-0.017616970157753424,0.011130515486001968,0.003100251778960228,1.1792603731155396,1.1801605224609375,0.0,1.862645149230957e-09,1.4901161193847656e-08,"[-5.845730781555176, -4.857182025909424, -6.856873989105225, -7.084293365478516, -6.295170783996582, -7.934393405914307, -4.8219428062438965, -7.9101152420043945, -0.1975783109664917, -2.2247519493103027]",-54.02803421020508,2,112.05606842041016,113.77035413469586,112.66123860639824,0.9259825221667601,0.9259825221667601,0.9259825221667601,1,1,9.425647191004828
10,42,Shared Global,correct_hierarchy,[0],[1],1.8276932237338839,1.8216596841812134,1.821281736728729,0.006033539772033691,0.0003778934187721461,0.09996604919433594,0.006424376741051674,0.0,0.0,0.8424769639968872,"[-0.026697278022766113, 0.6421493291854858, -0.11323845386505127, -0.28379857540130615, 0.40446364879608154, 0.7737680673599243, 0.18552744388580322, 0.5369619131088257, 0.7495213747024536, 0.6957160234451294]",3.56437349319458,11,14.87125301361084,nan,18.199689036545344,0.9999250042026572,0.9999807818539718,0.621990027667608,1,1,9.787781174003612
10,42,Fully Local,correct_hierarchy,[],"[0, 1]",1.8276932237338839,nan,1.821281736728729,0.092178113758564,0.09112801402807236,0.09754467755556107,0.007838697172701359,0.30783700942993164,0.09036009758710861,0.8418905138969421,"[-0.45561182498931885, 0.32368648052215576, 0.4302750825881958, 0.3693472146987915, 0.07403481006622314, 0.4695550203323364, 0.5645262002944946, 0.2956198453903198, 0.40855538845062256, 0.5863817930221558]",3.0663700103759766,20,33.86725997924805,nan,39.91896183912897,7.499579734273015e-05,1.9218146028271938e-05,0.3780099723323919,0,0,8.68634752399521
10,42,Shared Global,all_local,[],"[0, 1]",1.8276932237338839,nan,1.821281736728729,0.0933646410703659,0.092809297144413,0.09886306524276733,0.004806250799447298,0.32314372062683105,0.09268210828304291,0.843498945236206,"[-0.04949390888214111, 0.6738568544387817, 0.8030701875686646, 0.7124634981155396, 0.41052377223968506, 0.7766121625900269, 0.8934704065322876, 0.7190676927566528, 0.8289068937301636, 0.8403192758560181]",6.6087965965271,20,26.7824068069458,nan,32.83410866682672,0.9718711251842999,0.9718711251842999,0.9718711251842999,1,1,8.672110506973695
10,42,Fully Local,all_local,[],"[0, 1]",1.8276932237338839,nan,1.821281736728729,0.092178113758564,0.09112801402807236,0.09754467755556107,0.007838697172701359,0.30783700942993164,0.09036009758710861,0.8418905138969421,"[-0.45561182498931885, 0.32368648052215576, 0.4302750825881958, 0.3693472146987915, 0.07403481006622314, 0.4695550203323364, 0.5645262002944946, 0.2956198453903198, 0.40855538845062256, 0.5863817930221558]",3.0663700103759766,20,33.86725997924805,nan,39.91896183912897,0.028128874815700228,0.028128874815700228,0.028128874815700228,0,0,8.726413160038646
10,42,Shared Global,all_global,"[0, 1]",[],1.8276932237338839,1.8135018348693848,1.821281736728729,0.014191389083862305,0.007779955863952637,0.8524282574653625,0.8569591641426086,0.0,1.1920928955078125e-07,0.0,"[-8.263729095458984, -3.996553421020508, -0.8466459512710571, -5.163233757019043, -7.1981353759765625, -4.165071487426758, 0.10061013698577881, -2.9695191383361816, -0.6938787698745728, -1.71013605594635]",-34.90629196166992,2,73.81258392333984,75.52686963762555,74.41775410932793,0.20162279779186282,0.20162279779186282,0.20162279779186282,0,0,9.42013872100506
10,42,Fully Local,all_global,"[0, 1]",[],1.8276932237338839,1.8139463663101196,1.821281736728729,0.013746857643127441,0.0073354244232177734,0.845806896686554,0.8506268858909607,0.0,0.0,1.4901161193847656e-08,"[-7.319348335266113, -4.074150085449219, -1.0955535173416138, -4.425750255584717, -7.069643020629883, -3.832608222961426, -0.08476698398590088, -3.0335140228271484, -1.1390148401260376, -1.4557615518569946]",-33.53010940551758,2,71.06021881103516,72.77450452532086,71.66538899702324,0.7983772022081371,0.7983772022081371,0.7983772022081371,1,1,9.388648958003614
10,43,Shared Global,correct_hierarchy,[0],[1],0.3030024892119566,0.2786996066570282,0.2738012846369391,0.02430287003517151,0.0048983097076416016,0.11358232796192169,0.0044638956896960735,0.0,0.0,0.8919951915740967,"[-0.5933505296707153, 0.2529531717300415, 0.6226614713668823, 0.5040751695632935, 0.8223496675491333, 0.592535138130188, 0.633271336555481, 0.8111993074417114, 0.2858339548110962, 0.8601070642471313]",4.791635513305664,11,12.416728973388672,nan,15.745164996323176,0.995039765149029,0.998724273007446,0.024158346843277955,1,1,9.67725236498518
10,43,Fully Local,correct_hierarchy,[],"[0, 1]",0.3030024892119566,nan,0.2738012846369391,0.09697717428207397,0.09110569208860397,0.11720878630876541,0.009344721212983131,0.2649409770965576,0.09100378304719925,0.8886022567749023,"[-0.5527635812759399, 2.027891159057617, 1.7390390634536743, 0.5452746152877808, 0.5679808855056763, 0.7834068536758423, 0.21641814708709717, 0.7738925218582153, 0.6908570528030396, 1.6983088254928589]",8.49030590057373,20,23.01938819885254,nan,29.07109005873346,0.004960234850970913,0.001275726992553862,0.975841653156722,0,0,8.618958437000401
10,43,Shared Global,all_local,[],"[0, 1]",0.3030024892119566,nan,0.2738012846369391,0.09249837696552277,0.08871746063232422,0.11413853615522385,0.003954405430704355,0.25579625368118286,0.08867107331752777,0.892487108707428,"[-0.15130650997161865, 1.0687757730484009, 1.1464236974716187, 0.8377114534378052, 0.8494874238967896, 0.9581512212753296, 0.6587876081466675, 0.9648934602737427, 0.9362510442733765, 1.0917221307754517]",8.360897064208984,20,23.27820587158203,nan,29.329907731462953,0.46769286467878624,0.46769286467878624,0.46769286467878624,0,0,8.362133209011517
10,43,Fully Local,all_local,[],"[0, 1]",0.3030024892119566,nan,0.2738012846369391,0.09697717428207397,0.09110569208860397,0.11720878630876541,0.009344721212983131,0.2649409770965576,0.09100378304719925,0.8886022567749023,"[-0.5527635812759399, 2.027891159057617, 1.7390390634536743, 0.5452746152877808, 0.5679808855056763, 0.7834068536758423, 0.21641814708709717, 0.7738925218582153, 0.6908570528030396, 1.6983088254928589]",8.49030590057373,20,23.01938819885254,nan,29.07109005873346,0.5323071353212138,0.5323071353212138,0.5323071353212138,1,1,8.824057381949387
10,43,Shared Global,all_global,"[0, 1]",[],0.3030024892119566,0.29541483521461487,0.2738012846369391,0.007587641477584839,0.02161353826522827,0.8866109848022461,0.9118773937225342,0.0,2.9802322387695312e-08,1.862645149230957e-09,"[-8.479836463928223, -1.0427852869033813, 0.2316957712173462, -5.323331356048584, -5.276431083679199, -1.1655608415603638, -6.602517127990723, 0.11812102794647217, -0.7915970087051392, -0.43375909328460693]",-28.766002655029297,2,61.532005310058594,63.24629102434431,62.13717549604669,0.5712971889701486,0.5712971889701486,0.5712971889701486,1,1,9.482676931947935
10,43,Fully Local,all_global,"[0, 1]",[],0.3030024892119566,0.29562997817993164,0.2738012846369391,0.007372498977929354,0.021828681230545044,0.8724201321601868,0.9018762111663818,0.0,0.0,7.450580596923828e-09,"[-7.636044502258301, -1.5325905084609985, -0.3811091184616089, -5.73175048828125, -5.738835334777832, -0.6588562726974487, -5.886601448059082, 0.12559831142425537, -0.6813024282455444, -0.9316564798355103]",-29.05314826965332,2,62.10629653930664,63.820582253592356,62.711466725294734,0.42870281102985136,0.42870281102985136,0.42870281102985136,0,0,9.525128830980975
10,44,Shared Global,correct_hierarchy,[0],[1],2.6113786610350376,2.6465353965759277,2.6469338541922123,0.0351567268371582,0.0003983974165748805,0.11340828239917755,0.00798984058201313,0.0,0.0,0.7399497032165527,"[-0.09943521022796631, -0.22697985172271729, 0.006749510765075684, 0.47233641147613525, -0.287021279335022, -0.5165683031082153, -0.4138420820236206, 0.632088303565979, 0.544873833656311, 0.44457709789276123]",0.5567784309387207,11,20.88644313812256,nan,24.214879161057063,0.999895108923395,0.9999731204024297,0.5405316706837597,1,1,9.779826977988705
10,44,Fully Local,correct_hierarchy,[],"[0, 1]",2.6113786610350376,nan,2.6469338541922123,0.1027567982673645,0.10206086188554764,0.11397430300712585,0.00563066778704524,0.27258753776550293,0.1008346676826477,0.7420593500137329,"[-0.018986821174621582, 0.16261231899261475, 0.30322015285491943, 0.30105698108673096, -0.12621891498565674, -0.7551766633987427, -0.17590057849884033, 0.2952984571456909, 0.13939368724822998, 0.26899659633636475]",0.39429521560668945,20,39.21140956878662,nan,45.26311142866754,0.00010489107660494681,2.6879597570308863e-05,0.45946832931624015,0,0,8.905959317984525
10,44,Shared Global,all_local,[],"[0, 1]",2.6113786610350376,nan,2.6469338541922123,0.10610869526863098,0.10241403430700302,0.1132955551147461,0.005171386990696192,0.26863789558410645,0.10217839479446411,0.7428585290908813,"[0.43264663219451904, 0.5005778074264526, 0.6903773546218872, 0.6386042833328247, 0.29441964626312256, -0.23830163478851318, 0.24914896488189697, 0.6629699468612671, 0.5713251829147339, 0.6697038412094116]",4.471472263336182,20,31.057055473327637,nan,37.10875733320856,0.9833274258114691,0.9833274258114691,0.9833274258114691,1,1,8.771442798024509
10,44,Fully Local,all_local,[],"[0, 1]",2.6113786610350376,nan,2.6469338541922123,0.1027567982673645,0.10206086188554764,0.11397430300712585,0.00563066778704524,0.27258753776550293,0.1008346676826477,0.7420593500137329,"[-0.018986821174621582, 0.16261231899261475, 0.30322015285491943, 0.30105698108673096, -0.12621891498565674, -0.7551766633987427, -0.17590057849884033, 0.2952984571456909, 0.13939368724822998, 0.26899659633636475]",0.39429521560668945,20,39.21140956878662,nan,45.26311142866754,0.0166725741885309,0.0166725741885309,0.0166725741885309,0,0,8.722482392040547
10,44,Shared Global,all_global,"[0, 1]",[],2.6113786610350376,2.6369173526763916,2.6469338541922123,0.02553868293762207,0.010016441345214844,0.7607452869415283,0.7541121244430542,0.0,0.0,0.0,"[-4.219862937927246, -1.6192327737808228, -2.6849398612976074, 0.2233179807662964, -4.995449066162109, -8.54324722290039, -5.517582893371582, 0.02661430835723877, -4.17446231842041, -2.493908405303955]",-33.99875259399414,2,71.99750518798828,73.71179090227399,72.60267537397637,0.05280371751567855,0.05280371751567855,0.05280371751567855,0,0,9.555871850985568
10,44,Fully Local,all_global,"[0, 1]",[],2.6113786610350376,2.634545087814331,2.6469338541922123,0.023166418075561523,0.012388707138597965,0.7593232989311218,0.7488425374031067,0.0,2.384185791015625e-07,7.450580596923828e-09,"[-3.865489959716797, -1.9595376253128052, -2.2053475379943848, -0.22630608081817627, -4.787603378295898, -7.397985458374023, -5.252818584442139, 0.30160391330718994, -3.6778597831726074, -2.040482997894287]",-31.111827850341797,2,66.2236557006836,67.9379414149693,66.82882588667168,0.9471962824843215,0.9471962824843215,0.9471962824843215,1,1,9.469325787038542
10,45,Shared Global,correct_hierarchy,[0],[1],-0.06205622287571966,-0.11149830371141434,-0.11168550513777833,0.04944207891821861,0.0001872032880783081,0.08189687877893448,0.007375993765890598,0.0,7.450580596923828e-09,1.4126358032226562,"[-0.975476861000061, 0.7888566255569458, 0.2393854856491089, 0.3312429189682007, 0.37130558490753174, -0.645119309425354, -0.2856687307357788, 0.4412428140640259, -0.08067333698272705, 0.258539080619812]",0.4436342716217041,11,21.112731456756592,nan,24.441167479691096,0.9983401994550606,0.999574163676829,0.06909960036748243,1,1,9.72615780401975
10,45,Fully Local,correct_hierarchy,[],"[0, 1]",-0.06205622287571966,nan,-0.11168550513777833,0.13718482851982117,0.12621477246284485,0.08222229778766632,0.01019635982811451,0.41844242811203003,0.12614162266254425,1.4098647832870483,"[-1.0370289087295532, 1.824823260307312, 0.48682987689971924, 0.21983277797698975, 0.31523215770721436, -0.9795690774917603, 0.43936264514923096, 1.0094512701034546, 0.9472750425338745, -0.18197166919708252]",3.0442376136779785,20,33.91152477264404,nan,39.963226632524965,0.0016598005449393535,0.00042583632317092613,0.9309003996325177,0,0,8.810888851003256
10,45,Shared Global,all_local,[],"[0, 1]",-0.06205622287571966,nan,-0.11168550513777833,0.1352526694536209,0.12731297314167023,0.08050917088985443,0.0052958084270358086,0.4203321635723114,0.1272558867931366,1.4140313863754272,"[-0.6069494485855103, 1.3473037481307983, 0.872728705406189, 0.6801048517227173, 0.6763261556625366, -0.503858208656311, 0.8425136804580688, 1.0259300470352173, 1.0295315980911255, 0.2244337797164917]",5.588065147399902,20,28.823869705200195,nan,34.87557156508112,0.9271577468958593,0.9271577468958593,0.9271577468958593,1,1,8.836392807948869
10,45,Fully Local,all_local,[],"[0, 1]",-0.06205622287571966,nan,-0.11168550513777833,0.13718482851982117,0.12621477246284485,0.08222229778766632,0.01019635982811451,0.41844242811203003,0.12614162266254425,1.4098647832870483,"[-1.0370289087295532, 1.824823260307312, 0.48682987689971924, 0.21983277797698975, 0.31523215770721436, -0.9795690774917603, 0.43936264514923096, 1.0094512701034546, 0.9472750425338745, -0.18197166919708252]",3.0442376136779785,20,33.91152477264404,nan,39.963226632524965,0.07284225310414075,0.07284225310414075,0.07284225310414075,0,0,8.681371204962488
10,45,Shared Global,all_global,"[0, 1]",[],-0.06205622287571966,-0.12661880254745483,-0.11168550513777833,0.06456258147954941,0.014933294616639614,1.423237919807434,1.419064998626709,0.0,1.4901161193847656e-08,0.0,"[-9.507649421691895, 0.27023351192474365, -4.792785167694092, -6.353260040283203, -6.914985656738281, -10.930856704711914, -5.114764213562012, -0.763705849647522, -1.5656529664993286, -8.973615646362305]",-54.64704132080078,2,113.29408264160156,115.00836835588727,113.89925282758965,0.0009365433392358841,0.0009365433392358841,0.0009365433392358841,0,0,9.478025491989683
10,45,Fully Local,all_global,"[0, 1]",[],-0.06205622287571966,-0.129280686378479,-0.11168550513777833,0.06722446531057358,0.01759517937898636,1.4296163320541382,1.4322125911712646,0.0,0.0,0.0,"[-8.29494857788086, -0.9758163690567017, -3.7761425971984863, -5.316598892211914, -7.25078010559082, -10.03333854675293, -3.909745216369629, 0.5634654760360718, 0.049790263175964355, -8.730549812316895]",-47.67466354370117,2,99.34932708740234,101.06361280168805,99.95449727339043,0.9990634566607641,0.9990634566607641,0.9990634566607641,1,1,9.440191126952413
10,46,Shared Global,correct_hierarchy,[0],[1],-0.14298025813409548,-0.1581052839756012,-0.1608619158310273,0.01512502133846283,0.0027566254138946533,0.09507803618907928,0.0036159197334200144,0.0,0.0,1.0966308116912842,"[0.7545813322067261, 0.13481676578521729, -0.015068411827087402, 0.32367193698883057, -0.0004898309707641602, 0.7454899549484253, 0.9010194540023804, 0.30218470096588135, 0.4058314561843872, -0.014428019523620605]",3.537609100341797,11,14.924781799316406,nan,18.25321782225091,0.9996595211554562,0.9999127329165688,0.265966760619088,1,1,9.684745509992354
10,46,Fully Local,correct_hierarchy,[],"[0, 1]",-0.14298025813409548,nan,-0.1608619158310273,0.10052074491977692,0.09845663607120514,0.09759879112243652,0.007000654935836792,0.33511391282081604,0.0984237790107727,1.0934560298919678,"[0.3087989091873169, 0.016280531883239746, 0.8937736749649048, 0.5362330675125122, -0.45907890796661377, 0.8491929769515991, 0.905427098274231, 0.9679893255233765, 0.9985028505325317, -0.46432745456695557]",4.552792072296143,20,30.894415855407715,nan,36.946117715288636,0.0003404788445438468,8.7267083431122e-05,0.734033239380912,0,0,8.762989979994018
10,46,Shared Global,all_local,[],"[0, 1]",-0.14298025813409548,nan,-0.1608619158310273,0.09957578778266907,0.09866733849048615,0.09631123393774033,0.004418773576617241,0.3355480432510376,0.09859003126621246,1.0955928564071655,"[0.7602909803390503, 0.3937414884567261, 0.9805001020431519, 0.8910168409347534, -0.034793734550476074, 0.984906792640686, 1.1014457941055298, 1.0295590162277222, 1.0944520235061646, -0.03559577465057373]",7.165523529052734,20,25.66895294189453,nan,31.720654801775453,0.9316764734560634,0.9316764734560634,0.9316764734560634,1,1,8.583601087972056
10,46,Fully Local,all_local,[],"[0, 1]",-0.14298025813409548,nan,-0.1608619158310273,0.10052074491977692,0.09845663607120514,0.09759879112243652,0.007000654935836792,0.33511391282081604,0.0984237790107727,1.0934560298919678,"[0.3087989091873169, 0.016280531883239746, 0.8937736749649048, 0.5362330675125122, -0.45907890796661377, 0.8491929769515991, 0.905427098274231, 0.9679893255233765, 0.9985028505325317, -0.46432745456695557]",4.552792072296143,20,30.894415855407715,nan,36.946117715288636,0.06832352654393657,0.06832352654393657,0.06832352654393657,0,0,8.577460899017751
10,46,Shared Global,all_global,"[0, 1]",[],-0.14298025813409548,-0.16503073275089264,-0.1608619158310273,0.022050470113754272,0.0041688233613967896,1.138633131980896,1.1010992527008057,0.0,0.0,0.0,"[-6.600885391235352, -7.250302314758301, -2.2938995361328125, -5.314181327819824, -9.055676460266113, -2.632720470428467, 0.7577913999557495, -3.1389150619506836, 0.1882556676864624, -9.12209415435791]",-44.46262741088867,2,92.92525482177734,94.63954053606305,93.53042500776543,0.03774653365114623,0.03774653365114623,0.03774653365114623,0,0,9.40736474096775
10,46,Fully Local,all_global,"[0, 1]",[],-0.14298025813409548,-0.1736137866973877,-0.1608619158310273,0.03063352406024933,0.012751876376569271,1.1553215980529785,1.1145809888839722,0.0,0.0,7.450580596923828e-09,"[-5.787222385406494, -7.3502116203308105, -1.3435994386672974, -4.638205528259277, -8.618947982788086, -2.201381206512451, -0.22023284435272217, -2.57783842086792, 0.1957947015762329, -8.682394027709961]",-41.2242431640625,2,86.448486328125,88.16277204241071,87.05365651411309,0.9622534663488538,0.9622534663488538,0.9622534663488538,1,1,9.530552821990568
10,47,Shared Global,correct_hierarchy,[0],[1],-1.8185381660922126,-1.792454719543457,-1.7985219041863898,0.02608346939086914,0.006067156326025724,0.1486777812242508,0.0073362248949706554,0.0,2.384185791015625e-07,1.2200044393539429,"[0.8767517805099487, 0.2728794813156128, 0.5664578676223755, 0.7361160516738892, 0.9537993669509888, 0.8995529413223267, -0.7205744981765747, 0.6402634382247925, 0.8967574834823608, -1.2224880456924438]",3.8995161056518555,11,14.200967788696289,nan,17.529403811630793,0.9999912810338448,0.9999977658200745,0.9340110625132666,1,1,9.615505401976407
10,47,Fully Local,correct_hierarchy,[],"[0, 1]",-1.8185381660922126,nan,-1.7985219041863898,0.0790005698800087,0.07370653003454208,0.14159023761749268,0.007290924433618784,0.2706563472747803,0.0729992538690567,1.2255979776382446,"[0.5862079858779907, 0.19972479343414307, 0.4425441026687622, 0.2501424551010132, 0.5337392091751099, 0.5783604383468628, -0.6640716791152954, 0.058933138847351074, 0.5783818960189819, -1.3144475221633911]",1.2495149374008179,20,37.500970125198364,nan,43.552671985079286,8.718966155204211e-06,2.234179925586458e-06,0.0659889374867333,0,0,8.832742194004823
