training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,runtime_device,posterior_width_ratio
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,3,0,0.1450941700022667,0.1934588933363557,0.8894731998443604,0.3204460442066192,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,3,1,0.1441919570788741,0.1922559427718321,0.8812565207481384,0.2867070138454437,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,3,0,0.2863035660702735,0.381738088093698,0.8355094194412231,0.2404093742370605,cuda,
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,3,1,0.2893048760015517,0.3857398346687357,0.8316680788993835,0.2349525690078735,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,0,0,0.0287574660032987,0.0383432880043983,0.1718955785036087,0.5748832821846008,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,0,1,0.0284870569594204,0.0379827426125605,0.1710076779127121,0.4781725704669952,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,0,0,0.1460898850345984,0.1947865133794645,0.1110734790563583,0.2762053608894348,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,0,1,0.1430508930934593,0.1907345241246124,0.107328824698925,0.2519323825836181,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,0,0,0.2905064319493249,0.3873419092657665,0.1317335218191146,0.2361749857664108,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,0,1,0.2886268460424617,0.3848357947232823,0.07875607162714,0.2804389894008636,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,1,0,0.0285072909900918,0.0380097213201224,0.1489214897155761,0.5487242341041565,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,1,1,0.0285856439732015,0.0381141919642686,0.1616227477788925,0.6091787815093994,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,1,0,0.1459061299683526,0.1945415066244701,0.1195290386676788,0.2181220054626464,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,1,1,0.1439021410187706,0.1918695213583608,0.1236154809594154,0.2385925948619842,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,1,0,0.2926892869872972,0.3902523826497296,0.1061804294586181,0.2331692576408386,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,1,1,0.2878472410375252,0.383796321383367,0.1146656721830368,0.2213791757822036,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,2,0,0.0279825450852513,0.0373100601136684,0.1405433416366577,0.6015592813491821,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,2,1,0.0285130159463733,0.0380173545951644,0.2160200923681259,0.5799840092658997,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,2,0,0.1449454129906371,0.1932605506541828,0.136272519826889,0.2479441165924072,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,2,1,0.1448784240055829,0.1931712320074439,0.1911090761423111,0.2315621674060821,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,2,0,0.2904955219710246,0.3873273626280327,0.204841211438179,0.1738000512123108,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,2,1,0.2911969249835238,0.3882625666446984,0.1693560630083084,0.2297588437795639,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,3,0,0.0288296289509162,0.0384395052678883,0.983444333076477,0.6137481331825256,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,3,1,0.0291990940459072,0.038932125394543,0.9743008613586426,0.6304275989532471,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,3,0,0.1454230380477383,0.1938973840636511,0.8532106876373291,0.2563821375370025,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,3,1,0.1460201989393681,0.1946935985858241,0.8460780382156372,0.2712876200675964,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,3,0,0.2870153139811009,0.3826870853081345,0.808147668838501,0.218674823641777,cuda,
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,3,1,0.2944704300025478,0.392627240003397,0.8152912259101868,0.2049790769815445,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,0,0,0.0317856739275157,0.0423808985700209,0.2586186230182647,0.3088830113410949,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,0,1,0.0264274259097874,0.0352365678797165,0.2392215281724929,0.3097702860832214,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,0,0,0.1369242760119959,0.1825657013493279,0.2532896995544433,0.4191498458385467,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,0,1,0.1378366310382262,0.1837821747176349,0.2076227664947509,0.3339440822601318,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,0,0,0.2771601380081847,0.3695468506775796,0.2111163139343261,0.3381139636039734,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,0,1,0.2723844319116324,0.3631792425488432,0.2210130989551544,0.3489563167095184,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,1,0,0.0263095330446958,0.0350793773929278,0.4292037189006805,0.3211601674556732,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,1,1,0.0268249049549922,0.0357665399399896,0.412097305059433,0.2787425220012665,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,1,0,0.1348312450572848,0.1797749934097131,0.3734418451786041,0.3691654503345489,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,1,1,0.1356460800161585,0.1808614400215447,0.377281904220581,0.3656868934631347,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,1,0,0.2745931330136955,0.3661241773515939,0.3665181696414947,0.2927613258361816,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,1,1,0.2772849099710583,0.3697132132947445,0.3632670640945434,0.3504529297351837,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,2,0,0.0266302579548209,0.0355070106064279,0.1936330944299698,0.3842197060585022,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,2,1,0.0263234779704362,0.0350979706272482,0.2446708232164383,0.3004137277603149,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,2,0,0.1360907800262794,0.1814543733683725,0.2378867864608764,0.2950076162815094,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,2,1,0.1386160380207002,0.1848213840276003,0.2739093005657196,0.2860588729381561,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,2,0,0.2766912989318371,0.3689217319091161,0.2186095118522644,0.3027336597442627,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,2,1,0.2894223630428314,0.3858964840571086,0.228677898645401,0.3592908680438995,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,3,0,0.0278778509236872,0.0371704678982496,1.2263386249542236,0.3945300579071045,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,1,3,1,0.0275240190094336,0.0366986920125782,1.2571887969970703,0.3498761057853699,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,3,0,0.1343723681056872,0.1791631574742496,1.2211511135101318,0.3971250653266907,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,1,3,1,0.1345476289279759,0.1793968385706345,1.2619560956954956,0.4222011268138885,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,3,0,0.2701818969799205,0.3602425293065607,1.233573317527771,0.3835500180721283,cuda,
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,100,1,3,1,0.272891195025295,0.3638549267003934,1.169666767120361,0.3624166846275329,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,0,0,0.0274706380441784,0.0366275173922379,0.2136542201042175,0.262199193239212,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,0,1,0.026772669982165,0.0356968933095534,0.1995841860771179,0.266448825597763,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,0,0,0.1393514589872211,0.1858019453162948,0.2366539537906646,0.3820336461067199,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,0,1,0.1368166259489953,0.1824221679319938,0.1918981522321701,0.3006041049957275,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,0,0,0.2796475919894874,0.3728634559859832,0.200472891330719,0.3149899244308471,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,0,1,0.2798382230103016,0.3731176306804021,0.2094278484582901,0.3257929980754852,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,0,0.0274669319624081,0.0366225759498775,0.3371544480323791,0.2743572294712066,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,1,0.0274556499207392,0.0366075332276523,0.322182685136795,0.2340950816869735,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,0,0.1379676159704104,0.1839568212938805,0.33647021651268,0.3314101696014404,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,1,0.1370219609234482,0.1826959478979309,0.3399539887905121,0.3287225067615509,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,1,0,0.2754968609660864,0.3673291479547818,0.3428348898887634,0.2698524594306946,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,1,1,0.2780292519601062,0.3707056692801416,0.3402334749698639,0.3260632455348968,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,2,0,0.0274203789886087,0.0365605053181449,0.1816322207450866,0.3403302133083343,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,2,1,0.0273661840474233,0.0364882453965644,0.2315172404050827,0.2607074081897735,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,2,0,0.1386267410125583,0.1848356546834111,0.2284990400075912,0.2644534707069397,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,2,1,0.1382608719868585,0.1843478293158114,0.2638857364654541,0.2558521926403045,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,2,0,0.2793764419620856,0.3725019226161142,0.2124892622232437,0.2805729210376739,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,2,1,0.2774598500691354,0.3699464667588472,0.22226382791996,0.3352147936820984,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,3,0,0.0270884609781205,0.0361179479708274,1.1606712341308594,0.348455011844635,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,3,1,0.0274622900178655,0.0366163866904874,1.189560055732727,0.3052770793437958,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,3,0,0.1405783420195803,0.1874377893594404,1.1864336729049685,0.3611589968204498,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,3,1,0.1384432900231331,0.1845910533641775,1.2259212732315063,0.3860481381416321,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,3,0,0.3093113889917731,0.4124151853223641,1.2102766036987305,0.3584657311439514,cuda,
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,3,1,0.2860713339177891,0.3814284452237189,1.1475379467010498,0.3380968272686004,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,0,0,0.0301060250494629,0.0401413667326172,0.237485870718956,0.2384892851114273,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,0,1,0.0285628910642117,0.0380838547522823,0.22073994576931,0.2416483163833618,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,0,0,0.1416739430278539,0.1888985907038053,0.2404482215642929,0.3782010078430176,cuda,1.6542261838912964
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,0,1,0.1404292379738763,0.1872389839651684,0.1960489749908447,0.2976936995983124,cuda,1.5455808639526367
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,0,0,0.2790730730630457,0.3720974307507276,0.2027064561843872,0.3135566115379333,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,0,1,0.283012795029208,0.3773503933722774,0.2118734866380691,0.3243126273155212,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,1,0,0.0276653029723092,0.0368870706297457,0.3928413093090057,0.2461552321910858,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,1,1,0.0272114159306511,0.0362818879075348,0.3769844174385071,0.2070885449647903,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,1,0,0.1408643440809101,0.1878191254412134,0.3476518988609314,0.3279709815979004,cuda,1.6070928573608398
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,1,1,0.1406014579115435,0.1874686105487247,0.3512234389781952,0.3250627219676971,cuda,1.609088897705078
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,1,0,0.282950427965261,0.3772672372870147,0.3485981523990631,0.2685722708702087,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,1,1,0.2803892049705609,0.3738522732940812,0.3457874953746795,0.324332058429718,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,2,0,0.0275577650172635,0.0367436866896847,0.1813298463821411,0.314935952425003,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,2,1,0.02722370903939,0.0362982787191867,0.2290333658456802,0.2394152879714965,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,2,0,0.1392123729456216,0.1856164972608288,0.2283855527639389,0.2619403004646301,cuda,1.485743522644043
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,2,1,0.1535074639832601,0.2046766186443468,0.2635496258735657,0.2536190450191498,cuda,1.4720429182052612
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,2,0,0.2820783419301733,0.3761044559068978,0.2125654220581054,0.2795080542564392,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,2,1,0.2818743520183489,0.3758324693577985,0.2224463373422622,0.3338679671287536,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,3,0,0.0276965419761836,0.0369287226349115,1.196007490158081,0.3308266699314117,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,3,1,0.0276668709702789,0.0368891612937053,1.223465919494629,0.2906013131141662,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,3,0,0.1399834739277139,0.1866446319036185,1.193944811820984,0.3591245710849762,cuda,1.6838818788528442
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,3,1,0.1399874869966879,0.1866499826622506,1.233376145362854,0.3834542036056518,cuda,1.7001005411148071
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,3,0,0.281791971065104,0.3757226280868053,1.2141587734222412,0.3576970398426056,cuda,
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,3,1,0.2822969509288668,0.3763959345718224,1.151503324508667,0.3374212086200714,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,0,0,0.1382499160245061,0.1843332213660081,0.1284736394882202,0.2957999408245086,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,0,1,0.1371871980372816,0.1829162640497088,0.138297364115715,0.2733535766601562,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,0,0,0.4805419959593564,0.6407226612791419,0.0496591106057167,0.2488985210657119,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,0,1,0.4799179220572114,0.6398905627429485,0.0666906237602233,0.2551446259021759,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,0,0,0.8899808849673718,1.1866411799564958,0.0680535808205604,0.2108518928289413,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,0,1,0.895829168963246,1.1944388919509947,0.0241344403475523,0.2431271523237228,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,1,0,0.1386827629758045,0.184910350634406,0.1391433477401733,0.3270397484302521,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,1,1,0.1543911210028454,0.2058548280037939,0.1548537462949752,0.3782355189323425,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,1,0,0.4941017139935866,0.6588022853247821,0.0863781869411468,0.3088135123252868,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,1,1,0.522358534974046,0.6964780466320614,0.1008783131837844,0.2806763648986816,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,1,0,0.8963828569976613,1.1951771426635485,0.046822402626276,0.1878923326730728,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,1,1,0.8969884050311521,1.195984540041536,0.0254728570580482,0.2242306172847747,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,2,0,0.1379819909343496,0.1839759879124661,0.1276427507400512,0.3354514837265014,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,2,1,0.1393074069637805,0.1857432092850407,0.1685482710599899,0.3053017854690552,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,2,0,0.4707824720535427,0.627709962738057,0.0798533037304878,0.2511905133724212,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,2,1,0.4702450269833207,0.6269933693110943,0.1293403655290603,0.2151778638362884,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,2,0,0.9110207619378344,1.2146943492504458,0.1139430478215217,0.2076868116855621,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,2,1,0.9104292569682002,1.2139056759576003,0.073294810950756,0.1864174306392669,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,3,0,0.1362908009905368,0.1817210679873824,0.8918848037719727,0.3618722856044769,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,3,1,0.145055562024936,0.1934074160332481,0.9024184346199036,0.3485635817050934,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,3,0,0.4765134619083255,0.6353512825444341,0.7330899238586426,0.283985435962677,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,3,1,0.4754171289969235,0.6338895053292314,0.703889787197113,0.2642074227333069,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,3,0,0.9255085439654068,1.2340113919538755,0.5834671854972839,0.1999173015356063,cuda,
mixture,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,3,1,0.9012596210232005,1.2016794946976006,0.6012130379676819,0.1869606375694275,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,0,0.1400531090330332,0.186737478710711,0.1732707768678665,0.3458703756332397,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,1,0.1410010539693758,0.188001405292501,0.1688167750835418,0.2942932844161987,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,0,0.4756003889488056,0.6341338519317409,0.0644214376807212,0.2323745638132095,cuda,1.4095187187194824
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,1,0.4676119809737429,0.6234826412983239,0.074163056910038,0.2211891561746597,cuda,1.392848014831543
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,0,0,0.8937369510531425,1.1916492680708568,0.0489164516329765,0.1256930381059646,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,0,1,0.8937262969557196,1.1916350626076262,0.0054617887362837,0.1669516712427139,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,1,0,0.1373205740237608,0.1830940986983478,0.2144472748041153,0.3500634133815765,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,1,1,0.138446312979795,0.18459508397306,0.2146159410476684,0.3673807084560394,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,1,0,0.4706300520338118,0.6275067360450824,0.0893508642911911,0.2043566405773162,cuda,1.3727986812591553
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,1,1,0.474321176065132,0.6324282347535094,0.099208302795887,0.2147269695997238,cuda,1.395870327949524
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,1,0,0.88922407804057,1.1856321040540934,0.041692778468132,0.1586603075265884,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,1,1,0.8956457719905302,1.1941943626540403,0.0450638160109519,0.13253815472126,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,2,0,0.1383606479503214,0.1844808639337619,0.1165882423520088,0.3980251252651214,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,2,1,0.1384292989969253,0.1845723986625671,0.1921982169151306,0.3046429753303528,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,2,0,0.4774580840021372,0.6366107786695162,0.0925505757331848,0.1929982751607895,cuda,1.3475433588027954
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,2,1,0.4711224400671199,0.6281632534228265,0.1426924020051956,0.186148315668106,cuda,1.3363163471221924
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,2,0,0.915101489983499,1.2201353199779987,0.1229990273714065,0.0819674059748649,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,2,1,0.8951265899231657,1.1935021198975544,0.0823590978980064,0.0996284112334251,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,3,0,0.1367028630338609,0.1822704840451479,1.0075678825378418,0.4137073755264282,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,3,1,0.1391104849753901,0.1854806466338535,1.017991065979004,0.3655906617641449,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,3,0,0.4737622860120609,0.6316830480160812,0.7817854881286621,0.2246021032333374,cuda,1.458316683769226
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,3,1,0.4714322820072993,0.6285763760097325,0.7634702920913696,0.2440537065267563,cuda,1.4666523933410645
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,3,0,0.9096345349680632,1.2128460466240842,0.5543226599693298,0.1186883375048637,cuda,
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,3,1,0.910925742937252,1.2145676572496693,0.5765933394432068,0.1003478318452835,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,0,0,0.0281189869856461,0.0374919826475282,0.1431626081466674,0.129769966006279,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,0,1,0.0283134779892861,0.0377513039857149,0.1419876813888549,0.1298224180936813,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,0,0,0.1439744619419798,0.1919659492559731,0.1256638616323471,0.1398615390062332,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,0,1,0.1448644889751449,0.1931526519668599,0.110645905137062,0.1477782577276229,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,0,0,0.3063537999987602,0.4084717333316803,0.1061774268746376,0.1501603126525879,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,0,1,0.2806181110208854,0.3741574813611805,0.1080254390835762,0.1493622362613678,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,1,0,0.0271606019232422,0.0362141358976562,0.1660330444574356,0.1234827414155006,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,1,1,0.0279680299572646,0.0372907066096862,0.1646630018949508,0.1280023157596588,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,1,0,0.1411970279878005,0.188262703983734,0.1268485933542251,0.137480616569519,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,1,1,0.1417886100243777,0.1890514800325036,0.1276758164167404,0.1382708698511123,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,1,0,0.2839988010236993,0.3786650680315991,0.1232367008924484,0.1484619677066803,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,100,1,1,1,0.2839041460538283,0.3785388614051044,0.123516097664833,0.1424314826726913,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,2,0,0.0273310990305617,0.0364414653740823,0.1399112939834594,0.1383967995643615,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,1,2,1,0.0270668950397521,0.0360891933863361,0.1557264477014541,0.1471319198608398,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,2,0,0.1397140299668535,0.186285373289138,0.1318250894546508,0.1658106446266174,cuda,
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,1,2,1,0.140852806973271,0.1878037426310281,0.1410701423883438,0.1666006445884704,cuda,
