training_scheme,variant,variant_label,timesteps,model_seed,observation,nominal_coverage,analytical_coverage
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,7,0.95,0.9624122381210327
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,7,0.5,0.5328561067581177
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,7,0.8,0.8546314835548401
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,7,0.9,0.946291983127594
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,7,0.95,0.9816263318061829
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,7,0.5,0.5415343046188354
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,7,0.8,0.8539215326309204
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,7,0.9,0.9429843425750732
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,7,0.95,0.9788343906402588
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,8,0.5,0.617803156375885
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,8,0.8,0.8990902900695801
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,8,0.9,0.9641051292419434
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,8,0.95,0.9876179695129395
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,8,0.5,0.6716387867927551
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,8,0.8,0.9381519556045532
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,8,0.9,0.9840501546859741
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,8,0.95,0.9961312413215637
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,8,0.5,0.697502613067627
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,8,0.8,0.950141191482544
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,8,0.9,0.9882951974868774
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,8,0.95,0.9973841309547424
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,8,0.5,0.6951403021812439
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,8,0.8,0.9488133788108826
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,8,0.9,0.9876880645751953
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,8,0.95,0.9971463680267334
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,9,0.5,0.6818576455116272
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,9,0.8,0.9425453543663025
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,9,0.9,0.985379159450531
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,9,0.95,0.9964221715927124
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.5,0.7269263863563538
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.8,0.9625453948974609
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.9,0.9923913478851318
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.95,0.9985191226005554
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.5,0.7364325523376465
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.8,0.966456413269043
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.9,0.993655800819397
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.95,0.9988617897033691
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.5,0.6788796186447144
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.8,0.9404816627502441
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.9,0.9843780398368835
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.95,0.9960187077522278
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.5,0.661086916923523
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.8,0.9323432445526123
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.9,0.9814704656600952
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.95,0.9951393008232117
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.5,0.6827532052993774
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.8,0.9427155256271362
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.9,0.9853502511978149
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.95,0.9963806867599487
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.5,0.730067253112793
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.8,0.9639664888381958
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.9,0.9928833246231079
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.95,0.9986609220504761
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.5,0.667451024055481
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.8,0.934370756149292
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.9,0.9818547964096069
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.95,0.9951226711273193
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.5,0.5807523727416992
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.8,0.8789265155792236
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.9,0.9554877281188965
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.95,0.9844090938568115
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.5,0.6437622904777527
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.8,0.9247708916664124
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.9,0.9792946577072144
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.95,0.9947487711906433
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.5,0.695136308670044
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.8,0.9485660195350647
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.9,0.9876666069030762
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.95,0.997190535068512
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.5,0.6601561307907104
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.8,0.930633544921875
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.9,0.9803773164749146
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.95,0.9946247339248657
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.5,0.5483615398406982
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.8,0.861244261264801
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.9,0.9490392804145813
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.95,0.9827917814254761
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.5,0.5979481339454651
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.8,0.8937127590179443
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.9,0.9650001525878906
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.95,0.9894259572029114
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.5,0.669700562953949
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.8,0.9349568486213684
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.9,0.9824745655059814
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.95,0.9955770969390869
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.5,0.6520586013793945
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.8,0.9241620898246765
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.9,0.9768452644348145
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.95,0.9930170774459839
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.5,0.6435856819152832
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.8,0.9214069247245789
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.9,0.9764326810836792
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.95,0.9931731224060059
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.5,0.697651743888855
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.8,0.9500970840454102
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.9,0.9881914854049683
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.95,0.9973139762878418
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.5,0.6878634691238403
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.8,0.9456428289413452
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.9,0.986560583114624
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.95,0.9967938661575317
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.5,0.6347866058349609
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.8,0.9145535230636597
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.9,0.9726796746253967
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.95,0.9914351105690002
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.5,0.585780143737793
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.8,0.8868708610534668
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.9,0.9608364701271057
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.95,0.9871319532394409
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.5,0.6541845798492432
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.8,0.9303772449493408
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.9,0.981208324432373
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.95,0.9952223300933838
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.5,0.6472282409667969
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.8,0.9246412515640259
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.9,0.9782360196113586
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.95,0.993986964225769
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.5,0.6293857097625732
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.8,0.9111975431442261
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.9,0.971095860004425
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.95,0.9907869100570679
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.5,0.6363525986671448
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.8,0.9163606762886047
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.9,0.9738721251487732
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.95,0.9920666217803955
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.5,0.7124308347702026
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.8,0.9572339057922363
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.9,0.9908300638198853
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.95,0.9981340169906616
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.5,0.6820924878120422
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.8,0.9425870776176453
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.9,0.9853693246841431
mixture,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.95,0.9964098930358887
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.5,0.6405452489852905
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.8,0.9183427691459656
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.9,0.9745619893074036
mixture,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.95,0.9922487139701843
