training_scheme,variant,variant_label,timesteps,model_seed,observation,nominal_coverage,analytical_coverage
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.5,0.6894105672836304
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.8,0.9451929330825806
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.9,0.9860399961471558
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,9,0.95,0.9965192675590515
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.5,0.6824954748153687
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.8,0.9423905611038208
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.9,0.9851597547531128
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,9,0.95,0.9962947368621826
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.5,0.6106339693069458
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.8,0.8980429172515869
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.9,0.9641838073730469
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,9,0.95,0.9876174926757812
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.5,0.6261698007583618
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.8,0.9105640649795532
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.9,0.9713247418403625
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,10,0.95,0.9910937547683716
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.5,0.6415292620658875
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.8,0.9216040968894958
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.9,0.9769899845123291
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,10,0.95,0.993549108505249
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.5,0.6815923452377319
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.8,0.9418269395828247
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.9,0.9848949313163757
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,10,0.95,0.9961880445480347
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.5,0.6117528676986694
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.8,0.8989553451538086
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.9,0.964722216129303
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,10,0.95,0.9878928661346436
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.5,0.5228112936019897
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.8,0.8329892158508301
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.9,0.9290368556976318
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,11,0.95,0.9713059067726135
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.5,0.5781710743904114
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.8,0.8846063613891602
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.9,0.9611625075340271
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,11,0.95,0.9879055023193359
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.5,0.6165119409561157
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.8,0.906482458114624
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.9,0.9702314138412476
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,11,0.95,0.9909985065460205
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.5,0.5828531384468079
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.8,0.8780388832092285
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.9,0.9534250497817993
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,11,0.95,0.9825611710548401
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.5,0.486405611038208
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.8,0.807597279548645
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.9,0.9171659350395203
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,12,0.95,0.9670501947402954
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.5,0.5302003622055054
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.8,0.8430485725402832
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.9,0.9376766681671143
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,12,0.95,0.9770937561988831
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.5,0.5871373414993286
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.8,0.8851787447929382
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.9,0.9595123529434204
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,12,0.95,0.9865242838859558
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.5,0.5696969628334045
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.8,0.8654741048812866
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.9,0.9450240135192871
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,12,0.95,0.9777036905288696
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.5,0.6135786771774292
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.8,0.9011375904083252
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.9,0.9661697149276733
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,13,0.95,0.9886599779129028
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.5,0.6699314117431641
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.8,0.9353165626525879
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.9,0.9820942878723145
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,13,0.95,0.9951468110084534
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.5,0.6466284394264221
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.8,0.922459065914154
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.9,0.9765081405639648
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,13,0.95,0.9930073022842407
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.5,0.5872372388839722
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.8,0.880358099937439
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.9,0.9542337656021118
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,13,0.95,0.982702374458313
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.5,0.5663617253303528
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.8,0.8658736944198608
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.9,0.9468815922737122
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,14,0.95,0.9795438051223755
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.5,0.62705397605896
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.8,0.9102310538291931
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.9,0.9709540605545044
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,14,0.95,0.9909011125564575
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.5,0.6119189262390137
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.8,0.8997014164924622
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.9,0.9654028415679932
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,14,0.95,0.9883424043655396
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.5,0.5899338126182556
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.8,0.8824734687805176
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.9,0.9554638266563416
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,14,0.95,0.983331561088562
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.5,0.6110855340957642
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.8,0.8983558416366577
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.9,0.9643363356590271
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,1,15,0.95,0.987678050994873
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.5,0.6797186136245728
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.8,0.9414477944374084
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.9,0.9849269390106201
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,1,15,0.95,0.9962584376335144
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.5,0.6463408470153809
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.8,0.9219070076942444
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.9,0.9762221574783325
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,1,15,0.95,0.9929167032241821
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.5,0.5968977212905884
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.8,0.8877894282341003
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.9,0.9584797024726868
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,1,15,0.95,0.984833836555481
