bias,centered_rmse,comparison,correlation,mae,mask,problem,rmse,timesteps
-4.6193599700927734e-07,3.950915808547393e-07,current_stage1_vs_upstream,0.9999999999998962,4.76837158203125e-07,posterior,banana,6.07850493620966e-07,50
-0.007112289662472904,0.09231815923238823,current_stage2_vs_upstream,0.9943252700621981,0.06717906484846026,posterior,banana,0.09259172310903123,50
-0.5707843009292197,0.5630571634137831,upstream_vs_analytic,0.796961665064836,0.657420124214017,posterior,banana,0.8017656063082487,100
-0.5707846958099914,0.5630571801939653,current_stage1_vs_analytic,0.7969616477424422,0.6574204445889826,posterior,banana,0.8017658992117861,100
-0.5777845037079465,0.5754719803663674,current_stage2_vs_analytic,0.7855785557832852,0.6726654276169953,posterior,banana,0.815477119796642,100
-3.948807716369629e-07,4.424791863948477e-07,current_stage1_vs_upstream,0.9999999999998701,4.0978193283081055e-07,posterior,banana,5.93058727447164e-07,100
-0.007000202778726816,0.09223708243802071,current_stage2_vs_upstream,0.9943599729407884,0.0671237213537097,posterior,banana,0.09250233627115328,100
-0.572744481629045,0.563328249631331,upstream_vs_analytic,0.7968566736689936,0.6589248211196299,posterior,banana,0.8033523249914838,200
-0.5727449286638808,0.5633282122170051,current_stage1_vs_analytic,0.7968567197322057,0.6589251489451762,posterior,banana,0.8033526174662039,200
-0.5797167819834363,0.5757357477105386,current_stage2_vs_analytic,0.7854705330372609,0.6741451874293504,posterior,banana,0.8170331685464453,200
-4.470348358154297e-07,5.118716966306468e-07,current_stage1_vs_upstream,0.9999999999998327,4.917383193969727e-07,posterior,banana,6.795975119466412e-07,200
-0.0069723003543913364,0.09221750819089447,current_stage2_vs_upstream,0.994368570571864,0.0671108840033412,posterior,banana,0.09248071036259146,200
-0.5732874212696266,0.5634025288722009,upstream_vs_analytic,0.7968283791004389,0.6593414436167713,posterior,banana,0.8037915631092238,500
-0.5732877565457535,0.5634024919054005,current_stage1_vs_analytic,0.7968284048087881,0.659341689485931,posterior,banana,0.8037917763267287,500
-0.5802519944406164,0.575809694882389,current_stage2_vs_analytic,0.7854400631922038,0.6745547234930215,posterior,banana,0.8174650951403754,500
-3.3527612686157227e-07,4.514215725571248e-07,current_stage1_vs_upstream,0.9999999999998646,3.7997961044311523e-07,posterior,banana,5.623090941939713e-07,500
-0.006964573170989752,0.09221233695305628,current_stage2_vs_upstream,0.9943709320662153,0.06710677780210972,posterior,banana,0.09247497156419168,500
-0.409299182128811,0.6288103392609644,upstream_vs_analytic,0.5609537332671835,0.5799579901457175,likelihood,banana,0.7502854545123494,10
-0.40929983777990353,0.6288103409659781,current_stage1_vs_analytic,0.5609537023255656,0.5799583030701025,likelihood,banana,0.7502858136153215,10
-0.3880994118570329,0.6280090709073387,current_stage2_vs_analytic,0.5547255605907272,0.5789197748702988,likelihood,banana,0.7382523597156149,10
-6.556510925292969e-07,4.3392836387637365e-07,current_stage1_vs_upstream,0.9999999999997932,6.556510925292969e-07,likelihood,banana,7.86239263908441e-07,10
0.021199770271778107,0.08142343607001155,current_stage2_vs_upstream,0.9927133487817451,0.06586726754903793,likelihood,banana,0.0841380187609824,10
-0.7051018796681405,0.6390667213273933,upstream_vs_analytic,0.5530075261055596,0.770153204458992,likelihood,banana,0.9516170106821804,50
-0.7051023267029763,0.6390666914350781,current_stage1_vs_analytic,0.5530075950893567,0.7701534577787323,likelihood,banana,0.9516173218388408,50
-0.6824995375989915,0.6409158413290569,current_stage2_vs_analytic,0.5457720703449606,0.7652193701701695,likelihood,banana,0.9362578354755542,50
-4.470348358154297e-07,4.369878261868709e-07,current_stage1_vs_upstream,0.9999999999997994,4.917383193969727e-07,likelihood,banana,6.251387883246848e-07,50
0.022602342069149017,0.07461537987954445,current_stage2_vs_upstream,0.9940259495639744,0.06126786023378372,likelihood,banana,0.0779635862539657,50
-0.7130674071430207,0.6394883168587772,upstream_vs_analytic,0.5526712488068173,0.7762732380211754,likelihood,banana,0.9578154490968197,100
-0.7130677275179864,0.6394883178760583,current_stage1_vs_analytic,0.5526712656004364,0.7762734838903351,likelihood,banana,0.9578156882864343,100
-0.6904268808483125,0.641396110863635,current_stage2_vs_analytic,0.5454238132189092,0.7710089630322987,likelihood,banana,0.9423790367091823,100
-3.203749656677246e-07,4.4647569258745414e-07,current_stage1_vs_upstream,0.9999999999997875,3.948807716369629e-07,likelihood,banana,5.495276723678641e-07,100
0.022640526294708252,0.07445179817936765,current_stage2_vs_upstream,0.994058150291763,0.06117160618305206,likelihood,banana,0.07781814494732361,100
-0.7150198764919282,0.6395950219085558,upstream_vs_analytic,0.5525850378753255,0.7777744555056496,likelihood,banana,0.9593410320781335,200
-0.7150203756808282,0.6395950019945587,current_stage1_vs_analytic,0.5525850636709061,0.7777748503864212,likelihood,banana,0.9593413908589435,200
-0.6923699848174096,0.6415177128719664,current_stage2_vs_analytic,0.5453344167101112,0.7724288425283963,likelihood,banana,0.9438862070210258,200
-4.991888999938965e-07,5.2930594202612e-07,current_stage1_vs_upstream,0.9999999999997022,5.289912223815918e-07,likelihood,banana,7.275674114068569e-07,200
0.022649891674518585,0.07441165111155965,current_stage2_vs_upstream,0.9940660535607366,0.061147697269916534,likelihood,banana,0.07778246212364263,200
-0.7155616156577111,0.6396258895547405,upstream_vs_analytic,0.5525595701312126,0.7781915911615296,likelihood,banana,0.9597654423823391,500
-0.715562062692547,0.6396259217485544,current_stage1_vs_analytic,0.5525595049189447,0.778191933888237,likelihood,banana,0.9597657971283934,500
-0.6929091237305642,0.6415519344670318,current_stage2_vs_analytic,0.5453091345846485,0.7728226802187497,likelihood,banana,0.944305002828773,500
-4.470348358154297e-07,4.906081447945335e-07,current_stage1_vs_upstream,0.9999999999997442,4.76837158203125e-07,likelihood,banana,6.637292340791251e-07,500
0.02265249192714691,0.07440009846109857,current_stage2_vs_upstream,0.9940683172911441,0.06114096939563751,likelihood,banana,0.07777216752496113,500
