index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
275,2,7.222898e-05,0.2605529,0.7393748
276,2,3.008179e-13,6.452221e-05,0.9999355
277,2,4.231579e-12,0.00053951924,0.9994605
278,2,1.6861142e-06,0.24234152,0.7576568
279,2,0.0,5.156109e-23,1.0
280,2,3.0711064e-08,0.28631687,0.71368307
281,2,3.157635e-08,0.28312498,0.71687496
282,2,0.9244674,0.00060535804,0.07492727
283,2,1.2378386e-10,0.4993071,0.5006929
284,2,1.5158945e-11,0.4044007,0.59559935
285,2,5.39099e-06,0.53995293,0.4600417
286,2,2.9894767e-07,0.55697656,0.4430231
287,2,0.8988074,0.00030562433,0.100887045
288,2,1.8413644e-07,0.20827848,0.7917214
289,2,5.378205e-07,0.25026268,0.7497367
290,2,2.2144533e-23,2.433089e-12,1.0
291,2,9.130564e-15,0.38466978,0.6153302
292,2,0.0027350348,0.0013372211,0.99592775
293,2,1.3504449e-08,0.7751834,0.2248167
294,2,0.0031052874,0.519528,0.47736675
295,2,0.0025754734,0.304378,0.69304645
296,2,3.2645924e-06,0.26579425,0.7342025
297,2,1.8840273e-22,7.0532225e-13,1.0
298,2,4.7493507e-09,0.3837189,0.61628103
299,2,4.2773212e-05,0.45812005,0.5418372
300,2,0.3513579,0.4418579,0.20678417
301,2,1.4001276e-11,0.22999345,0.7700066
302,2,1.1014108e-15,5.4559353e-09,1.0
303,2,1.8807725e-10,0.35912883,0.6408712
304,2,4.4015033e-07,0.3649542,0.6350454
305,2,5.8535625e-06,0.40897495,0.5910192
306,2,1.1630541e-11,3.159413e-06,0.9999968
307,2,1.9988658e-25,2.851931e-08,1.0
308,2,5.1392294e-07,0.40164715,0.5983524
309,2,3.150419e-05,0.6579703,0.34199816
310,2,3.1679403e-05,0.5659002,0.4340681
311,2,1.6088077e-17,7.655409e-10,1.0
312,2,2.0063948e-05,0.36471245,0.6352675
313,2,4.199239e-08,0.010419075,0.98958087
314,2,1.4489063e-06,0.28418234,0.7158162
315,2,0.0,8.295939e-27,1.0
316,2,1.6249667e-18,2.740288e-10,1.0
317,2,4.4599225e-32,1.5892669e-21,1.0
318,2,0.9306949,0.00026950304,0.06903561
319,2,1.4192744e-06,0.22917753,0.77082103
320,2,8.076467e-08,0.30883855,0.69116133
321,2,5.377576e-11,8.5606e-09,1.0
322,2,2.3155108e-11,0.4201295,0.5798705
323,2,3.8753853e-09,0.439617,0.56038296
324,2,4.2597614e-09,0.22792943,0.7720705
325,2,0.06613044,0.123652205,0.8102173
326,2,7.448079e-18,0.008977126,0.9910228
327,2,3.4325e-09,0.7717723,0.22822767
328,2,3.7375733e-06,0.26080838,0.7391879
329,2,2.4497018e-21,1.3229215e-11,1.0
330,2,0.7902394,0.013678581,0.19608203
331,2,0.9398547,0.0013152497,0.058830127
332,2,0.00019389717,0.2245483,0.7752579
333,2,8.410494e-09,8.884876e-06,0.99999106
334,2,1.2139189e-17,0.00047710858,0.9995229
335,2,6.717933e-24,9.150859e-12,1.0
336,2,2.2887781e-07,0.20973124,0.79026854
