stage,epoch,split,total_loss,score_loss,divergence_loss
stage2_joint,38,validation,10.1813876953125,10.18138671875,7.850740803405642e-07
stage2_joint,39,validation,10.3219951171875,10.321994140625,8.24526243377477e-07
stage2_joint,40,validation,10.1845107421875,10.184509765625,8.041909313760698e-07
stage2_joint,41,validation,10.3367841796875,10.336783203125,8.295105071738362e-07
stage2_joint,42,validation,10.7468798828125,10.74687890625,8.735090377740562e-07
stage2_joint,43,validation,9.476603515625,9.4766025390625,9.649556013755501e-07
stage2_joint,44,validation,9.759853515625,9.7598525390625,7.128940778784454e-07
stage2_joint,45,validation,10.1976630859375,10.197662109375,1.0701299179345369e-06
stage2_joint,46,validation,9.8190146484375,9.819013671875,7.985942647792399e-07
stage2_joint,47,validation,11.15267578125,11.1526748046875,8.07609234470874e-07
stage2_joint,48,validation,11.43550390625,11.4355029296875,8.24327114969492e-07
stage2_joint,49,validation,11.905337890625,11.9053369140625,6.833855295553804e-07
stage2_joint,50,validation,9.6132392578125,9.61323828125,8.564594318158925e-07
stage2_joint,51,validation,10.5710087890625,10.5710078125,8.152708178386092e-07
stage2_joint,52,validation,9.874392578125,9.8743916015625,8.046870934776962e-07
stage2_joint,53,validation,9.88428125,9.8842802734375,7.46521633118391e-07
stage2_joint,54,validation,10.768671875,10.7686708984375,8.585217292420566e-07
stage2_joint,55,validation,10.673919921875,10.6739189453125,8.375430479645729e-07
stage2_joint,56,validation,10.044009765625,10.0440087890625,8.715864387340844e-07
stage2_joint,57,validation,10.30985546875,10.3098544921875,7.597739459015428e-07
stage2_joint,58,validation,10.6569892578125,10.65698828125,7.384397322311998e-07
stage2_joint,59,validation,10.9078515625,10.9078505859375,7.246125605888665e-07
stage2_joint,60,validation,9.886037109375,9.8860361328125,6.840557907707989e-07
stage2_joint,61,validation,10.500193359375,10.5001923828125,9.060059092007577e-07
stage2_joint,62,validation,10.0602763671875,10.060275390625,7.881646743044258e-07
stage2_joint,63,validation,10.307623046875,10.3076220703125,6.583206122741103e-07
stage2_joint,64,validation,10.275455078125,10.2754541015625,7.23858131095767e-07
stage2_joint,65,validation,11.5221083984375,11.522107421875,7.01644690707326e-07
stage2_joint,66,validation,10.7262294921875,10.726228515625,6.428533815778792e-07
stage2_joint,67,validation,10.764119140625,10.7641181640625,7.517634076066315e-07
stage2_joint,68,validation,10.2447412109375,10.244740234375,6.32711744401604e-07
stage2_joint,69,validation,11.118423828125,11.1184228515625,5.541947903111577e-07
stage2_joint,70,validation,9.584353515625,9.5843525390625,7.446592207998037e-07
stage2_joint,71,validation,9.621025390625,9.6210244140625,7.240527775138616e-07
stage2_joint,72,validation,10.616232421875,10.6162314453125,6.088550435379147e-07
stage2_joint,73,validation,10.76744921875,10.7674482421875,5.347728729248047e-07
stage2_joint,74,validation,10.718099609375,10.7180986328125,6.354251527227462e-07
stage2_joint,75,validation,10.18425390625,10.1842529296875,6.144677754491568e-07
stage2_joint,76,validation,10.5776669921875,10.577666015625,5.891105975024403e-07
stage2_joint,77,validation,11.0343076171875,11.034306640625,6.552551058121026e-07
stage2_joint,78,validation,10.2733232421875,10.273322265625,5.290303961373866e-07
stage2_joint,79,validation,10.081755859375,10.0817548828125,5.443898844532669e-07
stage2_joint,80,validation,10.54383203125,10.5438310546875,5.587910418398678e-07
stage2_joint,81,validation,10.7501318359375,10.750130859375,6.219850038178265e-07
stage2_joint,82,validation,11.412537109375,11.4125361328125,5.646407953463495e-07
stage2_joint,83,validation,9.7392509765625,9.73925,5.979936104267835e-07
stage2_joint,84,validation,9.9697490234375,9.969748046875,5.781651707366109e-07
stage2_joint,85,validation,11.6297197265625,11.62971875,4.939085338264704e-07
stage2_joint,86,validation,9.8489970703125,9.84899609375,5.155648686923086e-07
stage2_joint,87,validation,10.4314951171875,10.431494140625,5.784286186099052e-07
stage2_joint,88,validation,10.5937607421875,10.5937607421875,4.5310388668440285e-07
stage2_joint,89,validation,9.7608310546875,9.760830078125,6.682526436634362e-07
stage2_joint,90,validation,10.5912333984375,10.591232421875,5.245387437753379e-07
stage2_joint,91,validation,10.489869140625,10.4898681640625,5.177874700166285e-07
stage2_joint,92,validation,10.817025390625,10.8170244140625,5.903125857003033e-07
stage2_joint,93,validation,11.396431640625,11.3964306640625,5.748012918047607e-07
stage2_joint,94,validation,10.6921318359375,10.6921318359375,4.1885205428116026e-07
stage2_joint,95,validation,9.19684375,9.1968427734375,5.170836229808629e-07
stage2_joint,96,validation,11.20462109375,11.2046201171875,5.183842731639743e-07
stage2_joint,97,validation,10.3592900390625,10.3592900390625,4.4567324221134187e-07
stage2_joint,98,validation,13.51717578125,13.5171748046875,4.939793143421412e-07
stage2_joint,99,validation,9.768689453125,9.7686884765625,5.745545495301486e-07
