index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
294,2,0.0,5.9507102e-33,1.0
295,2,4.84847e-22,2.9863172e-13,1.0
296,2,2.1240564e-35,1.746137e-18,1.0
297,2,0.91506773,0.00020911059,0.08472314
298,2,0.81981343,0.0006827144,0.17950381
299,2,1.0899772e-10,6.6344035e-07,0.9999993
300,2,5.253019e-05,0.44875646,0.55119103
301,2,0.0037808362,0.4053017,0.59091747
302,2,2.204958e-05,0.3942279,0.6057501
303,2,8.801607e-12,0.008419361,0.99158067
304,2,4.0915103e-07,0.24485525,0.75514436
305,2,2.302539e-05,0.14616786,0.8538091
306,2,2.5431707e-05,0.3816659,0.6183086
307,2,1.6944026e-07,0.23229025,0.7677096
308,2,0.00037538132,0.6099608,0.38966373
309,2,0.00011475235,0.44756925,0.552316
310,2,3.853802e-12,0.3666399,0.63336015
311,2,6.4986645e-14,0.5846509,0.41534907
312,2,0.46106467,0.47046304,0.06847234
313,2,1.2185376e-05,0.00020591258,0.9997819
314,2,7.251728e-14,1.7010082e-08,1.0
315,2,1.0606872e-06,0.54862106,0.45137787
316,2,1.6794472e-21,0.040635478,0.9593646
317,2,8.956548e-07,0.25616738,0.7438317
318,2,8.484463e-21,4.319743e-05,0.99995685
319,2,0.00011889518,0.5022188,0.49766225
320,2,0.00026312796,0.7776009,0.222136
321,2,0.32790875,0.59903026,0.073060974
322,2,0.09354421,0.056051277,0.85040456
323,2,2.0851889e-15,3.1991232e-10,1.0
324,2,2.483161e-19,7.5511293e-13,1.0
325,2,7.9288e-41,8.919043e-26,1.0
326,2,3.7974179e-35,1.2893214e-15,1.0
327,2,7.0972483e-34,1.0729342e-21,1.0
328,2,0.00744635,0.18631086,0.8062428
329,2,1.3904037e-06,5.6220637e-05,0.9999424
330,2,6.982834e-11,0.56312317,0.43687677
331,2,0.30314967,0.5187364,0.17811397
332,2,9.430311e-26,3.050631e-12,1.0
333,2,8.5465555e-29,1.43223215e-05,0.9999857
334,2,3.1604539e-24,0.43771952,0.5622805
335,2,7.013889e-05,0.5185685,0.48136133
336,2,5.154887e-05,0.48026407,0.5196844
337,2,2.4491698e-08,0.3498947,0.6501053
338,2,0.039331876,0.72946626,0.23120183
339,2,1.220832e-07,0.269254,0.7307459
340,2,0.0005387904,0.21788047,0.7815807
341,2,7.2262987e-06,0.5288142,0.4711785
342,2,8.130401e-07,0.2807981,0.7192011
343,2,4.7819565e-08,0.278975,0.721025
344,2,4.112178e-10,0.36862528,0.6313747
345,2,4.8115307e-05,0.46933955,0.53061235
346,2,8.106858e-34,2.1716637e-15,1.0
347,2,3.36172e-06,0.32865658,0.6713401
348,2,1.9631677e-06,0.3050846,0.6949135
