index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
48,0,0.8052836,0.00025024952,0.19446611
49,0,0.85620344,0.13479333,0.009003313
50,0,0.9741838,0.0012907037,0.024525521
51,0,0.64895225,0.3105146,0.040533103
52,0,0.87400454,0.10045652,0.025538927
53,0,0.96260715,0.0002635171,0.037129458
54,0,0.9095471,4.8040594e-05,0.09040492
55,0,0.93985254,2.4789124e-06,0.06014502
56,0,0.71003485,0.25051728,0.039447866
57,0,0.92488855,3.0558804e-05,0.075080946
58,0,0.4688913,0.47670922,0.054399576
59,0,0.765077,0.19497344,0.039949585
60,0,0.9331557,8.564007e-07,0.066843435
61,0,0.644983,0.30656344,0.048453555
62,0,0.85288626,0.12568752,0.021426247
63,0,0.91404,1.3181927e-05,0.08594677
64,0,0.89940786,5.2205654e-05,0.10053988
65,0,0.9196552,0.04765315,0.03269169
66,0,0.5934543,0.39452884,0.0120169055
67,0,0.36825973,0.5845932,0.047147088
68,0,0.95797265,0.0003688906,0.041658513
69,0,0.9242938,8.001529e-05,0.07562613
70,0,0.9431662,1.7469978e-07,0.056833513
71,0,0.96840805,0.008433846,0.023158092
72,0,0.6882766,0.2651097,0.046613667
73,0,0.8915333,0.088603444,0.01986327
74,0,0.96606964,0.000740105,0.03319014
75,0,0.83279073,0.07531042,0.09189884
76,0,0.85462296,0.12846678,0.016910322
77,0,0.9797484,0.0066359635,0.01361558
78,0,0.94396967,5.9170407e-06,0.056024414
79,0,0.9688192,0.021145705,0.010035166
80,0,0.7769273,0.01672743,0.20634525
81,0,0.7352901,0.24218059,0.022529291
82,0,0.86264867,0.1253403,0.012011045
83,0,0.72092706,0.23912765,0.039945323
84,0,0.5815276,0.26208627,0.15638606
85,0,0.70828813,0.252021,0.039690822
86,0,0.66285074,0.23790935,0.099239945
87,0,0.89406395,0.0008804898,0.10505558
88,0,0.79673773,0.18079825,0.022463987
89,0,0.9449794,0.00016932427,0.054851256
90,0,0.9165132,1.19429915e-05,0.083474904
91,0,0.9172388,0.07017897,0.0125822155
92,0,0.9625326,0.0010469771,0.036420453
93,0,0.90935093,0.08031023,0.01033885
94,0,0.80216056,0.0009829073,0.19685648
95,0,0.9456276,4.171435e-05,0.05433067
96,0,0.5663327,0.38868576,0.044981543
97,0,0.6182277,0.34195316,0.039819114
98,0,0.40507674,0.341553,0.2533703
99,0,0.6957899,0.26095903,0.043251157
100,0,0.9396538,3.6492207e-07,0.06034584
101,0,0.9646274,0.00025614945,0.035116415
102,0,0.9395608,0.00089274946,0.059546467
103,0,0.48618653,0.45215818,0.061655372
104,0,0.627147,0.33408406,0.0387689
105,0,0.9749858,0.010329007,0.014685163
106,0,0.3651955,0.58967537,0.045129117
107,0,0.6338015,0.32802075,0.038177658
108,0,0.4628954,0.49624923,0.04085538
109,0,0.40727448,0.5507224,0.04200307
110,0,0.97203237,0.00059585035,0.027371816
111,0,0.9622189,0.0014399433,0.036341164
112,0,0.9413653,2.1420406e-05,0.058613222
113,0,0.97682136,0.0040704943,0.019108132
114,0,0.8603201,0.00027809633,0.13940176
115,0,0.9179426,0.034284636,0.047772776
116,0,0.89982164,1.5514455e-05,0.10016284
117,0,0.9732449,0.002717846,0.024037268
118,0,0.40357512,0.55805653,0.038368363
119,0,0.97692615,0.001394782,0.021679044
120,1,3.0025775e-19,0.44801658,0.5519834
121,1,2.4140252e-07,0.31294233,0.6870574
122,1,5.8919465e-19,0.2041751,0.7958249
123,1,5.396502e-14,0.3156987,0.6843014
124,1,5.123623e-14,0.4193904,0.5806096
125,1,1.8745036e-28,0.30608425,0.69391567
126,1,0.40813482,0.5532406,0.03862461
127,1,1.027e-42,0.6923772,0.30762285
128,1,0.43031323,0.5312676,0.038419217
129,1,3.4163284e-05,0.8898884,0.11007739
130,1,1.7600298e-14,0.44100663,0.5589934
131,1,0.7080764,0.251007,0.040916644
132,1,0.07959507,0.75034237,0.1700625
133,1,0.51461035,0.30151686,0.18387273
134,1,0.24932912,0.694495,0.05617585
135,1,7.7924175e-22,0.55429167,0.44570836
136,1,4.5940938e-06,0.89000475,0.10999072
137,1,5.5943916e-16,0.48790106,0.5120989
138,1,9.018965e-21,0.43356153,0.56643856
139,1,3.023773e-11,0.75781476,0.24218524
140,1,0.58967495,0.35373798,0.056587067
141,1,1.3272223e-23,0.3474632,0.65253687
142,1,8.592389e-09,0.29811528,0.7018847
143,1,0.038901635,0.9273853,0.033713065
144,1,3.7977155e-09,0.62387025,0.3761298
145,1,0.034380905,0.93600637,0.029612694
146,1,8.54002e-40,0.66894925,0.33105078
147,1,0.0,0.59870845,0.40129158
148,1,0.008359655,0.11548659,0.87615377
149,1,0.47101307,0.513925,0.015061913
150,1,1.8792595e-19,0.29597616,0.70402384
151,1,8.274941e-15,0.58488584,0.41511416
152,1,0.68094957,0.26301134,0.05603911
153,1,2.4788992e-06,0.79468083,0.2053167
