c_true,n_observations,run,configuration,model,global_indices,local_indices,a_true,a_reference,c_reference,a_error,a_reference_error,c_error,c_reference_error,b_rmse,b_reference_rmse,a_sharing_range,a_sharing_std,c_sharing_range,c_sharing_std,b_inferred_std,global_parameter_rmse,per_unit_log_likelihood,total_log_likelihood,effective_k,aic,bic,aic_weight,bic_weight,selected_model_aic,selected_model_bic,selected_aic,selected_bic,mispenalized_aic_weight,mispenalized_bic_weight,mispenalized_selected_model_aic,mispenalized_selected_model_bic,runtime_seconds
0.0,2,1,all_global,linear,"[0, 1]",[],-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.11587262153625488,0.08491986989974976,0.0,0.07314491271972656,1.2854121923446655,1.1791282892227173,0.0,0.0,nan,nan,0.0,0.11587262153625488,"[-1.7651700973510742, -2.463437080383301]",-4.228607177734375,2,12.45721435546875,9.84350872039795,0.6105273976879823,0.4492016192689718,linear,quadratic,1,0,nan,nan,,,1.0614893080201
0.0,2,1,all_global,quadratic,"[0, 1, 2]",[],-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.20720615983009338,0.17625340819358826,0.15952208638191223,0.08637717366218567,1.2976940870285034,1.1912647485733032,0.0,0.0,0.0,0.0,0.0,0.18490765988826752,"[-1.3670239448547363, -2.311112880706787]",-3.6781368255615234,3,13.356273651123047,9.435714721679688,0.38947260231201775,0.5507983807310282,linear,quadratic,0,1,nan,nan,,,1.033752069924958
0.0,5,1,correct,linear,[0],[1],-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.06076556444168091,0.03468644618988037,0.0,0.010068523697555065,0.08148586750030518,0.08879029750823975,0.0,0.0,nan,nan,1.03882896900177,0.06076556444168091,"[0.7871527671813965, -1.47877836227417, 1.8854117393493652, 1.5089740753173828, 2.0493550300598145]",4.752115249633789,6,2.495769500732422,0.15239715576171875,0.9970265511526957,0.9963876356248699,linear,linear,1,1,nan,nan,,,1.0913947210647166
0.0,5,1,correct,quadratic,"[0, 1]",[2],-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.05884206295013428,0.03276294469833374,0.11023902148008347,0.10017050057649612,0.051963627338409424,0.07584526389837265,0.0,0.0,0.0,7.450580596923828e-09,1.0333739519119263,0.08836014568805695,"[-0.3756999969482422, -0.06049966812133789, -0.1080927848815918, -0.4225640296936035, 0.9039168357849121]",-0.06293964385986328,7,14.125879287719727,11.391944885253906,0.00297344884730435,0.003612364375130215,linear,linear,0,0,nan,nan,,,1.0487206541001797
0.0,5,1,curvature_local,linear,[0],[1],-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.047484636306762695,0.021405518054962158,0.0,0.010068523697555065,0.08149169385433197,0.08880789577960968,0.0,0.0,nan,nan,1.0388282537460327,0.047484636306762695,"[0.8014101982116699, -1.4778485298156738, 1.960662841796875, 1.6428332328796387, 2.13669490814209]",5.0637526512146,6,1.8724946975708008,-0.47087764739990234,0.9992820930542282,0.9980962949912537,linear,linear,1,1,0.9622559602851637,0.9544868200945178,linear,linear,1.1396045949077234
0.0,5,1,curvature_local,quadratic,[0],"[1, 2]",-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.06080138683319092,0.03472226858139038,0.12389403581619263,0.12052470445632935,0.08161921054124832,0.017190217971801758,0.0,0.0,0.32715028524398804,0.11506576091051102,1.004201889038086,0.09758724272251129,"[1.1577467918395996, 0.3431711196899414, 0.32166481018066406, -0.1679840087890625, 1.170701026916504]",2.8252997398376465,11,16.34939956665039,12.053217887878418,0.0007179069457718655,0.001903705008746414,linear,linear,0,0,0.037744039714836176,0.04551317990548221,linear,linear,1.1350151669466868
0.0,5,1,all_local,linear,[],"[0, 1]",-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.081375353038311,0.06524988263845444,0.0,0.010068523697555065,0.08485155552625656,0.08935730159282684,0.16770973801612854,0.05669913440942764,nan,nan,1.038969874382019,0.081375353038311,"[0.7445192337036133, -1.473228931427002, 1.2439298629760742, 2.4191126823425293, 1.7104926109313965]",4.644825458526611,10,10.710349082946777,6.8047285079956055,0.9978909535774596,0.994420177963268,linear,linear,1,1,nan,nan,,,1.0169451129622757
0.0,5,1,all_local,quadratic,[],"[0, 1, 2]",-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.08210509270429611,0.06993667036294937,0.1328977346420288,0.12886136770248413,0.08379680663347244,0.018997041508555412,0.16817569732666016,0.06624172627925873,0.33649951219558716,0.11981353908777237,0.9956458806991577,0.11046051979064941,"[0.9574413299560547, 0.6073293685913086, 0.1386427879333496, 0.49297142028808594, 1.2890324592590332]",3.485417366027832,15,23.029165267944336,17.170734405517578,0.0021090464225403333,0.005579822036732036,linear,linear,0,0,nan,nan,,,1.0243637149687856
0.0,5,1,all_global,linear,"[0, 1]",[],-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.06951677799224854,0.043437659740448,0.0,0.010068523697555065,1.0429271459579468,0.9909976720809937,0.0,0.0,nan,nan,0.0,0.06951677799224854,"[-1.9741020202636719, -2.9998741149902344, -1.4736199378967285, -1.0359039306640625, -0.18336868286132812]",-7.666868686676025,2,19.333736419677734,18.5526123046875,0.5380797667181326,0.48933477073146286,linear,quadratic,1,0,nan,nan,,,1.0496242080116645
0.0,5,1,all_global,quadratic,"[0, 1, 2]",[],-0.6199529474209678,-0.5938738584518433,0.010068523697555065,0.12231558561325073,0.0962364673614502,0.05754755064845085,0.04747902601957321,1.04841947555542,1.000253438949585,0.0,2.9802322387695312e-08,0.0,0.0,0.0,0.09558457881212234,"[-1.5986661911010742, -1.1692023277282715, -2.3653745651245117, -1.94464111328125, 0.25840187072753906]",-6.819482326507568,3,19.638965606689453,18.46727752685547,0.4619202332818674,0.5106652292685372,linear,quadratic,0,1,nan,nan,,,1.0420764749869704
