training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,runtime_device,mean_error,covariance_error,posterior_width_ratio
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,0,0,0.22233029990456998,0.29644039987276,cuda,0.1443300098180771,0.22215496003627777,1.4202358722686768
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,0,1,0.22007496492005885,0.29343328656007844,cuda,0.11779218912124634,0.23851999640464783,1.4313639402389526
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,0,0,0.47187038289848715,0.6291605105313162,cuda,0.08987428992986679,0.15964235365390778,1.3107266426086426
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,0,1,0.4691166609991342,0.625488881332179,cuda,0.10651946067810059,0.17402511835098267,1.326673984527588
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,0,0,0.884289973997511,1.179053298663348,cuda,0.10936594754457474,0.13283748924732208,1.2548580169677734
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,0,1,0.937737399013713,1.250316532018284,cuda,0.06678671389818192,0.14998257160186768,1.287826418876648
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,0,0,0.09560287604108453,0.1274705013881127,cuda,0.12514331936836243,0.2500759959220886,1.4630558490753174
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,0,1,0.09796130494214594,0.1306150732561946,cuda,0.1621817648410797,0.27223002910614014,1.4896506071090698
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,0,0.1387628320371732,0.18501710938289762,cuda,0.21101298928260803,0.2593274712562561,1.47300124168396
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,0,1,0.13744837406557053,0.18326449875409404,cuda,0.2053709179162979,0.2156112790107727,1.4029086828231812
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,0,0,0.22138077393174171,0.29517436524232227,cuda,0.17850422859191895,0.19522586464881897,1.358621597290039
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,0,1,0.22243610699661076,0.296581475995481,cuda,0.15187615156173706,0.2397272288799286,1.4280909299850464
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,0,0.480183572974056,0.640244763965408,cuda,0.10674535483121872,0.1439925879240036,1.2602704763412476
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,0,1,0.4720189879881218,0.6293586506508291,cuda,0.1131170317530632,0.13480226695537567,1.2450639009475708
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,0,0,0.8902163280872628,1.1869551041163504,cuda,0.09401442855596542,0.05404762551188469,1.08951997756958
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,0,1,0.8860506359487772,1.1814008479317029,cuda,0.05241820961236954,0.07552766799926758,1.1279979944229126
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,0,0,0.013794799917377532,0.018393066556503374,cuda,0.1440439373254776,0.9674057960510254,2.5272347927093506
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,0,1,0.013361314893700182,0.017815086524933577,cuda,0.22501257061958313,1.1005432605743408,2.6583163738250732
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,0,0.027738912031054497,0.036985216041406,cuda,0.229730486869812,0.590586245059967,2.0286388397216797
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,0,1,0.027470289962366223,0.036627053283154964,cuda,0.22390590608119965,0.449057400226593,1.8493716716766357
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,0,0,0.05648144998122007,0.07530859997496009,cuda,0.18529662489891052,0.3723371624946594,1.6886723041534424
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,0,1,0.05605112900957465,0.07473483867943287,cuda,0.1502775102853775,0.4023808240890503,1.739438772201538
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,0,0.14105282502714545,0.18807043336952725,cuda,0.1353810578584671,0.2746792137622833,1.5154800415039062
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,0,1,0.14109628892038018,0.18812838522717357,cuda,0.10940784215927124,0.28128382563591003,1.5283664464950562
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,0,0,0.2831868060166016,0.3775824080221355,cuda,0.17047294974327087,0.2272692173719406,1.4306868314743042
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,0,1,0.3015798869309947,0.4021065159079929,cuda,0.10673779249191284,0.2506396472454071,1.4683363437652588
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,0,0,0.014249608968384564,0.01899947862451275,cuda,0.21872882544994354,1.595274806022644,3.076542377471924
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,0,1,0.013578801997937262,0.018105069330583017,cuda,0.2789345979690552,1.7142741680145264,3.188250780105591
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,0,0.02824027102906257,0.03765369470541676,cuda,0.2088504582643509,0.5561767220497131,1.9199895858764648
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,0,1,0.02877068507950753,0.03836091343934337,cuda,0.20166410505771637,0.45516353845596313,1.7955574989318848
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,0,0,0.057098114979453385,0.07613081997260451,cuda,0.17212900519371033,0.30176588892936707,1.5431818962097168
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,0,1,0.05675335694104433,0.07567114258805911,cuda,0.1473328024148941,0.3404320180416107,1.595978021621704
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,0,0.14404431194998324,0.19205908259997764,cuda,0.13441911339759827,0.24516797065734863,1.4450204372406006
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,0,1,0.14690426702145487,0.1958723560286065,cuda,0.1242220550775528,0.22008906304836273,1.4056049585342407
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,0,0,0.31614318303763866,0.4215242440501849,cuda,0.15358023345470428,0.20467062294483185,1.3737612962722778
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,0,1,0.32811433891765773,0.43748578522354364,cuda,0.10242106765508652,0.2430042326450348,1.4373347759246826
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,1,0,0.017005398985929787,0.02267386531457305,cuda,0.4052508473396301,0.1802283078432083,1.35566246509552
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,1,1,0.016819179989397526,0.0224255733191967,cuda,0.40471434593200684,0.19524691998958588,1.3842077255249023
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,0,0.03442199795972556,0.04589599727963408,cuda,0.38122832775115967,0.2084989696741104,1.4112352132797241
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,1,1,0.03532691695727408,0.04710255594303211,cuda,0.36826515197753906,0.1799764335155487,1.3592842817306519
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,1,0,0.05645349097903818,0.07527132130538423,cuda,0.3413267731666565,0.28376972675323486,1.5329821109771729
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,1,1,0.055159235023893416,0.07354564669852455,cuda,0.3606792092323303,0.24438971281051636,1.4712098836898804
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,0,0.14007618406321853,0.1867682454176247,cuda,0.3727423846721649,0.25335893034935,1.4975590705871582
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,1,1,0.14408830599859357,0.1921177413314581,cuda,0.3771430552005768,0.2553703486919403,1.5017292499542236
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,1,0,0.29465657693799585,0.3928754359173278,cuda,0.38207298517227173,0.20770490169525146,1.436221718788147
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,1,1,0.27960466395597905,0.3728062186079721,cuda,0.38060835003852844,0.2534635663032532,1.494810938835144
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,1,0,0.014124390087090433,0.018832520116120577,cuda,0.49591898918151855,0.1455947458744049,1.3313100337982178
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,1,1,0.013668072992004454,0.018224097322672606,cuda,0.4951014518737793,0.16091088950634003,1.362126350402832
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,1,0,0.027712356997653842,0.03694980933020512,cuda,0.43294769525527954,0.19871249794960022,1.4140459299087524
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,1,1,0.027874652994796634,0.037166203993062176,cuda,0.41921961307525635,0.17093628644943237,1.3627349138259888
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,1,0,0.05645705491770059,0.07527607322360079,cuda,0.36652514338493347,0.2794305384159088,1.5373088121414185
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,1,1,0.05585229303687811,0.07446972404917081,cuda,0.3872862160205841,0.24100613594055176,1.4763176441192627
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,1,0,0.1405282289488241,0.18737097193176547,cuda,0.3838405907154083,0.2528753876686096,1.5014301538467407
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,1,1,0.14043850603047758,0.18725134137397012,cuda,0.38836315274238586,0.2549459934234619,1.5055721998214722
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,1,0,0.2814066610299051,0.3752088813732068,cuda,0.38787952065467834,0.20793145895004272,1.438830852508545
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,1,1,0.28010240697767586,0.37346987597023446,cuda,0.38620129227638245,0.2534431517124176,1.4970481395721436
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,1,0,0.09674616099800915,0.12899488133067885,cuda,0.22514446079730988,0.3315128684043884,1.6223974227905273
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,1,1,0.09614762803539634,0.12819683738052845,cuda,0.21603207290172577,0.23851923644542694,1.5050004720687866
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,1,0,0.13722962408792228,0.1829728321172297,cuda,0.19351795315742493,0.23040415346622467,1.4540058374404907
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,1,1,0.13689909200184047,0.18253212266912064,cuda,0.20888788998126984,0.2731136679649353,1.5039082765579224
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,1,0,0.2209483030019328,0.2945977373359104,cuda,0.15189304947853088,0.2119101583957672,1.399510145187378
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,1,1,0.22106256592087448,0.2947500878944993,cuda,0.13320650160312653,0.206873819231987,1.3899762630462646
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,1,0,0.47035539499484,0.6271405266597867,cuda,0.14156712591648102,0.20359210669994354,1.3835954666137695
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,1,1,0.467139636981301,0.6228528493084013,cuda,0.1538660228252411,0.18205228447914124,1.3493698835372925
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,1,0,0.8834242889424786,1.1778990519233048,cuda,0.08741191774606705,0.10391762852668762,1.2153795957565308
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,1,1,0.9043125699972734,1.2057500933296978,cuda,0.06903179734945297,0.1379242241382599,1.2681854963302612
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,1,0,0.09571142599452287,0.12761523465936384,cuda,0.21308045089244843,0.2977200746536255,1.5432889461517334
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,1,1,0.09508441796060652,0.12677922394747534,cuda,0.20410852134227753,0.2598446011543274,1.4941282272338867
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,1,0,0.13585489999968559,0.18113986666624746,cuda,0.2599630355834961,0.24704894423484802,1.4642871618270874
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,1,1,0.13760821497999132,0.18347761997332176,cuda,0.2599215805530548,0.2677474617958069,1.4893112182617188
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,1,0,0.2203081710031256,0.2937442280041675,cuda,0.19529032707214355,0.22434893250465393,1.4135197401046753
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,1,1,0.22274387697689235,0.2969918359691898,cuda,0.1793885976076126,0.21929872035980225,1.4056825637817383
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,1,0,0.4664708349155262,0.6219611132207016,cuda,0.13643506169319153,0.12282535433769226,1.2276828289031982
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,1,1,0.46971992996986955,0.6262932399598261,cuda,0.1518799066543579,0.1285303831100464,1.2445367574691772
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,1,0,0.892857613041997,1.1904768173893292,cuda,0.08073173463344574,0.0737266093492508,1.1303071975708008
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,1,1,0.8851567899109796,1.1802090532146394,cuda,0.0845239907503128,0.05270712822675705,1.0866836309432983
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,1,0,0.013528782990761101,0.018038377321014803,cuda,0.34646838903427124,0.9987673163414001,2.573065757751465
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,1,1,0.013560484978370368,0.018080646637827158,cuda,0.3196391463279724,0.9576619863510132,2.5427491664886475
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,1,0,0.02772442006971687,0.03696589342628916,cuda,0.24774983525276184,0.5339739918708801,1.9635640382766724
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,1,1,0.027670606039464474,0.03689414138595263,cuda,0.24718603491783142,0.5809343457221985,2.007092237472534
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,1,0,0.056305508012883365,0.07507401068384449,cuda,0.1789676696062088,0.39631104469299316,1.731427788734436
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,1,1,0.055750000057742,0.07433333341032267,cuda,0.16916567087173462,0.3280569911003113,1.6414711475372314
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,1,0,0.1422618089709431,0.18968241196125746,cuda,0.18388110399246216,0.295382022857666,1.5534839630126953
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,1,1,0.14148650295101106,0.18864867060134807,cuda,0.1864112764596939,0.27887028455734253,1.5363866090774536
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,1,0,0.2843683250248432,0.37915776669979095,cuda,0.1605857014656067,0.225005105137825,1.4422180652618408
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,1,1,0.2863918240182102,0.38185576535761356,cuda,0.14823167026042938,0.22163188457489014,1.431154489517212
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,1,0,0.014043746050447226,0.018724994733929634,cuda,0.37287187576293945,1.490441918373108,3.0536439418792725
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,1,1,0.01378809695597738,0.018384129274636507,cuda,0.4161835014820099,1.5330414772033691,3.066617965698242
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,1,0,0.02780532301403582,0.03707376401871443,cuda,0.21110320091247559,0.5222564339637756,1.8931416273117065
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,1,1,0.028344118036329746,0.037792157381772995,cuda,0.22256293892860413,0.5873859524726868,1.954393982887268
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,1,0,0.0567049978999421,0.07560666386658947,cuda,0.17855896055698395,0.3131214380264282,1.571550726890564
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,1,1,0.05607136199250817,0.0747618159900109,cuda,0.15311385691165924,0.316997766494751,1.5749261379241943
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,1,0,0.14270158694125712,0.19026878258834282,cuda,0.16533410549163818,0.18974998593330383,1.3646113872528076
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,50,1,1,1,0.1501065039774403,0.20014200530325374,cuda,0.17337599396705627,0.20930367708206177,1.4032766819000244
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,1,0,0.37241711805108935,0.4965561574014525,cuda,0.14519235491752625,0.2018054723739624,1.3799614906311035
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,100,1,1,1,0.29283322498667985,0.3904442999822398,cuda,0.16244639456272125,0.19426050782203674,1.373396396636963
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,2,0,0.013448985991999507,0.017931981322666008,cuda,0.3089200258255005,0.1540547013282776,1.2629034519195557
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,2,1,0.013152285013347864,0.017536380017797153,cuda,0.3017060458660126,0.15029075741767883,1.2499918937683105
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,2,0,0.028057067072950304,0.03740942276393374,cuda,0.19342856109142303,0.29107916355133057,1.4993876218795776
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,2,1,0.02712758700363338,0.03617011600484451,cuda,0.2453785091638565,0.2262755185365677,1.393269419670105
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,2,0,0.05503721092827618,0.07338294790436824,cuda,0.2418704628944397,0.2525548040866852,1.4610910415649414
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,2,1,0.05584077397361398,0.07445436529815197,cuda,0.26979365944862366,0.23846682906150818,1.4284940958023071
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,2,0,0.16067685605958104,0.2142358080794414,cuda,0.23417815566062927,0.2260575294494629,1.411784052848816
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,2,1,0.15909918397665024,0.21213224530220032,cuda,0.2699895203113556,0.22275957465171814,1.4038854837417603
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,2,0,0.2883315540384501,0.38444207205126685,cuda,0.2176417112350464,0.2456633448600769,1.4505585432052612
uniform,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,2,1,0.29260807298123837,0.39014409730831784,cuda,0.22502614557743073,0.2908858358860016,1.525394082069397
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,2,0,0.015594113967381418,0.020792151956508558,cuda,0.2940007448196411,0.11088613420724869,1.2201255559921265
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,2,1,0.015538337058387697,0.020717782744516928,cuda,0.28710344433784485,0.1058865487575531,1.205764889717102
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,2,0,0.031420404091477394,0.041893872121969856,cuda,0.19433605670928955,0.274427205324173,1.4942256212234497
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,2,1,0.03175273397937417,0.04233697863916556,cuda,0.2451068013906479,0.21123053133487701,1.389338731765747
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,2,0,0.05597986502107233,0.07463982002809644,cuda,0.2436680644750595,0.24826690554618835,1.4650508165359497
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,2,1,0.05636462999973446,0.07515283999964595,cuda,0.270967572927475,0.23436535894870758,1.4327317476272583
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,2,0,0.14012745395302773,0.18683660527070364,cuda,0.23521769046783447,0.22492115199565887,1.414615273475647
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,2,1,0.1436960509745404,0.19159473463272056,cuda,0.27081412076950073,0.22186528146266937,1.406727910041809
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,2,0,0.29979535995516926,0.39972714660689235,cuda,0.21827808022499084,0.24532844126224518,1.4523981809616089
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,2,1,0.28519627801142633,0.3802617040152351,cuda,0.2256629317998886,0.2905621826648712,1.527316927909851
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,2,0,0.09540392097551376,0.12720522796735168,cuda,0.20962586998939514,0.2952008545398712,1.5640292167663574
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,2,1,0.09570630709640682,0.12760840946187577,cuda,0.27409011125564575,0.2947938144207001,1.5582470893859863
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,2,0,0.1368309810059145,0.18244130800788602,cuda,0.1280118077993393,0.26086193323135376,1.4733856916427612
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,2,1,0.1367231149924919,0.18229748665665588,cuda,0.16731618344783783,0.24085190892219543,1.4437057971954346
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,2,0,0.21928931097500026,0.292385747966667,cuda,0.1415596306324005,0.2743820548057556,1.48548424243927
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,2,1,0.2184929170180112,0.29132388935734826,cuda,0.13316650688648224,0.21749834716320038,1.3989341259002686
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,2,0,0.46805530204437673,0.6240737360591689,cuda,0.08186289668083191,0.183656707406044,1.3410446643829346
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,1,2,1,0.47401911194901913,0.6320254825986922,cuda,0.12132447212934494,0.1584298312664032,1.299594759941101
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,2,0,0.8873550939606503,1.183140125280867,cuda,0.09858997911214828,0.14983311295509338,1.2740557193756104
uniform,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,1,2,1,0.950123275979422,1.2668310346392293,cuda,0.0529276579618454,0.12314781546592712,1.2352466583251953
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,2,0,0.0954991509206593,0.12733220122754574,cuda,0.18924476206302643,0.26554545760154724,1.4839253425598145
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,1,2,1,0.0949686219682917,0.1266248292910556,cuda,0.23943550884723663,0.23708011209964752,1.4323188066482544
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,2,0,0.13745431590359658,0.18327242120479545,cuda,0.12819601595401764,0.3097996711730957,1.5283946990966797
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,1,2,1,0.13756405608728528,0.1834187414497137,cuda,0.20224466919898987,0.23929665982723236,1.4249218702316284
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,2,0,0.2439426169730723,0.32525682263076305,cuda,0.15903978049755096,0.23789311945438385,1.421639084815979
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,1,2,1,0.22517230198718607,0.30022973598291475,cuda,0.15234123170375824,0.20567718148231506,1.3789305686950684
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,2,0,0.47403744305483997,0.63204992407312,cuda,0.0849272832274437,0.1327311396598816,1.2406364679336548
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,1,2,1,0.46932370704598725,0.625764942727983,cuda,0.13359209895133972,0.12790155410766602,1.228950023651123
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,2,0,0.890995437046513,1.1879939160620172,cuda,0.09268909692764282,0.04341639205813408,1.0406392812728882
uniform,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,1,2,1,0.8966266609495506,1.1955022145994008,cuda,0.0547419972717762,0.04765046760439873,1.0828768014907837
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,2,0,0.013559215003624558,0.018078953338166077,cuda,0.26168832182884216,1.0790517330169678,2.6457831859588623
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,1,2,1,0.013683496974408627,0.018244662632544834,cuda,0.3772321939468384,0.989619791507721,2.5556180477142334
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,2,0,0.028341553988866508,0.03778873865182201,cuda,0.17399245500564575,0.5899102091789246,2.0046310424804688
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,1,2,1,0.03040632896590978,0.04054177195454637,cuda,0.22284692525863647,0.5040656924247742,1.919123649597168
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,2,0,0.056796485907398164,0.07572864787653089,cuda,0.16723212599754333,0.42596501111984253,1.7562212944030762
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,1,2,1,0.05651772290002555,0.07535696386670072,cuda,0.19049635529518127,0.39166462421417236,1.7187018394470215
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,2,0,0.14224086806643754,0.18965449075525007,cuda,0.12119686603546143,0.26652806997299194,1.5060722827911377
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,1,2,1,0.14270693203434348,0.19027590937912464,cuda,0.19184429943561554,0.23147587478160858,1.4391363859176636
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,2,0,0.2855279709910974,0.38070396132146317,cuda,0.18243883550167084,0.20422427356243134,1.3783317804336548
uniform,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,1,2,1,0.28411009500268847,0.3788134600035846,cuda,0.13678117096424103,0.21161074936389923,1.4174624681472778
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,2,0,0.013851523050107062,0.018468697400142748,cuda,0.25129255652427673,1.907629370689392,3.3513240814208984
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,5,1,2,1,0.013839233899489045,0.018452311865985394,cuda,0.3167787194252014,1.669884204864502,3.181091070175171
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,2,0,0.027690864983014762,0.03692115331068635,cuda,0.1308256983757019,0.5834967494010925,1.9443275928497314
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,10,1,2,1,0.027763054007664323,0.03701740534355243,cuda,0.20440851151943207,0.555263102054596,1.9076114892959595
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,2,0,0.05686363996937871,0.07581818662583828,cuda,0.15111586451530457,0.32912224531173706,1.5805354118347168
uniform,em_log,"Euler--Maruyama, log sigma",Euler update,20,1,2,1,0.057150627952069044,0.07620083726942539,cuda,0.13189001381397247,0.31665050983428955,1.568902611732483
