training_scheme,model_seed,observation,sigma_m,diffusion_time,relative_score_rmse,scaled_score_rmse
mixture,0,3,1.7465559244155884,0.8103709816932678,0.49534863233566284,0.4838436245918274
mixture,0,3,2.0155458450317383,0.9040728211402893,0.463934987783432,0.46682143211364746
mixture,0,3,2.3259634971618652,1.0,0.44228264689445496,0.4477275609970093
mixture,1,0,0.031644415110349655,0.000999981421045959,2.0740699768066406,0.24028408527374268
mixture,1,0,0.036518022418022156,0.0013310941867530346,1.6645560264587402,0.23310106992721558
mixture,1,0,0.04214222729206085,0.0017716207075864077,1.3326587677001953,0.204244464635849
mixture,1,0,0.04863262176513672,0.0023574272636324167,1.067050814628601,0.19013048708438873
mixture,1,0,0.056122612208127975,0.003136059734970331,0.8179144859313965,0.1653449386358261
mixture,1,0,0.06476614624261856,0.004170452244579792,0.5791001915931702,0.14526227116584778
mixture,1,0,0.07474089413881302,0.005543392617255449,0.4341120421886444,0.11352856457233429
mixture,1,0,0.08625186234712601,0.007363683078438044,0.2828930616378784,0.08888296782970428
mixture,1,0,0.09953565895557404,0.009773730300366879,0.1886025071144104,0.06345593184232712
mixture,1,0,0.11486529558897018,0.012958434410393238,0.12246224284172058,0.050910480320453644
mixture,1,0,0.13255588710308075,0.017156483605504036,0.1371399164199829,0.059408027678728104
mixture,1,0,0.1529710441827774,0.02267235703766346,0.17903953790664673,0.08484397828578949
mixture,1,0,0.17653034627437592,0.029889527708292007,0.20402346551418304,0.09728528559207916
mixture,1,0,0.20371808111667633,0.03928206115961075,0.24975566565990448,0.1551341563463211
mixture,1,0,0.23509304225444794,0.05142240226268768,0.2733043432235718,0.17764276266098022
mixture,1,0,0.2713001072406769,0.06698070466518402,0.3014715015888214,0.20019428431987762
mixture,1,0,0.3130834996700287,0.08671019226312637,0.3012174367904663,0.20435304939746857
mixture,1,0,0.361301988363266,0.11141348630189896,0.3073141872882843,0.23489947617053986
mixture,1,0,0.4169467091560364,0.14188621938228607,0.309732049703598,0.24935361742973328
mixture,1,0,0.4811613857746124,0.17884142696857452,0.3264843225479126,0.2708786129951477
mixture,1,0,0.5552658438682556,0.22282467782497406,0.2979610860347748,0.2572154700756073
mixture,1,0,0.6407832503318787,0.2741386294364929,0.30044931173324585,0.2686711549758911
mixture,1,0,0.7394713163375854,0.33279743790626526,0.2919723391532898,0.2746385931968689
mixture,1,0,0.8533585071563721,0.3985244333744049,0.2986193597316742,0.2665471136569977
mixture,1,0,0.9847856760025024,0.4707942008972168,0.2649945914745331,0.2304806411266327
mixture,1,0,1.1364541053771973,0.5489058494567871,0.25238046050071716,0.23158474266529083
mixture,1,0,1.3114813566207886,0.6320682168006897,0.24322979152202606,0.23908065259456635
mixture,1,0,1.5134648084640503,0.7194765210151672,0.23499520123004913,0.23040395975112915
mixture,1,0,1.7465559244155884,0.8103709816932678,0.22219371795654297,0.22448748350143433
mixture,1,0,2.0155458450317383,0.9040728211402893,0.19981957972049713,0.19042356312274933
mixture,1,0,2.3259634971618652,1.0,0.19324278831481934,0.18239720165729523
mixture,1,1,0.031644415110349655,0.000999981421045959,1.9001011848449707,0.22634240984916687
mixture,1,1,0.036518022418022156,0.0013310941867530346,1.5807234048843384,0.20003321766853333
mixture,1,1,0.04214222729206085,0.0017716207075864077,1.1601204872131348,0.18971218168735504
mixture,1,1,0.04863262176513672,0.0023574272636324167,0.9678608179092407,0.1616295874118805
mixture,1,1,0.056122612208127975,0.003136059734970331,0.7123551964759827,0.14539611339569092
mixture,1,1,0.06476614624261856,0.004170452244579792,0.5260846018791199,0.121811144053936
mixture,1,1,0.07474089413881302,0.005543392617255449,0.3703828454017639,0.0979805737733841
mixture,1,1,0.08625186234712601,0.007363683078438044,0.261871337890625,0.07750068604946136
mixture,1,1,0.09953565895557404,0.009773730300366879,0.1825891137123108,0.06280787289142609
mixture,1,1,0.11486529558897018,0.012958434410393238,0.17090000212192535,0.06445994973182678
mixture,1,1,0.13255588710308075,0.017156483605504036,0.2001948058605194,0.08613041043281555
mixture,1,1,0.1529710441827774,0.02267235703766346,0.24135050177574158,0.11977151036262512
mixture,1,1,0.17653034627437592,0.029889527708292007,0.27259817719459534,0.1429510861635208
mixture,1,1,0.20371808111667633,0.03928206115961075,0.2995545268058777,0.16734659671783447
mixture,1,1,0.23509304225444794,0.05142240226268768,0.31873953342437744,0.19852115213871002
mixture,1,1,0.2713001072406769,0.06698070466518402,0.3337673246860504,0.22738751769065857
mixture,1,1,0.3130834996700287,0.08671019226312637,0.343350887298584,0.2442837804555893
mixture,1,1,0.361301988363266,0.11141348630189896,0.34710457921028137,0.25790178775787354
mixture,1,1,0.4169467091560364,0.14188621938228607,0.33955106139183044,0.2821034789085388
mixture,1,1,0.4811613857746124,0.17884142696857452,0.3432687222957611,0.2624450623989105
mixture,1,1,0.5552658438682556,0.22282467782497406,0.332972913980484,0.2892627418041229
mixture,1,1,0.6407832503318787,0.2741386294364929,0.347728967666626,0.3101653754711151
mixture,1,1,0.7394713163375854,0.33279743790626526,0.3435429632663727,0.2931106984615326
mixture,1,1,0.8533585071563721,0.3985244333744049,0.3491639494895935,0.3107246160507202
mixture,1,1,0.9847856760025024,0.4707942008972168,0.3337557911872864,0.3086735010147095
mixture,1,1,1.1364541053771973,0.5489058494567871,0.3288804292678833,0.3222546875476837
mixture,1,1,1.3114813566207886,0.6320682168006897,0.30909407138824463,0.3074927031993866
mixture,1,1,1.5134648084640503,0.7194765210151672,0.3323923945426941,0.3115937411785126
mixture,1,1,1.7465559244155884,0.8103709816932678,0.3136587142944336,0.31371837854385376
mixture,1,1,2.0155458450317383,0.9040728211402893,0.31462347507476807,0.3034568727016449
mixture,1,1,2.3259634971618652,1.0,0.3094956576824188,0.3091494143009186
mixture,1,2,0.031644415110349655,0.000999981421045959,2.2148540019989014,0.2436899095773697
mixture,1,2,0.036518022418022156,0.0013310941867530346,1.733266830444336,0.237548828125
mixture,1,2,0.04214222729206085,0.0017716207075864077,1.4156150817871094,0.22132761776447296
mixture,1,2,0.04863262176513672,0.0023574272636324167,1.1591575145721436,0.19431452453136444
mixture,1,2,0.056122612208127975,0.003136059734970331,0.8770864605903625,0.1663898527622223
mixture,1,2,0.06476614624261856,0.004170452244579792,0.6605966687202454,0.15616461634635925
mixture,1,2,0.07474089413881302,0.005543392617255449,0.46691927313804626,0.12620697915554047
mixture,1,2,0.08625186234712601,0.007363683078438044,0.3377424478530884,0.09953011572360992
mixture,1,2,0.09953565895557404,0.009773730300366879,0.23249459266662598,0.07497779279947281
mixture,1,2,0.11486529558897018,0.012958434410393238,0.163242906332016,0.06444082409143448
mixture,1,2,0.13255588710308075,0.017156483605504036,0.14389972388744354,0.057615116238594055
mixture,1,2,0.1529710441827774,0.02267235703766346,0.19241678714752197,0.08743660151958466
mixture,1,2,0.17653034627437592,0.029889527708292007,0.19607320427894592,0.10085713863372803
mixture,1,2,0.20371808111667633,0.03928206115961075,0.23131012916564941,0.135428324341774
mixture,1,2,0.23509304225444794,0.05142240226268768,0.26095664501190186,0.1588737666606903
mixture,1,2,0.2713001072406769,0.06698070466518402,0.27413710951805115,0.18195463716983795
mixture,1,2,0.3130834996700287,0.08671019226312637,0.28214147686958313,0.18889230489730835
mixture,1,2,0.361301988363266,0.11141348630189896,0.3001881241798401,0.2250899374485016
mixture,1,2,0.4169467091560364,0.14188621938228607,0.3016590476036072,0.24507425725460052
mixture,1,2,0.4811613857746124,0.17884142696857452,0.29431164264678955,0.2527754604816437
mixture,1,2,0.5552658438682556,0.22282467782497406,0.2931819260120392,0.2526259124279022
mixture,1,2,0.6407832503318787,0.2741386294364929,0.29310154914855957,0.255513995885849
mixture,1,2,0.7394713163375854,0.33279743790626526,0.2805663049221039,0.2505047619342804
mixture,1,2,0.8533585071563721,0.3985244333744049,0.259440541267395,0.22983033955097198
mixture,1,2,0.9847856760025024,0.4707942008972168,0.2533561587333679,0.24981942772865295
mixture,1,2,1.1364541053771973,0.5489058494567871,0.24314729869365692,0.23709990084171295
mixture,1,2,1.3114813566207886,0.6320682168006897,0.20997121930122375,0.20367544889450073
mixture,1,2,1.5134648084640503,0.7194765210151672,0.20035086572170258,0.18924611806869507
mixture,1,2,1.7465559244155884,0.8103709816932678,0.17256489396095276,0.16729602217674255
mixture,1,2,2.0155458450317383,0.9040728211402893,0.15045981109142303,0.1421131044626236
mixture,1,2,2.3259634971618652,1.0,0.13931488990783691,0.13099749386310577
mixture,1,3,0.031644415110349655,0.000999981421045959,1.664744257926941,0.1967190057039261
mixture,1,3,0.036518022418022156,0.0013310941867530346,1.3232269287109375,0.1806081235408783
mixture,1,3,0.04214222729206085,0.0017716207075864077,1.1158984899520874,0.18287654221057892
mixture,1,3,0.04863262176513672,0.0023574272636324167,1.0314018726348877,0.17555879056453705
mixture,1,3,0.056122612208127975,0.003136059734970331,0.6973888874053955,0.15348444879055023
mixture,1,3,0.06476614624261856,0.004170452244579792,0.6323986053466797,0.14987455308437347
mixture,1,3,0.07474089413881302,0.005543392617255449,0.564470648765564,0.14881449937820435
mixture,1,3,0.08625186234712601,0.007363683078438044,0.5414437055587769,0.15223681926727295
mixture,1,3,0.09953565895557404,0.009773730300366879,0.5128811001777649,0.16811485588550568
mixture,1,3,0.11486529558897018,0.012958434410393238,0.48980507254600525,0.18915851414203644
mixture,1,3,0.13255588710308075,0.017156483605504036,0.5055800080299377,0.2249746024608612
mixture,1,3,0.1529710441827774,0.02267235703766346,0.5190346837043762,0.24393656849861145
mixture,1,3,0.17653034627437592,0.029889527708292007,0.5077753663063049,0.27149444818496704
mixture,1,3,0.20371808111667633,0.03928206115961075,0.534771203994751,0.28132107853889465
mixture,1,3,0.23509304225444794,0.05142240226268768,0.519241452217102,0.3121468424797058
mixture,1,3,0.2713001072406769,0.06698070466518402,0.513340950012207,0.3671618402004242
mixture,1,3,0.3130834996700287,0.08671019226312637,0.5048094987869263,0.37602266669273376
mixture,1,3,0.361301988363266,0.11141348630189896,0.501968264579773,0.3790915012359619
mixture,1,3,0.4169467091560364,0.14188621938228607,0.4956049919128418,0.41228625178337097
mixture,1,3,0.4811613857746124,0.17884142696857452,0.505282461643219,0.40486717224121094
mixture,1,3,0.5552658438682556,0.22282467782497406,0.5029428601264954,0.4164268970489502
mixture,1,3,0.6407832503318787,0.2741386294364929,0.4762771427631378,0.4408227503299713
mixture,1,3,0.7394713163375854,0.33279743790626526,0.491103857755661,0.4581892192363739
mixture,1,3,0.8533585071563721,0.3985244333744049,0.48526638746261597,0.4566080570220947
mixture,1,3,0.9847856760025024,0.4707942008972168,0.5277431011199951,0.4959166944026947
mixture,1,3,1.1364541053771973,0.5489058494567871,0.49409541487693787,0.5014063119888306
mixture,1,3,1.3114813566207886,0.6320682168006897,0.5182273983955383,0.4894392192363739
mixture,1,3,1.5134648084640503,0.7194765210151672,0.49585074186325073,0.4912929832935333
mixture,1,3,1.7465559244155884,0.8103709816932678,0.5053839087486267,0.4936458170413971
mixture,1,3,2.0155458450317383,0.9040728211402893,0.4890936613082886,0.4921366274356842
mixture,1,3,2.3259634971618652,1.0,0.47475743293762207,0.4806021451950073
mixture,2,0,0.031644415110349655,0.000999981421045959,1.7151836156845093,0.19870656728744507
mixture,2,0,0.036518022418022156,0.0013310941867530346,1.3696473836898804,0.19180265069007874
mixture,2,0,0.04214222729206085,0.0017716207075864077,1.0644675493240356,0.16314125061035156
mixture,2,0,0.04863262176513672,0.0023574272636324167,0.8458137512207031,0.15070977807044983
mixture,2,0,0.056122612208127975,0.003136059734970331,0.611835777759552,0.12368524819612503
mixture,2,0,0.06476614624261856,0.004170452244579792,0.41088560223579407,0.10306708514690399
mixture,2,0,0.07474089413881302,0.005543392617255449,0.28291985392570496,0.07398892194032669
mixture,2,0,0.08625186234712601,0.007363683078438044,0.17063146829605103,0.05361117795109749
mixture,2,0,0.09953565895557404,0.009773730300366879,0.10955540090799332,0.03686027228832245
mixture,2,0,0.11486529558897018,0.012958434410393238,0.13001702725887299,0.05405117943882942
mixture,2,0,0.13255588710308075,0.017156483605504036,0.1740977019071579,0.07541787624359131
mixture,2,0,0.1529710441827774,0.02267235703766346,0.22203724086284637,0.10521990060806274
mixture,2,0,0.17653034627437592,0.029889527708292007,0.2553666830062866,0.12176746875047684
mixture,2,0,0.20371808111667633,0.03928206115961075,0.2785866856575012,0.17304237186908722
mixture,2,0,0.23509304225444794,0.05142240226268768,0.2924843728542328,0.19010941684246063
mixture,2,0,0.2713001072406769,0.06698070466518402,0.3061901032924652,0.2033277004957199
mixture,2,0,0.3130834996700287,0.08671019226312637,0.2982589602470398,0.20234595239162445
mixture,2,0,0.361301988363266,0.11141348630189896,0.29010987281799316,0.22174912691116333
mixture,2,0,0.4169467091560364,0.14188621938228607,0.2767540216445923,0.2228042334318161
mixture,2,0,0.4811613857746124,0.17884142696857452,0.2845239043235779,0.23606474697589874
mixture,2,0,0.5552658438682556,0.22282467782497406,0.257129043340683,0.2219671607017517
mixture,2,0,0.6407832503318787,0.2741386294364929,0.2647777199745178,0.23677247762680054
mixture,2,0,0.7394713163375854,0.33279743790626526,0.2637094557285309,0.24805359542369843
mixture,2,0,0.8533585071563721,0.3985244333744049,0.27789703011512756,0.24805040657520294
mixture,2,0,0.9847856760025024,0.4707942008972168,0.25295671820640564,0.22001062333583832
mixture,2,0,1.1364541053771973,0.5489058494567871,0.23395149409770966,0.21467429399490356
mixture,2,0,1.3114813566207886,0.6320682168006897,0.22028571367263794,0.21652796864509583
mixture,2,0,1.5134648084640503,0.7194765210151672,0.20118261873722076,0.19725200533866882
mixture,2,0,1.7465559244155884,0.8103709816932678,0.18022775650024414,0.18208830058574677
mixture,2,0,2.0155458450317383,0.9040728211402893,0.15684360265731812,0.14946842193603516
mixture,2,0,2.3259634971618652,1.0,0.13793811202049255,0.1301964372396469
mixture,2,1,0.031644415110349655,0.000999981421045959,1.720535159111023,0.20495226979255676
mixture,2,1,0.036518022418022156,0.0013310941867530346,1.4127846956253052,0.17878134548664093
mixture,2,1,0.04214222729206085,0.0017716207075864077,1.035773515701294,0.16937796771526337
mixture,2,1,0.04863262176513672,0.0023574272636324167,0.841063380241394,0.14045482873916626
mixture,2,1,0.056122612208127975,0.003136059734970331,0.6189556121826172,0.12633268535137177
mixture,2,1,0.06476614624261856,0.004170452244579792,0.4364129602909088,0.1010483130812645
mixture,2,1,0.07474089413881302,0.005543392617255449,0.2966814637184143,0.0784837007522583
mixture,2,1,0.08625186234712601,0.007363683078438044,0.1908961981534958,0.056495629251003265
mixture,2,1,0.09953565895557404,0.009773730300366879,0.13808897137641907,0.047500502318143845
mixture,2,1,0.11486529558897018,0.012958434410393238,0.15387417376041412,0.05803816020488739
mixture,2,1,0.13255588710308075,0.017156483605504036,0.1968245804309845,0.08468042314052582
mixture,2,1,0.1529710441827774,0.02267235703766346,0.2409532368183136,0.11957436800003052
mixture,2,1,0.17653034627437592,0.029889527708292007,0.26971763372421265,0.1414405107498169
mixture,2,1,0.20371808111667633,0.03928206115961075,0.29367196559906006,0.1640603095293045
mixture,2,1,0.23509304225444794,0.05142240226268768,0.30571991205215454,0.19041210412979126
mixture,2,1,0.2713001072406769,0.06698070466518402,0.3097161054611206,0.21100202202796936
mixture,2,1,0.3130834996700287,0.08671019226312637,0.3073481023311615,0.2186688929796219
mixture,2,1,0.361301988363266,0.11141348630189896,0.29966944456100464,0.22265708446502686
mixture,2,1,0.4169467091560364,0.14188621938228607,0.28211528062820435,0.23438507318496704
mixture,2,1,0.4811613857746124,0.17884142696857452,0.289960116147995,0.22168812155723572
mixture,2,1,0.5552658438682556,0.22282467782497406,0.28287285566329956,0.24573947489261627
mixture,2,1,0.6407832503318787,0.2741386294364929,0.30532658100128174,0.27234354615211487
mixture,2,1,0.7394713163375854,0.33279743790626526,0.3145868480205536,0.26840531826019287
mixture,2,1,0.8533585071563721,0.3985244333744049,0.33190545439720154,0.295366108417511
mixture,2,1,0.9847856760025024,0.4707942008972168,0.3225919306278229,0.29834863543510437
mixture,2,1,1.1364541053771973,0.5489058494567871,0.3144196569919586,0.30808526277542114
mixture,2,1,1.3114813566207886,0.6320682168006897,0.2957770824432373,0.2942447066307068
mixture,2,1,1.5134648084640503,0.7194765210151672,0.2965661287307739,0.27800923585891724
mixture,2,1,1.7465559244155884,0.8103709816932678,0.2653598487377167,0.26541030406951904
mixture,2,1,2.0155458450317383,0.9040728211402893,0.2557331621646881,0.24665668606758118
mixture,2,1,2.3259634971618652,1.0,0.23749281466007233,0.23722714185714722
mixture,2,2,0.031644415110349655,0.000999981421045959,1.7935400009155273,0.19733472168445587
mixture,2,2,0.036518022418022156,0.0013310941867530346,1.406251311302185,0.19273048639297485
mixture,2,2,0.04214222729206085,0.0017716207075864077,1.1098040342330933,0.17351488769054413
mixture,2,2,0.04863262176513672,0.0023574272636324167,0.8830811381340027,0.14803464710712433
mixture,2,2,0.056122612208127975,0.003136059734970331,0.6494800448417664,0.12321121990680695
mixture,2,2,0.06476614624261856,0.004170452244579792,0.4415780007839203,0.10438874363899231
mixture,2,2,0.07474089413881302,0.005543392617255449,0.29511216282844543,0.07976798713207245
mixture,2,2,0.08625186234712601,0.007363683078438044,0.18689313530921936,0.055075980722904205
mixture,2,2,0.09953565895557404,0.009773730300366879,0.11459445208311081,0.03695586323738098
mixture,2,2,0.11486529558897018,0.012958434410393238,0.12268844246864319,0.04843178018927574
mixture,2,2,0.13255588710308075,0.017156483605504036,0.1687917560338974,0.06758148223161697
mixture,2,2,0.1529710441827774,0.02267235703766346,0.2162877470254898,0.09828386455774307
mixture,2,2,0.17653034627437592,0.029889527708292007,0.25284484028816223,0.1300596296787262
mixture,2,2,0.20371808111667633,0.03928206115961075,0.2772703468799591,0.1623373031616211
mixture,2,2,0.23509304225444794,0.05142240226268768,0.2938321530818939,0.17888882756233215
mixture,2,2,0.2713001072406769,0.06698070466518402,0.296232134103775,0.19661986827850342
mixture,2,2,0.3130834996700287,0.08671019226312637,0.2957620918750763,0.19801121950149536
mixture,2,2,0.361301988363266,0.11141348630189896,0.29673460125923157,0.22250041365623474
mixture,2,2,0.4169467091560364,0.14188621938228607,0.2820691764354706,0.22915901243686676
mixture,2,2,0.4811613857746124,0.17884142696857452,0.26977601647377014,0.2317025363445282
mixture,2,2,0.5552658438682556,0.22282467782497406,0.27119308710098267,0.23367881774902344
mixture,2,2,0.6407832503318787,0.2741386294364929,0.27612385153770447,0.24071352183818817
mixture,2,2,0.7394713163375854,0.33279743790626526,0.2670014798641205,0.23839332163333893
mixture,2,2,0.8533585071563721,0.3985244333744049,0.25016191601753235,0.22161069512367249
mixture,2,2,0.9847856760025024,0.4707942008972168,0.24224866926670074,0.23886696994304657
mixture,2,2,1.1364541053771973,0.5489058494567871,0.23625189065933228,0.2303760051727295
mixture,2,2,1.3114813566207886,0.6320682168006897,0.2053200900554657,0.1991637647151947
mixture,2,2,1.5134648084640503,0.7194765210151672,0.20035181939601898,0.1892470121383667
mixture,2,2,1.7465559244155884,0.8103709816932678,0.16774117946624756,0.16261957585811615
mixture,2,2,2.0155458450317383,0.9040728211402893,0.1475677192211151,0.13938145339488983
mixture,2,2,2.3259634971618652,1.0,0.11994004994630814,0.11277937144041061
mixture,2,3,0.031644415110349655,0.000999981421045959,1.3628389835357666,0.16104355454444885
mixture,2,3,0.036518022418022156,0.0013310941867530346,1.0230885744094849,0.13964204490184784
mixture,2,3,0.04214222729206085,0.0017716207075864077,0.8262577652931213,0.135409414768219
mixture,2,3,0.04863262176513672,0.0023574272636324167,0.6729942560195923,0.11455288529396057
mixture,2,3,0.056122612208127975,0.003136059734970331,0.4060576558113098,0.08936697244644165
mixture,2,3,0.06476614624261856,0.004170452244579792,0.2942599058151245,0.06973777711391449
mixture,2,3,0.07474089413881302,0.005543392617255449,0.22791552543640137,0.06008662283420563
mixture,2,3,0.08625186234712601,0.007363683078438044,0.2208627313375473,0.062099605798721313
mixture,2,3,0.09953565895557404,0.009773730300366879,0.23253294825553894,0.07622087001800537
mixture,2,3,0.11486529558897018,0.012958434410393238,0.268954336643219,0.10386786609888077
mixture,2,3,0.13255588710308075,0.017156483605504036,0.3263509273529053,0.14522068202495575
mixture,2,3,0.1529710441827774,0.02267235703766346,0.36526209115982056,0.17166633903980255
mixture,2,3,0.17653034627437592,0.029889527708292007,0.38364240527153015,0.20512375235557556
mixture,2,3,0.20371808111667633,0.03928206115961075,0.40750157833099365,0.2143697589635849
mixture,2,3,0.23509304225444794,0.05142240226268768,0.42526012659072876,0.2556490898132324
mixture,2,3,0.2713001072406769,0.06698070466518402,0.4311136305332184,0.3083495795726776
mixture,2,3,0.3130834996700287,0.08671019226312637,0.4268209636211395,0.31793057918548584
mixture,2,3,0.361301988363266,0.11141348630189896,0.43582767248153687,0.3291414976119995
mixture,2,3,0.4169467091560364,0.14188621938228607,0.4435120224952698,0.36895087361335754
mixture,2,3,0.4811613857746124,0.17884142696857452,0.46655192971229553,0.3738335967063904
mixture,2,3,0.5552658438682556,0.22282467782497406,0.4811863899230957,0.3984130024909973
mixture,2,3,0.6407832503318787,0.2741386294364929,0.4707355201244354,0.435693621635437
mixture,2,3,0.7394713163375854,0.33279743790626526,0.5074996948242188,0.47348615527153015
mixture,2,3,0.8533585071563721,0.3985244333744049,0.5107064247131348,0.4805457293987274
mixture,2,3,0.9847856760025024,0.4707942008972168,0.5584341883659363,0.524756908416748
mixture,2,3,1.1364541053771973,0.5489058494567871,0.5227066278457642,0.5304409265518188
mixture,2,3,1.3114813566207886,0.6320682168006897,0.5386161208152771,0.5086953043937683
mixture,2,3,1.5134648084640503,0.7194765210151672,0.5018436908721924,0.4972308874130249
mixture,2,3,1.7465559244155884,0.8103709816932678,0.49341532588005066,0.4819552004337311
mixture,2,3,2.0155458450317383,0.9040728211402893,0.4609377086162567,0.46380549669265747
mixture,2,3,2.3259634971618652,1.0,0.4350069463253021,0.44036227464675903
