analytic,mask,sample,stage1_exact,stage2_exact,stage2_learned
2.3857465353640146,likelihood,24,0.815125,0.509223,0.31913757
2.679448937564726,likelihood,25,1.4688191,1.3252392,1.7561479
1.9523781152650708,likelihood,26,0.45877218,0.52131987,0.46666956
2.831064430577886,likelihood,27,1.5780382,1.6982002,1.9382954
-1.6325957238079467,likelihood,28,-2.857026,-3.085052,-1.5979319
2.1412114348493008,likelihood,29,0.51647186,0.4410329,0.40399647
2.6783450011088483,likelihood,30,1.9210477,1.6286373,1.9502935
2.7016938184510977,likelihood,31,1.794075,1.743454,2.356986
2.2313965709284407,likelihood,32,0.8308382,0.7505636,0.63604736
2.7046205937501457,likelihood,33,1.7296066,2.0518117,1.9232993
2.909334210301018,likelihood,34,1.2794971,1.144772,1.5353737
2.0337483861370447,likelihood,35,0.4585986,0.5907774,0.3817606
2.7701424562337875,likelihood,36,1.2716093,1.2782578,1.3621869
2.0180309679151205,likelihood,37,0.95291805,0.8365307,1.3963504
2.3755874971072126,likelihood,38,1.8428125,1.891727,1.7461867
1.8112142061183427,likelihood,39,0.21034336,0.33646822,0.17298555
2.887136430710205,likelihood,40,2.071638,2.2097025,2.6351748
0.44931541155356425,likelihood,41,-0.35317135,-0.59804153,-0.64414024
2.8943198467404585,likelihood,42,1.3041353,0.97679186,1.3939571
1.7055403478464133,likelihood,43,0.29794455,0.3408761,-0.06497669
2.458837296442729,likelihood,44,0.7310872,0.5052571,0.2236414
1.6049149318377027,likelihood,45,1.199348,1.2142763,1.2333155
2.2449838705896568,likelihood,46,0.76389694,0.6169801,0.87532854
2.5588084400936744,likelihood,47,0.9069371,0.9501562,1.2430596
2.53740297030828,likelihood,48,2.1390042,1.8354173,1.6699805
1.7694937970063216,likelihood,49,0.475008,0.39566517,0.48139095
2.210272573311019,likelihood,50,1.1158447,1.2100825,1.380753
1.3676018491540325,likelihood,51,-0.441092,-0.49263954,-0.62199354
2.0924882900570996,likelihood,52,1.4208302,1.6684065,2.225834
1.7244220933966978,likelihood,53,1.5124254,1.4886575,1.7191954
2.7209396764575153,likelihood,54,1.4897528,1.5926924,1.5592775
1.3625936189580192,likelihood,55,1.4200783,1.4542446,2.0228143
2.565178409971602,likelihood,56,2.1862106,2.0335054,1.5821304
1.2269232207200298,likelihood,57,0.49314737,0.50095844,0.43265152
-0.2806391655074939,likelihood,58,-1.7804003,-1.798976,-1.6706076
2.3100310714191568,likelihood,59,0.83384466,1.0032601,0.9196229
0.8083757156407871,likelihood,60,0.7956834,0.48857784,0.8279085
2.6591758431079238,likelihood,61,1.6956229,1.4651942,1.183259
2.9105315028660916,likelihood,62,2.398734,1.8938093,2.2903624
2.9224413014955153,likelihood,63,2.055933,2.1887712,2.6126213
2.3893511984525397,likelihood,64,1.7349963,1.6783485,2.2321415
2.6869389156949266,likelihood,65,1.7980094,1.8423257,1.9301896
2.68954968489854,likelihood,66,1.2176299,1.0737257,1.3882546
2.0357817023656866,likelihood,67,1.9406419,1.821023,1.6787567
2.4994253191159057,likelihood,68,1.6159339,1.8119082,2.030333
2.795132762036553,likelihood,69,1.8886452,1.9010601,2.2836905
2.5140397691067324,likelihood,70,1.9930906,1.9992342,2.4089031
2.5950852825847837,likelihood,71,1.5015144,1.4185219,1.450882
1.6952018358915215,likelihood,72,0.75648546,0.94961166,1.1518435
2.3264191381454093,likelihood,73,1.3677588,1.6895123,2.1279612
2.2234789221620486,likelihood,74,2.041851,1.9754028,2.019473
0.9515419423554438,likelihood,75,0.2653451,0.030438423,0.11205673
2.4633075775602924,likelihood,76,1.4414053,1.3658133,2.166482
-0.009775984905900259,likelihood,77,-0.62147427,-0.32700157,0.3808384
1.2041006758991566,likelihood,78,-0.004029274,-0.07553005,-0.20176315
2.7601608576802,likelihood,79,1.0605645,1.0296812,0.9198141
2.216353870514376,likelihood,80,0.4261546,0.55874157,0.64729834
1.7829025017268316,likelihood,81,0.8224373,0.6783757,0.4843402
2.5894583450318684,likelihood,82,0.91236925,0.93211174,0.9325981
2.3658710051575813,likelihood,83,1.625936,1.5701799,2.1910458
2.882160561098148,likelihood,84,1.965703,1.8893218,1.6672492
2.2287552166257667,likelihood,85,1.3613124,1.4556909,2.1540966
2.518642024362117,likelihood,86,1.9983373,1.8312697,1.7395911
1.8768872667071523,likelihood,87,0.54650974,0.5799713,0.71007967
1.7160890184847382,likelihood,88,0.5299921,0.16734934,-0.30154562
