training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,mean_error,covariance_error,posterior_error
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,0,0,0.0600398950045928,0.0800531933394571,0.2341976165771484,0.2479078471660614,0.5185156464576721
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,0,1,0.0607237860094755,0.0809650480126341,0.2011290192604065,0.2578530609607696,0.5278520584106445
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,0,0,0.1499541469966061,0.1999388626621415,0.2400650084018707,0.3308712244033813,0.6137552261352539
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,0,1,0.1508448459790088,0.2011264613053451,0.197843998670578,0.2620985209941864,0.4862198829650879
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,0,0,0.1038912169751711,0.1385216226335615,0.0923758447170257,0.2942926287651062,0.3452291488647461
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,0,1,0.1035115899867378,0.1380154533156504,0.1310096681118011,0.320172518491745,0.3860279321670532
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,0,0,0.1524153379723429,0.2032204506297906,0.1775809824466705,0.295777827501297,0.4389852881431579
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,0,1,0.1486265449784696,0.1981687266379594,0.1738168448209762,0.2554864585399627,0.360923171043396
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,0,0,0.2403103790129535,0.3204138386839379,0.1484977006912231,0.2357988953590393,0.2469847202301025
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,0,1,0.2358930380432866,0.3145240507243822,0.1169420927762985,0.2800998091697693,0.2884050011634826
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,0,0,0.5076806469587609,0.6769075292783479,0.071955107152462,0.1973585486412048,0.14221853017807
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,0,1,0.5115554679650813,0.6820739572867751,0.0835823565721511,0.1850160807371139,0.1318927407264709
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,0,0,0.0145356369903311,0.0193808493204414,0.1490692347288131,0.1254922002553939,6.5150465965271
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,0,1,0.0151150419842451,0.0201533893123269,0.1519286483526229,0.1222448274493217,7.21277379989624
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,0,0,0.0305418490315787,0.0407224653754383,0.1240227818489074,0.1355805844068527,7.465381622314453
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,0,1,0.0295136480126529,0.0393515306835373,0.1228893399238586,0.1363975554704666,8.080817222595215
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,0,0,0.0607570629799738,0.0810094173066318,0.1236409395933151,0.1438254117965698,8.790034294128418
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,0,1,0.060354251996614,0.0804723359954853,0.1074703261256218,0.142920508980751,7.722504615783691
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,0,0,0.1520075750304386,0.2026767667072514,0.1218790039420127,0.1428468823432922,9.395830154418944
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,0,1,0.150947371032089,0.2012631613761186,0.1062273159623146,0.1501020640134811,9.424792289733888
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,0,0,0.0156448740162886,0.0208598320217182,0.1086253896355629,0.9228270649909972,2.982871532440185
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,0,1,0.0142731190426275,0.01903082539017,0.1768373996019363,1.0565903186798096,3.3025054931640625
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,0,0,0.0303307180292904,0.0404409573723872,0.1731499135494232,0.5854147672653198,1.4292724132537842
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,0,1,0.0299374269670806,0.0399165692894409,0.1737294644117355,0.4499554634094238,1.1479239463806152
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,0,0,0.061589814024046,0.0821197520320614,0.1418555974960327,0.3977145254611969,0.6849909424781799
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,0,1,0.0623699480202049,0.0831599306936065,0.1092730611562728,0.4222877025604248,0.7520858645439148
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,0,0,0.1542698600096628,0.2056931466795504,0.099312387406826,0.3078165650367737,0.3816632628440857
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,0,1,0.1534056559903547,0.2045408746538063,0.069950096309185,0.3173659443855285,0.4052726626396179
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,0,0,0.0157094149617478,0.0209458866156637,0.1554894894361496,1.5734221935272217,3.845484972000122
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,0,1,0.0142247410258278,0.0189663213677704,0.2063682824373245,1.6965500116348269,4.328987121582031
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,0,0,0.0311446929699741,0.0415262572932988,0.1611160337924957,0.5950824022293091,0.9894918203353882
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,0,1,0.0316981059731915,0.0422641412975887,0.1577004194259643,0.4936768114566803,0.8010688424110413
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,0,0,0.0621019450481981,0.0828025933975974,0.13908152282238,0.3465908765792846,0.417734682559967
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,0,1,0.0623251809738576,0.0831002412984768,0.1101922690868377,0.3841667473316192,0.446887731552124
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,0,0,0.1547012400114908,0.2062683200153211,0.0957724228501319,0.2922317385673523,0.2946367859840393
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,0,1,0.1575851839734241,0.2101135786312321,0.0908329039812088,0.2653768658638,0.2501672506332397
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,0,1,0,0.0135201780358329,0.0180269040477772,0.4468422532081604,0.1862037032842636,1.900494933128357
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,0,1,1,0.015066382009536,0.020088509346048,0.4473331272602081,0.2013613879680633,1.934309959411621
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,1,0,0.0330579869914799,0.0440773159886399,0.4178864657878876,0.272323340177536,1.8069019317626955
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,1,1,0.0321725120302289,0.0428966827069719,0.4033237993717193,0.2393585443496704,1.6669563055038452
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,1,0,0.0623177579836919,0.0830903439782559,0.3557392060756683,0.3588900566101074,1.549506902694702
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,1,1,0.0616057279985398,0.0821409706647197,0.3831403255462646,0.316970556974411,1.6408674716949463
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,1,0,0.1471937900059856,0.1962583866746475,0.3661538362503052,0.3229211866855621,1.557355284690857
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,1,1,0.1472658599959686,0.1963544799946248,0.369457870721817,0.3171877861022949,1.567540407180786
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,1,0,0.0143581879674457,0.0191442506232609,0.3422600030899048,0.1751775294542312,1.27378511428833
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,1,1,0.0159942129976116,0.0213256173301488,0.3427739143371582,0.1898272782564163,1.279133439064026
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,1,0,0.0313778910203836,0.0418371880271782,0.3154024481773376,0.2230605036020279,1.1343034505844116
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,1,1,0.0315755800111219,0.0421007733481625,0.3040002286434173,0.1929133236408233,1.0501309633255005
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,1,0,0.0639416569611057,0.0852555426148076,0.2941918075084686,0.309464156627655,1.1002750396728516
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,1,1,0.0599796469905413,0.0799728626540551,0.3170434534549713,0.2702686488628387,1.1756237745285034
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,1,0,0.1542403069906868,0.205653742654249,0.3288963437080383,0.2903849482536316,1.276961088180542
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,1,1,0.1477466679643839,0.1969955572858452,0.3318277299404144,0.2850285768508911,1.2835006713867188
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,1,0,0.015515268954914,0.0206870252732187,0.4229855835437774,0.1617492437362671,1.7227885723114014
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,1,1,0.0142112949979491,0.0189483933305988,0.4240125715732574,0.1762884557247162,1.748897671699524
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,1,0,0.0299553759978152,0.0399405013304203,0.3768452703952789,0.2242129445075988,1.478632926940918
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,1,1,0.0302440910018049,0.0403254546690732,0.3639857769012451,0.1942251324653625,1.3691788911819458
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,1,0,0.0610529219848103,0.0814038959797471,0.3227925300598144,0.3109700679779053,1.2672330141067505
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,1,1,0.0590886150021106,0.0787848200028141,0.3471696376800537,0.2718529999256134,1.3529775142669678
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,1,0,0.1487985550193116,0.1983980733590821,0.3411280810832977,0.2914180755615234,1.3528038263320925
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,1,1,0.1497656620340421,0.1996875493787229,0.3441809713840484,0.2861276566982269,1.360602855682373
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,1,0,0.1039156230399385,0.1385541640532513,0.1791784912347793,0.3557397723197937,0.6872822046279907
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,1,1,0.1025800229981541,0.1367733639975389,0.1696256250143051,0.308069109916687,0.6149630546569824
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,1,0,0.1469356919988058,0.1959142559984078,0.2159156650304794,0.2977431118488312,0.7184997797012329
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,1,1,0.1467325639678165,0.1956434186237553,0.2181963473558426,0.3147956132888794,0.7369122505187988
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,1,0,0.2400319629814475,0.3200426173085968,0.1515496671199798,0.2755978405475616,0.4652142524719238
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,1,1,0.2396374369855038,0.3195165826473385,0.1467281281948089,0.2700773775577545,0.4370105266571045
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,1,0,0.5091761439689435,0.6789015252919247,0.0856617465615272,0.1721263527870178,0.1860381960868835
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,1,1,0.5130680250003934,0.6840907000005245,0.0904403924942016,0.1817958056926727,0.1941242814064026
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,1,0,0.0140793700120411,0.0187724933493882,0.2164359539747238,0.1196671649813652,4.864921569824219
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,1,1,0.0150021139997988,0.0200028186663985,0.2155256122350692,0.1172390878200531,4.4723968505859375
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,1,0,0.030185898009222,0.040247864012296,0.1466753929853439,0.1355752646923065,5.755977630615234
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,1,1,0.0304998100036755,0.040666413338234,0.144526794552803,0.1396079957485199,6.164237976074219
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,1,0,0.0595459259930066,0.0793945679906755,0.1178353652358055,0.1369796991348266,5.839224815368652
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,1,1,0.0598810390220023,0.0798413853626698,0.1218042969703674,0.1408899575471878,6.262454032897949
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,1,0,0.1524763500201515,0.2033018000268688,0.1085060834884643,0.1468541175127029,6.80411434173584
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,1,1,0.1502257969696074,0.2003010626261433,0.1089082807302475,0.1474207490682602,6.688712596893311
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,1,0,0.0151683129952289,0.0202244173269718,0.2903835475444793,0.9713516235351562,3.72461462020874
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,1,1,0.0141193669987842,0.0188258226650456,0.2577479779720306,0.9316999316215516,3.679101705551148
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,1,0,0.0299833119497634,0.0399777492663512,0.1812066584825515,0.5449398756027222,1.4835240840911863
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,1,1,0.0304264400037936,0.0405685866717249,0.1787972152233123,0.5905970335006714,1.4559311866760254
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,1,0,0.0613531270064413,0.0818041693419218,0.1183089315891265,0.4268410503864288,0.8266560435295105
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,1,1,0.0616711780312471,0.0822282373749961,0.1316062808036804,0.3581836223602295,0.7637918591499329
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,1,0,0.153017096046824,0.2040227947290986,0.1254047006368637,0.3358139395713806,0.5533456802368164
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,1,1,0.155124167969916,0.206832223959888,0.1225927248597145,0.3199144005775451,0.5339594483375549
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,1,0,0.0143668669625185,0.0191558226166913,0.2806473672389984,1.4485223293304443,4.61006498336792
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,1,1,0.0151203899877145,0.0201605199836194,0.3137495517730713,1.513624906539917,4.590483665466309
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,1,0,0.0300519610173068,0.0400692813564091,0.1490587592124939,0.5801205635070801,1.0965712070465088
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,1,1,0.0301041869679465,0.0401389159572621,0.1628407537937164,0.6395728588104248,1.153827667236328
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,1,0,0.0598356319824233,0.0797808426432311,0.126471996307373,0.3654937744140625,0.5800336599349976
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,1,1,0.0596903400146402,0.0795871200195203,0.107559360563755,0.3696387410163879,0.5382027626037598
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,1,0,0.1558471670141443,0.2077962226855258,0.116220898926258,0.234917551279068,0.3419234752655029
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,1,1,0.1551171640167012,0.2068228853556017,0.1148548796772956,0.260083258152008,0.37404865026474
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,0,2,0,0.0136609679902903,0.0182146239870538,0.3069221973419189,0.1371211558580398,0.3056559562683105
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,0,2,1,0.0144740069517865,0.0192986759357154,0.3001583516597748,0.1342109143733978,0.2812051177024841
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,2,0,0.0281179910525679,0.0374906547367572,0.2111826390028,0.3313110470771789,0.4775241613388061
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,2,1,0.0277557180379517,0.0370076240506023,0.2625907659530639,0.2617102563381195,0.4087296724319458
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,2,0,0.057866743998602,0.0771556586648027,0.268782377243042,0.2982942759990692,0.5365326404571533
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,2,1,0.0576163189834915,0.0768217586446553,0.2944006323814392,0.2865998446941376,0.5012394189834595
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,2,0,0.1471125590032898,0.196150078671053,0.2547163963317871,0.2616711854934692,0.4058932065963745
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,2,1,0.1478145869914442,0.1970861159885923,0.288736492395401,0.2519868910312652,0.4294204711914062
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,2,0,0.0155097679817117,0.0206796906422823,0.2953925132751465,0.1340611726045608,0.3326815366744995
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,2,1,0.0138503140187822,0.0184670853583763,0.2888888716697693,0.1332796961069107,0.3455603122711181
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,2,0,0.0293643479817546,0.0391524639756729,0.1959515213966369,0.2836536467075348,0.297679603099823
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,2,1,0.0290827529970556,0.0387770039960742,0.2457881271839141,0.2197183072566986,0.272590696811676
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,2,0,0.0592860159813426,0.0790480213084568,0.2531502544879913,0.2548085153102875,0.3594505190849304
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,2,1,0.0590566570172086,0.0787422093562781,0.2787683606147766,0.2437434643507003,0.3475686907768249
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,2,0,0.1531333739985712,0.2041778319980949,0.2459980398416519,0.2341261953115463,0.3168755173683166
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,2,1,0.1535097809974104,0.2046797079965472,0.27945476770401,0.224649891257286,0.3401606678962707
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,2,0,0.0141614860040135,0.0188819813386847,0.3048227727413177,0.1136884167790412,0.2771260142326355
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,2,1,0.0157683200086466,0.0210244266781955,0.2995858490467071,0.1118785738945007,0.2598474025726318
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,2,0,0.0306639050249941,0.0408852066999922,0.2041801959276199,0.2805933058261871,0.343230128288269
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,2,1,0.0305912859621457,0.040788381282861,0.2537923753261566,0.2171588987112045,0.2988659143447876
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,2,0,0.0599753580172546,0.0799671440230061,0.2580406367778778,0.2552091181278229,0.4007288217544555
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,2,1,0.0620444869855418,0.0827259826473891,0.2832183539867401,0.2441463619470596,0.3803563117980957
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,2,0,0.1507753829937428,0.2010338439916571,0.2478305846452713,0.2344634383916854,0.330828309059143
mixture,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,2,1,0.1526369979837909,0.2035159973117212,0.2811928391456604,0.2252404391765594,0.354357361793518
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,2,0,0.1050731879658997,0.1400975839545329,0.2237622290849685,0.2992035746574402,0.3938422203063965
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,2,1,0.1058748519863002,0.1411664693150669,0.2729265093803406,0.2690212726593017,0.3876939415931701
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,2,0,0.1482988090137951,0.1977317453517268,0.1459011137485504,0.3389233350753784,0.3374928832054138
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,2,1,0.1458992019761353,0.1945322693015138,0.2218310087919235,0.2670746743679046,0.3068294525146484
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,2,0,0.2428980319527909,0.3238640426037212,0.1879512369632721,0.2663590013980865,0.2754921913146972
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,2,1,0.239140939025674,0.3188545853675653,0.1786698997020721,0.2346525341272354,0.2437708973884582
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,2,0,0.5171601639594883,0.6895468852793177,0.1196843311190605,0.1724563837051391,0.1318675279617309
mixture,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,2,1,0.5223758629872464,0.6965011506496618,0.1683183908462524,0.1607275307178497,0.1478320956230163
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,2,0,0.0157268309849314,0.0209691079799085,0.2280553132295608,0.1328749507665634,13.79599952697754
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,5,0,2,1,0.0141228989814408,0.0188305319752544,0.2249810546636581,0.1337917149066925,14.753479957580566
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,2,0,0.0305170799838379,0.0406894399784505,0.1578533202409744,0.1339617222547531,10.542688369750977
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,10,0,2,1,0.0298662750283256,0.0398217000377674,0.1770523786544799,0.1420834809541702,12.079408645629885
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,2,0,0.0603182720369659,0.0804243627159545,0.1634280830621719,0.1489735692739486,10.66659450531006
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,20,0,2,1,0.0605923630064353,0.0807898173419137,0.1730495244264602,0.1491392701864242,11.657456398010254
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,2,0,0.1607163299922831,0.2142884399897108,0.1487651616334915,0.1576345711946487,14.060383796691896
mixture,legacy_drift_euler,Legacy drift-only Euler,Euler update,50,0,2,1,0.1656899910303764,0.2209199880405018,0.1601335704326629,0.1584905982017517,13.978636741638184
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,2,0,0.0165486479527317,0.0220648639369756,0.2428559213876724,1.011360764503479,3.2919397354125977
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,2,1,0.0154078339692205,0.0205437786256273,0.353604793548584,0.9258382320404052,3.162465333938598
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,2,0,0.031758113997057,0.0423441519960761,0.1701004356145858,0.5755556225776672,1.2092108726501465
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,2,1,0.0313685309956781,0.0418247079942375,0.2176716178655624,0.4880665838718414,1.2229268550872805
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,2,0,0.0640983839984983,0.0854645119979977,0.1775757372379303,0.4378909766674042,0.7467333674430847
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,2,1,0.0635272599756717,0.0847030133008956,0.1998808681964874,0.3995331227779388,0.7316468954086304
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,2,0,0.1605087540228851,0.2140116720305135,0.1380979120731353,0.2894877195358276,0.3701598644256592
mixture,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,2,1,0.16097417101264,0.2146322280168533,0.2086731940507888,0.2505978345870971,0.3349277973175049
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,2,0,0.0159011959913186,0.0212015946550915,0.2621435225009918,1.8353397846221924,4.661098480224609
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,2,1,0.0154983659740537,0.0206644879654049,0.3257408738136291,1.5990272760391235,4.374174118041992
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,2,0,0.0314096859656274,0.0418795812875032,0.1449675410985946,0.6037026047706604,0.8855862617492676
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,2,1,0.0315690499846823,0.0420920666462431,0.2230612188577652,0.583971381187439,0.8994548916816711
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,2,0,0.0640917919808998,0.0854557226411998,0.1770787090063095,0.3604120910167694,0.4412221908569336
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,2,1,0.0635365920024924,0.0847154560033232,0.1540183424949646,0.3487529456615448,0.421626329421997
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,2,0,0.1542780390009284,0.2057040520012378,0.1422543078660965,0.2514891624450683,0.2489913702011108
mixture,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,2,1,0.1549860950326547,0.2066481267102062,0.1959115713834762,0.2321832478046417,0.260877251625061
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,0,3,0,0.0140177519642747,0.0186903359523663,1.3437446355819702,0.1818378567695617,3.918354988098145
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,5,0,3,1,0.0133894640021026,0.0178526186694701,1.3241956233978271,0.1992940157651901,3.6881747245788574
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,3,0,0.0289358859881758,0.0385811813175678,1.1971577405929563,0.3076193928718567,3.121090650558472
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,10,0,3,1,0.0293982129660435,0.039197617288058,1.228209376335144,0.2758475244045257,3.285072326660156
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,3,0,0.0580960400402545,0.0774613867203394,1.2706362009048462,0.336119532585144,3.4153151512146
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,20,0,3,1,0.0586804870399646,0.0782406493866195,1.231224775314331,0.3444322943687439,3.3265633583068848
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,3,0,0.1450809270027093,0.1934412360036125,1.1885571479797363,0.3185529410839081,3.0871541500091557
mixture,legacy_time_dpm,Legacy time-space DPM-1,DPM predictor,50,0,3,1,0.1447015600278973,0.1929354133705298,1.22415292263031,0.3360835909843445,3.168285846710205
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,3,0,0.0162915799883194,0.0217221066510925,1.280803680419922,0.1755992323160171,3.3634653091430664
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,3,1,0.0137284070369787,0.0183045427159716,1.2612333297729492,0.1979793608188629,3.1941404342651367
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,0,0.0305057800142094,0.0406743733522792,1.1176038980484009,0.2569532990455627,2.570117235183716
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,1,0.0303543909685686,0.0404725212914248,1.146496295928955,0.2267662584781646,2.726444721221924
mixture,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,3,0,0.0615824970300309,0.0821099960400412,1.2069541215896606,0.2887051403522491,2.977950096130371
