n_observations,repeat,method,global_error_analytic_sigma,local_rmse_analytic_sigma,joint_mahalanobis_per_dimension,map_runtime_seconds,sampling_runtime_seconds
25,14,old_score,1.7145252227783203,0.7389981746673584,0.33647915720939636,0.1559064311441034,0.2942156989593059
25,15,old_score,2.0501325130462646,0.8835253715515137,0.4022841453552246,0.1585968998260796,0.30240247095935047
25,16,old_score,1.1826136112213135,0.509788990020752,0.23232893645763397,0.15595501707866788,0.29376858100295067
25,17,old_score,1.1322791576385498,0.48816585540771484,0.22236427664756775,0.15775735001079738,0.29372265189886093
25,18,old_score,0.1361617147922516,0.059983231127262115,0.029279937967658043,0.15551947383210063,0.29375899699516594
25,19,old_score,2.2674012184143066,0.9770585298538208,0.44490477442741394,0.15670930896885693,0.2943813649471849
50,0,old_score,1.8737660646438599,0.6026700735092163,0.262708455324173,0.15809070691466331,0.3127710558474064
50,1,old_score,1.071280837059021,0.3450506627559662,0.1505989134311676,0.16100544203072786,0.30340391700156033
50,2,old_score,1.3066319227218628,0.4204394817352295,0.18340341746807098,0.1596248911228031,0.30464403005316854
50,3,old_score,1.3602977991104126,0.4378295838832855,0.19083087146282196,0.1567877100314945,0.3036960850004107
50,4,old_score,1.8361071348190308,0.5905104279518127,0.25740811228752136,0.15921961795538664,0.3052953330334276
50,5,old_score,0.8259907960891724,0.2655908465385437,0.11628545820713043,0.1563183779362589,0.3025523000396788
50,6,old_score,1.4045674800872803,0.451824426651001,0.1970599740743637,0.15781388594768941,0.3075793271418661
50,7,old_score,0.3852978050708771,0.1243412122130394,0.054805830121040344,0.1561519280076027,0.30237226793542504
50,8,old_score,0.6216188669204712,0.2002975344657898,0.0879928320646286,0.15531508019194007,0.3114139880053699
50,9,old_score,0.27125176787376404,0.0880553126335144,0.039933063089847565,0.15757861617021263,0.30154897598549724
50,10,old_score,3.9997169971466064,1.2860896587371826,0.5602656602859497,0.15696216910146177,0.30471893516369164
50,11,old_score,1.8746752738952637,0.6030068397521973,0.2627285122871399,0.15695285703986883,0.3036296109203249
50,12,old_score,2.420727252960205,0.7791520357131958,0.33934926986694336,0.15622729808092117,0.3099602828733623
50,13,old_score,1.986722707748413,0.6386993527412415,0.27850884199142456,0.15741557721048594,0.30319177405908704
50,14,old_score,1.1149489879608154,0.3589160144329071,0.15656279027462006,0.15650669299066067,0.31241393904201686
50,15,old_score,1.2993245124816895,0.41795095801353455,0.18229138851165771,0.1556366679724306,0.30325521901249886
50,16,old_score,0.8313769102096558,0.2674042582511902,0.11709301918745041,0.15745254699140787,0.31197793991304934
50,17,old_score,1.7249231338500977,0.5544293522834778,0.2419470250606537,0.15602971008047462,0.30312659218907356
50,18,old_score,2.5806899070739746,0.8296568393707275,0.3615996837615967,0.1562467149924487,0.30934776295907795
50,19,old_score,4.207665920257568,1.353182077407837,0.5894015431404114,0.15594427799806,0.30444898805581033
