training_scheme,model_seed,observation,sigma_m,diffusion_time,relative_score_rmse,scaled_score_rmse
uniform,0,1,0.4090765118598938,0.1504938006401062,0.6159146428108215,0.6192772388458252
uniform,0,1,0.4649297893047333,0.18906770646572113,0.5567522644996643,0.5607654452323914
uniform,0,1,0.5284090042114258,0.23602324724197388,0.5324956178665161,0.5532916784286499
uniform,0,1,0.6005553603172302,0.2924765646457672,0.5015061497688293,0.5138620734214783
uniform,0,1,0.6825522184371948,0.3594135344028473,0.4508405029773712,0.4449247121810913
uniform,0,1,0.7757444977760315,0.43759262561798096,0.4232288599014282,0.456357479095459
uniform,0,1,0.8816608190536499,0.5274598002433777,0.37834227085113525,0.38383519649505615
uniform,0,1,1.0020384788513184,0.6290942430496216,0.3577966094017029,0.40029215812683105
uniform,0,1,1.1388518810272217,0.7421982884407043,0.30514779686927795,0.2918514311313629
uniform,0,1,1.2943450212478638,0.8661344647407532,0.27164894342422485,0.25464877486228943
uniform,0,1,1.4710685014724731,1.0,0.23700042068958282,0.24254798889160156
uniform,0,2,0.031633540987968445,0.0009999875910580158,1.023442029953003,1.014603853225708
uniform,0,2,0.03595263138413429,0.0012914647813886404,1.0162007808685303,1.0546045303344727
uniform,0,2,0.04086142033338547,0.0016677641542628407,0.9926724433898926,0.9790849685668945
uniform,0,2,0.04644044116139412,0.002153530716896057,0.9925411343574524,1.0128902196884155
uniform,0,2,0.052781183272600174,0.002780495211482048,0.9642334580421448,1.0088317394256592
uniform,0,2,0.059987667948007584,0.003589533269405365,0.9899151921272278,1.023358702659607
uniform,0,2,0.06817809492349625,0.004633348435163498,0.9566971659660339,0.9651896357536316
uniform,0,2,0.0774867832660675,0.005979322362691164,0.9722130298614502,1.0255261659622192
uniform,0,2,0.0880664512515068,0.007714332081377506,0.9497179985046387,0.9482073783874512
uniform,0,2,0.10009060800075531,0.009949231520295143,0.9223178625106812,0.9130232334136963
uniform,0,2,0.11375648528337479,0.01282587368041277,0.8971939086914062,0.8789675831794739
uniform,0,2,0.12928824126720428,0.016524694859981537,0.8766926527023315,0.8727118968963623
uniform,0,2,0.14694061875343323,0.02127472683787346,0.8661189079284668,0.879875659942627
uniform,0,2,0.16700315475463867,0.027364419773221016,0.8400406837463379,0.8601306080818176
uniform,0,2,0.18980495631694794,0.03515515476465225,0.8369103074073792,0.8408806324005127
uniform,0,2,0.21571995317935944,0.04509562999010086,0.7837499976158142,0.748773455619812
uniform,0,2,0.24517332017421722,0.05773649364709854,0.788102924823761,0.7965865731239319
uniform,0,2,0.2786480486392975,0.073743537068367,0.7509920597076416,0.7373219132423401
uniform,0,2,0.3166932761669159,0.09390784054994583,0.7004332542419434,0.6896427273750305
uniform,0,2,0.3599330186843872,0.11914696544408798,0.6941528916358948,0.6986578106880188
uniform,0,2,0.4090765118598938,0.1504938006401062,0.601281464099884,0.6312291622161865
uniform,0,2,0.4649297893047333,0.18906770646572113,0.5972209572792053,0.6018070578575134
uniform,0,2,0.5284090042114258,0.23602324724197388,0.5613480806350708,0.56724613904953
uniform,0,2,0.6005553603172302,0.2924765646457672,0.5455222725868225,0.5538241863250732
uniform,0,2,0.6825522184371948,0.3594135344028473,0.5161600708961487,0.5214583873748779
uniform,0,2,0.7757444977760315,0.43759262561798096,0.4565282464027405,0.4702517092227936
uniform,0,2,0.8816608190536499,0.5274598002433777,0.4311923682689667,0.4234571158885956
uniform,0,2,1.0020384788513184,0.6290942430496216,0.40213748812675476,0.4112636148929596
uniform,0,2,1.1388518810272217,0.7421982884407043,0.34979891777038574,0.35382381081581116
uniform,0,2,1.2943450212478638,0.8661344647407532,0.3098822832107544,0.31570273637771606
uniform,0,2,1.4710685014724731,1.0,0.3065885305404663,0.30837854743003845
uniform,0,3,0.031633540987968445,0.0009999875910580158,0.9485012292861938,0.9756703972816467
uniform,0,3,0.03595263138413429,0.0012914647813886404,0.9402462840080261,0.9249308705329895
uniform,0,3,0.04086142033338547,0.0016677641542628407,0.9533253908157349,0.960687518119812
uniform,0,3,0.04644044116139412,0.002153530716896057,0.9418810606002808,0.9432627558708191
uniform,0,3,0.052781183272600174,0.002780495211482048,0.9246728420257568,0.9165101051330566
uniform,0,3,0.059987667948007584,0.003589533269405365,0.9083897471427917,0.9357382655143738
uniform,0,3,0.06817809492349625,0.004633348435163498,0.856673538684845,0.8641014099121094
uniform,0,3,0.0774867832660675,0.005979322362691164,0.859352171421051,0.8512009978294373
uniform,0,3,0.0880664512515068,0.007714332081377506,0.8628805875778198,0.832227349281311
uniform,0,3,0.10009060800075531,0.009949231520295143,0.8483913540840149,0.8383384346961975
uniform,0,3,0.11375648528337479,0.01282587368041277,0.8323090076446533,0.781615674495697
uniform,0,3,0.12928824126720428,0.016524694859981537,0.7959959506988525,0.7791610956192017
uniform,0,3,0.14694061875343323,0.02127472683787346,0.7794478535652161,0.7625229358673096
uniform,0,3,0.16700315475463867,0.027364419773221016,0.7414673566818237,0.7249940037727356
uniform,0,3,0.18980495631694794,0.03515515476465225,0.734813392162323,0.7653927803039551
uniform,0,3,0.21571995317935944,0.04509562999010086,0.7232049703598022,0.7416067719459534
uniform,0,3,0.24517332017421722,0.05773649364709854,0.6933173537254333,0.6811379194259644
uniform,0,3,0.2786480486392975,0.073743537068367,0.7237435579299927,0.7266390323638916
uniform,0,3,0.3166932761669159,0.09390784054994583,0.6643192172050476,0.6793834567070007
uniform,0,3,0.3599330186843872,0.11914696544408798,0.6730525493621826,0.706483781337738
uniform,0,3,0.4090765118598938,0.1504938006401062,0.6542558073997498,0.661841094493866
uniform,0,3,0.4649297893047333,0.18906770646572113,0.6997156739234924,0.6963885426521301
uniform,0,3,0.5284090042114258,0.23602324724197388,0.6311416625976562,0.6178103089332581
uniform,0,3,0.6005553603172302,0.2924765646457672,0.5910568237304688,0.610002338886261
uniform,0,3,0.6825522184371948,0.3594135344028473,0.5930070281028748,0.5943029522895813
uniform,0,3,0.7757444977760315,0.43759262561798096,0.5465229153633118,0.504706084728241
uniform,0,3,0.8816608190536499,0.5274598002433777,0.5345157384872437,0.5545750856399536
uniform,0,3,1.0020384788513184,0.6290942430496216,0.49923208355903625,0.49300920963287354
uniform,0,3,1.1388518810272217,0.7421982884407043,0.47599321603775024,0.4790497422218323
uniform,0,3,1.2943450212478638,0.8661344647407532,0.4778929352760315,0.48492997884750366
uniform,0,3,1.4710685014724731,1.0,0.45303234457969666,0.45782843232154846
uniform,1,0,0.031633540987968445,0.0009999875910580158,0.9802566766738892,0.9415088295936584
uniform,1,0,0.03595263138413429,0.0012914647813886404,0.9466551542282104,0.9493634700775146
uniform,1,0,0.04086142033338547,0.0016677641542628407,0.9549407958984375,0.9616127014160156
uniform,1,0,0.04644044116139412,0.002153530716896057,0.9419980645179749,1.023714303970337
uniform,1,0,0.052781183272600174,0.002780495211482048,0.9314276576042175,0.968693196773529
uniform,1,0,0.059987667948007584,0.003589533269405365,0.9193616509437561,0.9219485521316528
uniform,1,0,0.06817809492349625,0.004633348435163498,0.9058517217636108,0.9330455660820007
uniform,1,0,0.0774867832660675,0.005979322362691164,0.9022921919822693,0.8870528936386108
uniform,1,0,0.0880664512515068,0.007714332081377506,0.8898111581802368,0.8522205352783203
uniform,1,0,0.10009060800075531,0.009949231520295143,0.8770850300788879,0.872779130935669
uniform,1,0,0.11375648528337479,0.01282587368041277,0.8450236916542053,0.9021350741386414
uniform,1,0,0.12928824126720428,0.016524694859981537,0.8351171612739563,0.841347336769104
uniform,1,0,0.14694061875343323,0.02127472683787346,0.8272097110748291,0.8061339855194092
uniform,1,0,0.16700315475463867,0.027364419773221016,0.7924870252609253,0.8016096949577332
uniform,1,0,0.18980495631694794,0.03515515476465225,0.7530883550643921,0.7418705224990845
uniform,1,0,0.21571995317935944,0.04509562999010086,0.7812016010284424,0.8049432039260864
uniform,1,0,0.24517332017421722,0.05773649364709854,0.713893473148346,0.7254371643066406
uniform,1,0,0.2786480486392975,0.073743537068367,0.7351990938186646,0.7344889044761658
uniform,1,0,0.3166932761669159,0.09390784054994583,0.7440235614776611,0.7551968097686768
uniform,1,0,0.3599330186843872,0.11914696544408798,0.6901797652244568,0.6707547903060913
uniform,1,0,0.4090765118598938,0.1504938006401062,0.6342952847480774,0.5991584658622742
uniform,1,0,0.4649297893047333,0.18906770646572113,0.6188370585441589,0.6354218125343323
uniform,1,0,0.5284090042114258,0.23602324724197388,0.6013991832733154,0.5612528324127197
uniform,1,0,0.6005553603172302,0.2924765646457672,0.6128042340278625,0.5979779958724976
uniform,1,0,0.6825522184371948,0.3594135344028473,0.5529736280441284,0.5689015984535217
uniform,1,0,0.7757444977760315,0.43759262561798096,0.5528090596199036,0.5711185932159424
uniform,1,0,0.8816608190536499,0.5274598002433777,0.5565913915634155,0.5688027739524841
uniform,1,0,1.0020384788513184,0.6290942430496216,0.5131852626800537,0.5201058983802795
uniform,1,0,1.1388518810272217,0.7421982884407043,0.482343465089798,0.47312402725219727
uniform,1,0,1.2943450212478638,0.8661344647407532,0.47062021493911743,0.4690561294555664
uniform,1,0,1.4710685014724731,1.0,0.44695109128952026,0.44115474820137024
uniform,1,1,0.031633540987968445,0.0009999875910580158,1.0415632724761963,1.078855037689209
uniform,1,1,0.03595263138413429,0.0012914647813886404,1.0400524139404297,1.1004186868667603
uniform,1,1,0.04086142033338547,0.0016677641542628407,1.0368614196777344,0.9858689904212952
uniform,1,1,0.04644044116139412,0.002153530716896057,1.0094709396362305,1.0002555847167969
uniform,1,1,0.052781183272600174,0.002780495211482048,1.056099534034729,1.029213786125183
uniform,1,1,0.059987667948007584,0.003589533269405365,0.9962672591209412,0.9792361259460449
uniform,1,1,0.06817809492349625,0.004633348435163498,0.9512930512428284,0.9527227878570557
uniform,1,1,0.0774867832660675,0.005979322362691164,0.9768268465995789,0.9595644474029541
uniform,1,1,0.0880664512515068,0.007714332081377506,0.9284582734107971,0.9225576519966125
uniform,1,1,0.10009060800075531,0.009949231520295143,0.9395402669906616,0.9454562067985535
uniform,1,1,0.11375648528337479,0.01282587368041277,0.9055599570274353,0.8599573969841003
uniform,1,1,0.12928824126720428,0.016524694859981537,0.8946799635887146,0.8847707509994507
uniform,1,1,0.14694061875343323,0.02127472683787346,0.8708434104919434,0.8823591470718384
uniform,1,1,0.16700315475463867,0.027364419773221016,0.891451358795166,0.8479902148246765
uniform,1,1,0.18980495631694794,0.03515515476465225,0.8296757936477661,0.8287037014961243
uniform,1,1,0.21571995317935944,0.04509562999010086,0.7861244082450867,0.818683385848999
uniform,1,1,0.24517332017421722,0.05773649364709854,0.757988691329956,0.8027291893959045
uniform,1,1,0.2786480486392975,0.073743537068367,0.7588990330696106,0.7586060762405396
uniform,1,1,0.3166932761669159,0.09390784054994583,0.7206302285194397,0.7363958358764648
uniform,1,1,0.3599330186843872,0.11914696544408798,0.6808793544769287,0.6532078385353088
uniform,1,1,0.4090765118598938,0.1504938006401062,0.6164186596870422,0.6197839975357056
uniform,1,1,0.4649297893047333,0.18906770646572113,0.5538536310195923,0.5578460097312927
uniform,1,1,0.5284090042114258,0.23602324724197388,0.5337638854980469,0.5546095371246338
uniform,1,1,0.6005553603172302,0.2924765646457672,0.5049002766609192,0.517339825630188
uniform,1,1,0.6825522184371948,0.3594135344028473,0.4568893611431122,0.45089420676231384
uniform,1,1,0.7757444977760315,0.43759262561798096,0.4322841167449951,0.4661216139793396
uniform,1,1,0.8816608190536499,0.5274598002433777,0.39041805267333984,0.39608630537986755
uniform,1,1,1.0020384788513184,0.6290942430496216,0.3730807602405548,0.41739165782928467
uniform,1,1,1.1388518810272217,0.7421982884407043,0.32355472445487976,0.3094562888145447
uniform,1,1,1.2943450212478638,0.8661344647407532,0.2859816551208496,0.2680845260620117
uniform,1,1,1.4710685014724731,1.0,0.24625049531459808,0.2520145773887634
uniform,1,2,0.031633540987968445,0.0009999875910580158,1.0472428798675537,1.0381993055343628
uniform,1,2,0.03595263138413429,0.0012914647813886404,1.03084397315979,1.0698010921478271
uniform,1,2,0.04086142033338547,0.0016677641542628407,1.0022902488708496,0.9885712265968323
uniform,1,2,0.04644044116139412,0.002153530716896057,1.0043519735336304,1.024943232536316
uniform,1,2,0.052781183272600174,0.002780495211482048,0.9703543782234192,1.0152357816696167
uniform,1,2,0.059987667948007584,0.003589533269405365,0.9979032874107361,1.0316166877746582
uniform,1,2,0.06817809492349625,0.004633348435163498,0.9684839844703674,0.9770811200141907
uniform,1,2,0.0774867832660675,0.005979322362691164,0.9816250205039978,1.035454273223877
uniform,1,2,0.0880664512515068,0.007714332081377506,0.9532037973403931,0.9516876339912415
uniform,1,2,0.10009060800075531,0.009949231520295143,0.9228061437606812,0.9135065078735352
uniform,1,2,0.11375648528337479,0.01282587368041277,0.9034361243247986,0.8850829601287842
uniform,1,2,0.12928824126720428,0.016524694859981537,0.8769264221191406,0.872944712638855
uniform,1,2,0.14694061875343323,0.02127472683787346,0.8681342601776123,0.8819229006767273
uniform,1,2,0.16700315475463867,0.027364419773221016,0.8369970321655273,0.8570141792297363
uniform,1,2,0.18980495631694794,0.03515515476465225,0.833545982837677,0.8375003337860107
uniform,1,2,0.21571995317935944,0.04509562999010086,0.7818382978439331,0.7469470500946045
uniform,1,2,0.24517332017421722,0.05773649364709854,0.7867996096611023,0.7952691912651062
uniform,1,2,0.2786480486392975,0.073743537068367,0.7531704306602478,0.7394606471061707
uniform,1,2,0.3166932761669159,0.09390784054994583,0.7040132880210876,0.6931674480438232
uniform,1,2,0.3599330186843872,0.11914696544408798,0.6917244791984558,0.6962137222290039
uniform,1,2,0.4090765118598938,0.1504938006401062,0.5993672609329224,0.6292195916175842
uniform,1,2,0.4649297893047333,0.18906770646572113,0.5932653546333313,0.597821056842804
uniform,1,2,0.5284090042114258,0.23602324724197388,0.556590735912323,0.5624388456344604
uniform,1,2,0.6005553603172302,0.2924765646457672,0.5416695475578308,0.5499128103256226
uniform,1,2,0.6825522184371948,0.3594135344028473,0.5135456919670105,0.5188171863555908
uniform,1,2,0.7757444977760315,0.43759262561798096,0.4571784436702728,0.47092148661613464
uniform,1,2,0.8816608190536499,0.5274598002433777,0.43599075078964233,0.4281693696975708
uniform,1,2,1.0020384788513184,0.6290942430496216,0.4133509397506714,0.42273151874542236
uniform,1,2,1.1388518810272217,0.7421982884407043,0.35891497135162354,0.36304473876953125
uniform,1,2,1.2943450212478638,0.8661344647407532,0.3262895941734314,0.33241820335388184
uniform,1,2,1.4710685014724731,1.0,0.3283880650997162,0.3303053677082062
uniform,1,3,0.031633540987968445,0.0009999875910580158,0.9869752526283264,1.0152465105056763
uniform,1,3,0.03595263138413429,0.0012914647813886404,0.9885353446006775,0.9724333882331848
uniform,1,3,0.04086142033338547,0.0016677641542628407,1.0001827478408813,1.0079067945480347
uniform,1,3,0.04644044116139412,0.002153530716896057,0.9887208342552185,0.9901711940765381
uniform,1,3,0.052781183272600174,0.002780495211482048,0.9751290678977966,0.9665209054946899
uniform,1,3,0.059987667948007584,0.003589533269405365,0.9621050953865051,0.9910708069801331
uniform,1,3,0.06817809492349625,0.004633348435163498,0.941646933555603,0.9498115181922913
uniform,1,3,0.0774867832660675,0.005979322362691164,0.94577556848526,0.9368046522140503
uniform,1,3,0.0880664512515068,0.007714332081377506,0.9399073719978333,0.9065178036689758
uniform,1,3,0.10009060800075531,0.009949231520295143,0.9449097514152527,0.9337131381034851
uniform,1,3,0.11375648528337479,0.01282587368041277,0.9199045896530151,0.8638761043548584
uniform,1,3,0.12928824126720428,0.016524694859981537,0.8880926370620728,0.8693099617958069
uniform,1,3,0.14694061875343323,0.02127472683787346,0.884763240814209,0.8655516505241394
uniform,1,3,0.16700315475463867,0.027364419773221016,0.8423131108283997,0.8235992193222046
uniform,1,3,0.18980495631694794,0.03515515476465225,0.8186418414115906,0.8527097105979919
uniform,1,3,0.21571995317935944,0.04509562999010086,0.8192908763885498,0.8401376008987427
uniform,1,3,0.24517332017421722,0.05773649364709854,0.7713399529457092,0.7577899098396301
uniform,1,3,0.2786480486392975,0.073743537068367,0.7898837327957153,0.793043851852417
uniform,1,3,0.3166932761669159,0.09390784054994583,0.7330047488212585,0.7496265172958374
uniform,1,3,0.3599330186843872,0.11914696544408798,0.7167027592658997,0.7523021101951599
uniform,1,3,0.4090765118598938,0.1504938006401062,0.6980375051498413,0.7061303853988647
uniform,1,3,0.4649297893047333,0.18906770646572113,0.7123743891716003,0.7089870572090149
uniform,1,3,0.5284090042114258,0.23602324724197388,0.6473795771598816,0.6337052583694458
uniform,1,3,0.6005553603172302,0.2924765646457672,0.6042274236679077,0.623595118522644
uniform,1,3,0.6825522184371948,0.3594135344028473,0.620555579662323,0.6219117641448975
uniform,1,3,0.7757444977760315,0.43759262561798096,0.5637629628181458,0.5206270217895508
uniform,1,3,0.8816608190536499,0.5274598002433777,0.560732364654541,0.5817755460739136
uniform,1,3,1.0020384788513184,0.6290942430496216,0.5215593576431274,0.5150582194328308
uniform,1,3,1.1388518810272217,0.7421982884407043,0.5034686923027039,0.5067015886306763
uniform,1,3,1.2943450212478638,0.8661344647407532,0.5021031498908997,0.5094967484474182
uniform,1,3,1.4710685014724731,1.0,0.47336098551750183,0.4783722758293152
uniform,2,0,0.031633540987968445,0.0009999875910580158,0.9640420079231262,0.9259351491928101
uniform,2,0,0.03595263138413429,0.0012914647813886404,0.9261832237243652,0.9288329482078552
uniform,2,0,0.04086142033338547,0.0016677641542628407,0.9283180832862854,0.9348039627075195
uniform,2,0,0.04644044116139412,0.002153530716896057,0.9109102487564087,0.989929735660553
uniform,2,0,0.052781183272600174,0.002780495211482048,0.9073507189750671,0.9436529278755188
uniform,2,0,0.059987667948007584,0.003589533269405365,0.8893657922744751,0.8918682932853699
uniform,2,0,0.06817809492349625,0.004633348435163498,0.8720881938934326,0.8982685208320618
uniform,2,0,0.0774867832660675,0.005979322362691164,0.86338210105896,0.848800003528595
uniform,2,0,0.0880664512515068,0.007714332081377506,0.8493053317070007,0.8134260177612305
uniform,2,0,0.10009060800075531,0.009949231520295143,0.8287032842636108,0.8246350288391113
uniform,2,0,0.11375648528337479,0.01282587368041277,0.7964589595794678,0.8502880930900574
uniform,2,0,0.12928824126720428,0.016524694859981537,0.7911685109138489,0.7970707416534424
uniform,2,0,0.14694061875343323,0.02127472683787346,0.7840978503227234,0.7641205191612244
uniform,2,0,0.16700315475463867,0.027364419773221016,0.7461001873016357,0.7546888589859009
uniform,2,0,0.18980495631694794,0.03515515476465225,0.7072679996490479,0.6967326402664185
uniform,2,0,0.21571995317935944,0.04509562999010086,0.7536414861679077,0.7765454649925232
uniform,2,0,0.24517332017421722,0.05773649364709854,0.6865007281303406,0.6976014971733093
uniform,2,0,0.2786480486392975,0.073743537068367,0.724443793296814,0.7237440347671509
uniform,2,0,0.3166932761669159,0.09390784054994583,0.735190212726593,0.7462308406829834
uniform,2,0,0.3599330186843872,0.11914696544408798,0.6899570822715759,0.6705383658409119
uniform,2,0,0.4090765118598938,0.1504938006401062,0.6240707635879517,0.589500367641449
uniform,2,0,0.4649297893047333,0.18906770646572113,0.6105809807777405,0.6269444823265076
uniform,2,0,0.5284090042114258,0.23602324724197388,0.6055395007133484,0.5651167035102844
uniform,2,0,0.6005553603172302,0.2924765646457672,0.6094363927841187,0.5946915745735168
uniform,2,0,0.6825522184371948,0.3594135344028473,0.5542827844619751,0.5702484846115112
uniform,2,0,0.7757444977760315,0.43759262561798096,0.5498576164245605,0.5680693984031677
uniform,2,0,0.8816608190536499,0.5274598002433777,0.5463053584098816,0.5582911372184753
uniform,2,0,1.0020384788513184,0.6290942430496216,0.5049077868461609,0.5117168426513672
uniform,2,0,1.1388518810272217,0.7421982884407043,0.4745892286300659,0.4655180275440216
uniform,2,0,1.2943450212478638,0.8661344647407532,0.46712440252304077,0.46557196974754333
uniform,2,0,1.4710685014724731,1.0,0.4494965374469757,0.4436672031879425
uniform,2,1,0.031633540987968445,0.0009999875910580158,1.020524024963379,1.0570625066757202
uniform,2,1,0.03595263138413429,0.0012914647813886404,1.0186715126037598,1.0777968168258667
uniform,2,1,0.04086142033338547,0.0016677641542628407,1.0121238231658936,0.9623479843139648
uniform,2,1,0.04644044116139412,0.002153530716896057,0.9991483092308044,0.9900273084640503
uniform,2,1,0.052781183272600174,0.002780495211482048,1.0315008163452148,1.0052413940429688
uniform,2,1,0.059987667948007584,0.003589533269405365,0.9916892647743225,0.9747364521026611
uniform,2,1,0.06817809492349625,0.004633348435163498,0.9411070942878723,0.9425215125083923
uniform,2,1,0.0774867832660675,0.005979322362691164,0.9643340110778809,0.9472923874855042
uniform,2,1,0.0880664512515068,0.007714332081377506,0.9319813251495361,0.9260584115982056
uniform,2,1,0.10009060800075531,0.009949231520295143,0.9362524747848511,0.9421476721763611
uniform,2,1,0.11375648528337479,0.01282587368041277,0.9070871472358704,0.8614076972007751
uniform,2,1,0.12928824126720428,0.016524694859981537,0.8881548643112183,0.8783179521560669
uniform,2,1,0.14694061875343323,0.02127472683787346,0.8768340945243835,0.8884290456771851
uniform,2,1,0.16700315475463867,0.027364419773221016,0.8859744668006897,0.8427802324295044
uniform,2,1,0.18980495631694794,0.03515515476465225,0.8333640098571777,0.8323875665664673
uniform,2,1,0.21571995317935944,0.04509562999010086,0.7905514240264893,0.8232937455177307
uniform,2,1,0.24517332017421722,0.05773649364709854,0.7652304768562317,0.8103984594345093
uniform,2,1,0.2786480486392975,0.073743537068367,0.761562168598175,0.761268138885498
uniform,2,1,0.3166932761669159,0.09390784054994583,0.7242683172225952,0.7401136159896851
uniform,2,1,0.3599330186843872,0.11914696544408798,0.6846471428871155,0.6568224430084229
uniform,2,1,0.4090765118598938,0.1504938006401062,0.6201077699661255,0.6234932541847229
uniform,2,1,0.4649297893047333,0.18906770646572113,0.5608853101730347,0.5649282932281494
uniform,2,1,0.5284090042114258,0.23602324724197388,0.540152907371521,0.5612480640411377
uniform,2,1,0.6005553603172302,0.2924765646457672,0.5083908438682556,0.5209164023399353
uniform,2,1,0.6825522184371948,0.3594135344028473,0.46235671639442444,0.45628976821899414
uniform,2,1,0.7757444977760315,0.43759262561798096,0.43269312381744385,0.4665626287460327
uniform,2,1,0.8816608190536499,0.5274598002433777,0.3884371519088745,0.3940766453742981
uniform,2,1,1.0020384788513184,0.6290942430496216,0.3681941628456116,0.41192466020584106
uniform,2,1,1.1388518810272217,0.7421982884407043,0.3152700662612915,0.3015326261520386
uniform,2,1,1.2943450212478638,0.8661344647407532,0.27929818630218506,0.26181933283805847
uniform,2,1,1.4710685014724731,1.0,0.24964416027069092,0.25548768043518066
uniform,2,2,0.031633540987968445,0.0009999875910580158,1.0222980976104736,1.013469934463501
uniform,2,2,0.03595263138413429,0.0012914647813886404,1.015677571296692,1.0540615320205688
uniform,2,2,0.04086142033338547,0.0016677641542628407,0.9906581044197083,0.977098286151886
uniform,2,2,0.04644044116139412,0.002153530716896057,0.9948891997337341,1.0152864456176758
uniform,2,2,0.052781183272600174,0.002780495211482048,0.9608691334724426,1.0053117275238037
uniform,2,2,0.059987667948007584,0.003589533269405365,0.9873329401016235,1.0206891298294067
uniform,2,2,0.06817809492349625,0.004633348435163498,0.9591119289398193,0.9676257967948914
uniform,2,2,0.0774867832660675,0.005979322362691164,0.9743902683258057,1.027822732925415
uniform,2,2,0.0880664512515068,0.007714332081377506,0.9476030468940735,0.9460957646369934
uniform,2,2,0.10009060800075531,0.009949231520295143,0.9186244010925293,0.9093669652938843
uniform,2,2,0.11375648528337479,0.01282587368041277,0.8990017175674438,0.8807386755943298
uniform,2,2,0.12928824126720428,0.016524694859981537,0.8758575320243835,0.8718805909156799
uniform,2,2,0.14694061875343323,0.02127472683787346,0.8663904070854187,0.8801514506340027
uniform,2,2,0.16700315475463867,0.027364419773221016,0.8425277471542358,0.8626770973205566
uniform,2,2,0.18980495631694794,0.03515515476465225,0.8375957012176514,0.8415693044662476
uniform,2,2,0.21571995317935944,0.04509562999010086,0.7875578999519348,0.752411425113678
uniform,2,2,0.24517332017421722,0.05773649364709854,0.7919042110443115,0.8004287481307983
uniform,2,2,0.2786480486392975,0.073743537068367,0.7524863481521606,0.7387889623641968
uniform,2,2,0.3166932761669159,0.09390784054994583,0.7049132585525513,0.6940537095069885
uniform,2,2,0.3599330186843872,0.11914696544408798,0.696099042892456,0.7006166577339172
uniform,2,2,0.4090765118598938,0.1504938006401062,0.6048874855041504,0.6350148320198059
uniform,2,2,0.4649297893047333,0.18906770646572113,0.6000393629074097,0.604647159576416
uniform,2,2,0.5284090042114258,0.23602324724197388,0.562613308429718,0.5685246586799622
uniform,2,2,0.6005553603172302,0.2924765646457672,0.5463097095489502,0.5546236038208008
uniform,2,2,0.6825522184371948,0.3594135344028473,0.5186503529548645,0.5239742994308472
uniform,2,2,0.7757444977760315,0.43759262561798096,0.46194925904273987,0.4758357107639313
uniform,2,2,0.8816608190536499,0.5274598002433777,0.4377434551715851,0.4298906624317169
uniform,2,2,1.0020384788513184,0.6290942430496216,0.40798282623291016,0.4172416031360626
uniform,2,2,1.1388518810272217,0.7421982884407043,0.3561857044696808,0.36028406023979187
uniform,2,2,1.2943450212478638,0.8661344647407532,0.3147655129432678,0.32067766785621643
uniform,2,2,1.4710685014724731,1.0,0.3158957064151764,0.3177400529384613
uniform,2,3,0.031633540987968445,0.0009999875910580158,0.9711720943450928,0.9989906549453735
uniform,2,3,0.03595263138413429,0.0012914647813886404,0.9647502303123474,0.9490357637405396
uniform,2,3,0.04086142033338547,0.0016677641542628407,0.9619396924972534,0.9693683981895447
uniform,2,3,0.04644044116139412,0.002153530716896057,0.9487444162368774,0.950136125087738
uniform,2,3,0.052781183272600174,0.002780495211482048,0.940527081489563,0.9322243928909302
uniform,2,3,0.059987667948007584,0.003589533269405365,0.921592652797699,0.9493386149406433
uniform,2,3,0.06817809492349625,0.004633348435163498,0.8705194592475891,0.8780674338340759
uniform,2,3,0.0774867832660675,0.005979322362691164,0.8748483657836914,0.8665502071380615
uniform,2,3,0.0880664512515068,0.007714332081377506,0.8740189671516418,0.8429700136184692
uniform,2,3,0.10009060800075531,0.009949231520295143,0.8663266897201538,0.8560612797737122
uniform,2,3,0.11375648528337479,0.01282587368041277,0.8460155725479126,0.794487476348877
uniform,2,3,0.12928824126720428,0.016524694859981537,0.8146626353263855,0.7974330186843872
uniform,2,3,0.14694061875343323,0.02127472683787346,0.7941383123397827,0.7768945097923279
uniform,2,3,0.16700315475463867,0.027364419773221016,0.751275360584259,0.7345840930938721
uniform,2,3,0.18980495631694794,0.03515515476465225,0.7405203580856323,0.7713372111320496
uniform,2,3,0.21571995317935944,0.04509562999010086,0.7340132594108582,0.7526901364326477
uniform,2,3,0.24517332017421722,0.05773649364709854,0.6921595335006714,0.6800004839897156
uniform,2,3,0.2786480486392975,0.073743537068367,0.7223706841468811,0.7252607345581055
uniform,2,3,0.3166932761669159,0.09390784054994583,0.6717149615287781,0.6869470477104187
uniform,2,3,0.3599330186843872,0.11914696544408798,0.670577347278595,0.7038856744766235
uniform,2,3,0.4090765118598938,0.1504938006401062,0.6517720222473145,0.6593285202980042
uniform,2,3,0.4649297893047333,0.18906770646572113,0.6908226013183594,0.6875377297401428
uniform,2,3,0.5284090042114258,0.23602324724197388,0.6206384897232056,0.6075289845466614
uniform,2,3,0.6005553603172302,0.2924765646457672,0.582477331161499,0.6011478304862976
uniform,2,3,0.6825522184371948,0.3594135344028473,0.5938684344291687,0.5951663255691528
uniform,2,3,0.7757444977760315,0.43759262561798096,0.5481106638908386,0.5061723589897156
uniform,2,3,0.8816608190536499,0.5274598002433777,0.5399993658065796,0.5602644681930542
uniform,2,3,1.0020384788513184,0.6290942430496216,0.5044390559196472,0.4981512725353241
uniform,2,3,1.1388518810272217,0.7421982884407043,0.48347392678260803,0.48657849431037903
