training_scheme,variant,variant_label,family,timesteps,model_seed,observation,repeat,runtime_s,runtime_per_sample_ms,runtime_device,mean_error,covariance_error,posterior_width_ratio,theta_map_squared_error,observation_map_squared_error,sliced_wasserstein
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,2,1,1.4727248609997332,1.9636331479996443,cuda,0.19677340984344482,0.13002856075763702,1.3462790250778198,2587.7470703125,69.66301727294922,0.14076226949691772
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,2,0,0.16248525108676404,0.21664700144901872,cuda,0.39010125398635864,0.19100047647953033,1.4843436479568481,2599.971923828125,69.40585327148438,0.2652572989463806
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,2,1,0.19198434695135802,0.2559791292684774,cuda,0.344240665435791,0.17042067646980286,1.445008397102356,2597.31591796875,69.25657653808594,0.23759756982326508
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,2,0,0.2574611760210246,0.3432815680280328,cuda,0.41742634773254395,0.2247989922761917,1.5398614406585693,2624.5302734375,67.79165649414062,0.28554555773735046
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,2,1,0.23242413601838052,0.30989884802450735,cuda,0.39706850051879883,0.17947259545326233,1.4505265951156616,2589.702392578125,69.05106353759766,0.26938867568969727
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,2,0,0.37514503102283925,0.500193374697119,cuda,0.38129550218582153,0.17473579943180084,1.435636281967163,2597.22802734375,68.762939453125,0.2567177712917328
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,2,1,0.3721198219573125,0.49615976260975003,cuda,0.3632065951824188,0.16989555954933167,1.4258185625076294,2588.1298828125,68.03010559082031,0.24485911428928375
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,2,0,0.7956344400299713,1.0608459200399618,cuda,0.2595112919807434,0.12757658958435059,1.3284331560134888,2565.67724609375,69.08007049560547,0.17718058824539185
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,2,1,0.8078352599404752,1.0771136799206336,cuda,0.21941471099853516,0.14118383824825287,1.3542685508728027,2564.88134765625,69.05657958984375,0.1590694934129715
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,2,0,1.5719266220694408,2.0959021627592542,cuda,0.12488696724176407,0.06943242996931076,1.167188286781311,2565.703369140625,69.99917602539062,0.09390001744031906
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,2,1,1.5467335999710485,2.062311466628065,cuda,0.16651523113250732,0.096483513712883,1.258023977279663,2578.59375,69.10385131835938,0.11593520641326904
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,2,0,0.022464948939159513,0.029953265252212685,cuda,0.46272003650665283,0.749635636806488,2.533224582672119,2587.185791015625,69.55818176269531,0.44949430227279663
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,2,1,0.02479727508034557,0.033063033440460764,cuda,0.37193819880485535,0.6974294185638428,2.4705183506011963,2601.125732421875,70.2198715209961,0.418632447719574
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,2,0,0.05471632198896259,0.07295509598528345,cuda,0.39669856429100037,0.39180105924606323,1.9315540790557861,2602.451416015625,67.57903289794922,0.32334187626838684
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,2,1,0.052303458913229406,0.06973794521763921,cuda,0.35847994685173035,0.3826349079608917,1.91293203830719,2591.161865234375,69.79623413085938,0.305340439081192
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,2,0,0.09205449803266674,0.12273933071022232,cuda,0.36266717314720154,0.28989118337631226,1.7114434242248535,2583.995361328125,70.36205291748047,0.2737662196159363
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,2,1,0.09384746209252626,0.12512994945670167,cuda,0.3255121409893036,0.2777368724346161,1.682437777519226,2579.784912109375,70.60477447509766,0.2472977638244629
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,2,0,0.252656631055288,0.33687550807371736,cuda,0.31081944704055786,0.1770263910293579,1.4512380361557007,2590.58154296875,69.85748291015625,0.21584373712539673
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,2,1,0.2382037730421871,0.3176050307229161,cuda,0.2752794623374939,0.1688370406627655,1.441673994064331,2566.350341796875,71.26182556152344,0.1963738054037094
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,2,0,0.4727507239440456,0.6303342985920608,cuda,0.28329581022262573,0.14389964938163757,1.3652453422546387,2597.055419921875,68.18408966064453,0.2004641592502594
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,2,1,0.47470957098994404,0.6329460946532587,cuda,0.32665544748306274,0.19361986219882965,1.4865506887435913,2592.559814453125,69.99781799316406,0.2245091199874878
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,2,0,0.022639501956291497,0.030186002608388662,cuda,0.4139977991580963,0.914922833442688,2.6511948108673096,2605.4990234375,70.43157196044922,0.4607737064361572
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,2,1,0.06614214100409299,0.08818952133879066,cuda,0.3170050382614136,0.8151441812515259,2.5381529331207275,2604.23486328125,71.1100082397461,0.40417006611824036
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,2,0,0.04900726105552167,0.06534301474069555,cuda,0.34920433163642883,0.3958766460418701,1.8682849407196045,2600.837646484375,67.03524780273438,0.28828951716423035
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,2,1,0.04771869396790862,0.06362492529054482,cuda,0.34580501914024353,0.32095497846603394,1.7537847757339478,2588.2294921875,71.21026611328125,0.27570727467536926
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,2,0,0.09271838597487658,0.12362451463316877,cuda,0.3510376513004303,0.21752895414829254,1.5454601049423218,2589.20703125,67.75863647460938,0.2478659451007843
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,2,1,0.09221929893828928,0.12295906525105238,cuda,0.3303326964378357,0.21693813800811768,1.5377870798110962,2594.960205078125,67.40596008300781,0.2334957867860794
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,2,0,0.23780779703520238,0.3170770627136032,cuda,0.3195517361164093,0.1716950237751007,1.4384201765060425,2593.103271484375,69.03667449951172,0.21884390711784363
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,2,1,0.2432365131098777,0.32431535081317026,cuda,0.2628169357776642,0.1930677592754364,1.4705642461776733,2578.387451171875,68.78099822998047,0.19452978670597076
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,2,0,0.4742618009913713,0.632349067988495,cuda,0.25922510027885437,0.14397571980953217,1.35579514503479,2580.64453125,69.30252075195312,0.18381279706954956
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,2,1,0.5029487940482795,0.6705983920643727,cuda,0.3060174584388733,0.1779724806547165,1.4477486610412598,2601.790771484375,69.97418212890625,0.21441979706287384
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,3,0,0.022098866058513522,0.029465154744684696,cuda,0.754627525806427,0.6363155245780945,1.2634891271591187,30.051273345947266,6.266132831573486,0.4818628132343292
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,0,3,1,0.02186377497855574,0.029151699971407652,cuda,0.7272494435310364,0.580276608467102,1.236727237701416,31.529502868652344,6.137594223022461,0.46489444375038147
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,0,0.04582033504266292,0.061093780056883894,cuda,0.6581791043281555,0.4299392104148865,1.209667444229126,31.206100463867188,6.357448577880859,0.41940587759017944
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,0,3,1,0.058684865944087505,0.07824648792545001,cuda,0.6858018636703491,0.44227975606918335,1.1945562362670898,31.596214294433594,6.7499847412109375,0.436657577753067
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,3,0,0.1171312719816342,0.1561750293088456,cuda,0.675379753112793,0.4403834640979767,1.2178798913955688,32.017398834228516,6.820790767669678,0.429343581199646
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,0,3,1,0.09751020197290927,0.1300136026305457,cuda,0.7319597601890564,0.5263993144035339,1.250793695449829,31.748363494873047,7.967920303344727,0.46279945969581604
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,3,0,0.23826651903800666,0.31768869205067557,cuda,0.7001351714134216,0.4393431544303894,1.2253376245498657,29.920881271362305,8.17870807647705,0.4458335340023041
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,0,3,1,0.23859514005016536,0.31812685340022046,cuda,0.7189875245094299,0.46531715989112854,1.238034725189209,29.54633140563965,8.4351806640625,0.4563502073287964
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,3,0,0.46392876689787954,0.6185716891971728,cuda,0.6651696562767029,0.34694287180900574,1.205106258392334,32.2986946105957,8.614209175109863,0.4244757890701294
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,0,3,1,0.4631532720522955,0.6175376960697273,cuda,0.7106203436851501,0.41402915120124817,1.200425624847412,30.4033145904541,7.736132621765137,0.4504934847354889
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,3,0,0.022268841043114662,0.029691788057486217,cuda,0.9733498692512512,0.7134987115859985,1.2859243154525757,29.967161178588867,10.296154022216797,0.6198176741600037
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,0,3,1,0.0223901349818334,0.029853513309111197,cuda,0.9447089433670044,0.6676586270332336,1.2613459825515747,31.014774322509766,11.390729904174805,0.6021385788917542
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,3,0,0.04565921693574637,0.06087895591432849,cuda,0.7795397043228149,0.4888153672218323,1.2360705137252808,30.763687133789062,8.867639541625977,0.49486956000328064
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,0,3,1,0.044724591076374054,0.05963278810183207,cuda,0.8142186403274536,0.502841591835022,1.2224708795547485,31.7979679107666,10.234136581420898,0.5167497396469116
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,3,0,0.09342844597995281,0.12457126130660374,cuda,0.7701958417892456,0.4843423366546631,1.240496039390564,32.04187774658203,9.037898063659668,0.488512247800827
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,0,3,1,0.09419331699609756,0.1255910893281301,cuda,0.8260383009910583,0.5701894164085388,1.2736209630966187,31.80951499938965,10.525348663330078,0.5216435194015503
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,3,0,0.23504885099828243,0.31339846799770993,cuda,0.7451574802398682,0.4581703841686249,1.2371259927749634,29.740392684936523,8.926833152770996,0.47380530834198
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,0,3,1,0.2351267309859395,0.31350230798125267,cuda,0.7653804421424866,0.48510563373565674,1.2492954730987549,29.541654586791992,9.55294132232666,0.485203355550766
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,3,0,0.4654399510473013,0.6205866013964018,cuda,0.6885624527931213,0.35624679923057556,1.2113025188446045,31.53362274169922,8.59778118133545,0.43904349207878113
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,0,3,1,0.48879504401702434,0.6517267253560325,cuda,0.7330565452575684,0.42336106300354004,1.206602931022644,30.172460556030273,8.966707229614258,0.4644918441772461
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,0,3,0,0.1769905260298401,0.23598736803978682,cuda,0.4169618785381317,0.41203632950782776,1.310844898223877,29.281904220581055,4.239616870880127,0.2978728115558624
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,0,3,1,0.1864432638976723,0.24859101853022972,cuda,0.38384589552879333,0.36142241954803467,1.2787612676620483,29.372983932495117,4.434252738952637,0.2695904076099396
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,3,0,0.23024359298869967,0.3069914573182662,cuda,0.2704016864299774,0.3206098675727844,1.235261082649231,32.60927963256836,2.597822666168213,0.20024104416370392
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,0,3,1,0.22781746299006045,0.3037566173200806,cuda,0.3293205797672272,0.3299589455127716,1.2465581893920898,32.86643600463867,2.3232250213623047,0.23474347591400146
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,0,3,0,0.36859407601878047,0.4914587680250406,cuda,0.26439934968948364,0.4539411664009094,1.2973082065582275,29.878801345825195,1.7041959762573242,0.21299126744270325
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,0,3,1,0.3737821909599006,0.49837625461320084,cuda,0.29770994186401367,0.36471807956695557,1.2439755201339722,31.331560134887695,1.3728067874908447,0.20739661157131195
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,3,0,0.8561031989520416,1.1414709319360554,cuda,0.28916993737220764,0.40276870131492615,1.2481656074523926,30.846166610717773,1.067480444908142,0.21128973364830017
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,50,0,3,1,0.7981142579810694,1.064152343974759,cuda,0.34061184525489807,0.4513550400733948,1.267181634902954,27.578893661499023,1.263817310333252,0.24019339680671692
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,3,0,1.5317233350360766,2.042297780048102,cuda,0.3733938932418823,0.2988601326942444,1.1941851377487183,26.40373992919922,0.8504509329795837,0.2588072419166565
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,100,0,3,1,1.5420491179684177,2.056065490624557,cuda,0.32230207324028015,0.24350376427173615,1.1607195138931274,29.737085342407227,1.0145752429962158,0.22518599033355713
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,3,0,0.1929889590246603,0.25731861203288037,cuda,0.4329299330711365,0.3416154086589813,1.2515724897384644,32.22795867919922,4.509403705596924,0.28068113327026367
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,5,0,3,1,0.1571603970369324,0.2095471960492432,cuda,0.4233073890209198,0.3042972981929779,1.2285373210906982,31.98934555053711,4.674023151397705,0.2774388790130615
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,3,0,0.23270730406511575,0.31027640542015433,cuda,0.39064377546310425,0.31501030921936035,1.2431906461715698,28.509807586669922,3.5768632888793945,0.26129570603370667
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,10,0,3,1,0.23056570801418275,0.30742094401891035,cuda,0.4621312618255615,0.3134203851222992,1.2366242408752441,28.56827163696289,4.074038505554199,0.30038464069366455
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,3,0,0.3670957409776747,0.48946098797023296,cuda,0.3040577173233032,0.30578556656837463,1.2360310554504395,31.1469669342041,2.263126850128174,0.21467125415802002
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,20,0,3,1,0.3786093289963901,0.5048124386618534,cuda,0.3813364505767822,0.29822230339050293,1.2358477115631104,29.957578659057617,3.491910457611084,0.2503647804260254
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,3,0,0.7942698849365115,1.059026513248682,cuda,0.1990901082754135,0.3204522132873535,1.2097469568252563,34.631378173828125,1.5336658954620361,0.16607490181922913
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,50,0,3,1,0.8167171839158982,1.0889562452211976,cuda,0.23573213815689087,0.3799036145210266,1.2397987842559814,31.552234649658203,1.2103755474090576,0.18909695744514465
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,3,0,1.4793776689330116,1.9725035585773487,cuda,0.31673458218574524,0.18206515908241272,1.1209825277328491,27.119468688964844,0.9735190868377686,0.2239825427532196
log_sigma,dpm2_log,"DPM-2 + corrector, log sigma",Overall sampler,100,0,3,1,1.4883744700346142,1.9844992933794856,cuda,0.25461915135383606,0.21883906424045563,1.14303457736969,30.984901428222656,1.07967209815979,0.18119950592517853
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,3,0,0.03213494492229074,0.04284659322972099,cuda,0.5048527717590332,0.9588771462440491,1.627877116203308,29.594511032104492,4.728976249694824,0.41065266728401184
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,5,0,3,1,0.028521611005999148,0.03802881467466553,cuda,0.5402851700782776,0.9632084369659424,1.64219331741333,29.110477447509766,6.473784923553467,0.4363175928592682
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,3,0,0.04898830596357584,0.06531774128476779,cuda,0.29271477460861206,0.46347203850746155,1.3465267419815063,33.79628372192383,2.964029312133789,0.24104516208171844
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,10,0,3,1,0.04519216204062104,0.06025621605416139,cuda,0.36776280403137207,0.550865113735199,1.40628981590271,32.172279357910156,1.9905660152435303,0.283061146736145
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,3,0,0.10783143097069114,0.14377524129425487,cuda,0.27950140833854675,0.4953000247478485,1.3550878763198853,30.49690055847168,2.1958279609680176,0.2311275452375412
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,20,0,3,1,0.09507720498368144,0.12676960664490858,cuda,0.31269949674606323,0.36831802129745483,1.2817860841751099,33.28245544433594,2.721558094024658,0.22419118881225586
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,3,0,0.23997913906350732,0.31997218541800976,cuda,0.25286006927490234,0.3583197295665741,1.2668973207473755,34.92110061645508,2.4875388145446777,0.19657069444656372
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,50,0,3,1,0.2353515769354999,0.31380210258066654,cuda,0.25812631845474243,0.35446634888648987,1.254473090171814,35.377525329589844,1.909285306930542,0.19507843255996704
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,3,0,0.5199316209182143,0.6932421612242857,cuda,0.2630424499511719,0.22948966920375824,1.1844911575317383,28.858753204345703,1.5746195316314697,0.19237986207008362
log_sigma,em_uniform,"Euler--Maruyama, uniform t",Euler update,100,0,3,1,0.47357635805383325,0.6314351440717777,cuda,0.27885690331459045,0.22493717074394226,1.1814188957214355,30.86680030822754,1.8237578868865967,0.19534586369991302
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,3,0,0.02306086604949087,0.030747821399321158,cuda,0.7237959504127502,1.393042802810669,1.8547066450119019,35.72114944458008,5.326030254364014,0.5434805154800415
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,5,0,3,1,0.028712230967357755,0.03828297462314367,cuda,0.7615140080451965,1.493597388267517,1.9052398204803467,31.263381958007812,4.950250148773193,0.5847586393356323
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,3,0,0.048211449990049005,0.06428193332006533,cuda,0.29144614934921265,0.6267911791801453,1.4399091005325317,32.833168029785156,2.1002750396728516,0.25731325149536133
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,10,0,3,1,0.0505995909916237,0.06746612132216494,cuda,0.39234673976898193,0.6821273565292358,1.4868783950805664,30.45337677001953,2.3445026874542236,0.2910623550415039
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,3,0,0.09629251097794622,0.12839001463726163,cuda,0.24510130286216736,0.4609045684337616,1.3141610622406006,30.716718673706055,1.5472972393035889,0.20558135211467743
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,20,0,3,1,0.09683439205400646,0.12911252273867527,cuda,0.33444732427597046,0.41583535075187683,1.3075143098831177,33.19267654418945,2.694873332977295,0.23489096760749817
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,3,0,0.23850910202600062,0.3180121360346675,cuda,0.22984299063682556,0.35267722606658936,1.2532061338424683,33.898136138916016,2.029539108276367,0.18574948608875275
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,50,0,3,1,0.23386781697627157,0.3118237559683621,cuda,0.2456260472536087,0.37754568457603455,1.266838550567627,30.98674964904785,1.8167943954467773,0.19039419293403625
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,3,0,0.4807772929780185,0.6410363906373581,cuda,0.2632312774658203,0.22374188899993896,1.172005295753479,34.61528015136719,2.349956512451172,0.19334596395492554
log_sigma,em_log,"Euler--Maruyama, log sigma",Euler update,100,0,3,1,0.48713944002520293,0.6495192533669373,cuda,0.2456655651330948,0.24193833768367767,1.1823993921279907,29.215072631835938,1.5611686706542969,0.17761754989624023
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,0,0,0.03773258300498128,0.05031011067330837,cuda,0.4208301603794098,0.2581046223640442,1.029515266418457,0.15742534399032593,0.8840005397796631,0.28390467166900635
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,5,1,0,1,0.023344410001300275,0.0311258800017337,cuda,0.42270031571388245,0.2528403103351593,1.0370477437973022,0.45445576310157776,1.2368361949920654,0.28347131609916687
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,0,0,0.05296410305891186,0.07061880407854915,cuda,0.3232574760913849,0.18808674812316895,1.0613083839416504,0.0691562220454216,0.7438745498657227,0.22057586908340454
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,10,1,0,1,0.04570815700571984,0.06094420934095979,cuda,0.3335466682910919,0.2046148180961609,1.0424634218215942,0.07687286287546158,0.5565339922904968,0.2268424928188324
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,0,0,0.09411009098403156,0.1254801213120421,cuda,0.2971557080745697,0.13606347143650055,1.0527986288070679,0.024208951741456985,0.4880850911140442,0.1982835829257965
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,20,1,0,1,0.09977646800689399,0.13303529067585865,cuda,0.2921255826950073,0.16475462913513184,1.0834203958511353,0.28623276948928833,0.48605358600616455,0.19358710944652557
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,0,0,0.24326580995693803,0.32435441327591735,cuda,0.3195679783821106,0.16265510022640228,1.1185399293899536,0.2844492197036743,0.6033626794815063,0.2105874866247177
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,50,1,0,1,0.24635266792029142,0.3284702238937219,cuda,0.3153475821018219,0.19087590277194977,1.0958210229873657,0.047530386596918106,0.532989501953125,0.21080976724624634
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,0,0,0.4671040310058743,0.622805374674499,cuda,0.2840921878814697,0.10677572339773178,1.079128623008728,0.13348694145679474,0.7634577751159668,0.19024387001991272
log_sigma,sigma_uniform_dpm,"Sigma-space DPM-1, uniform t",DPM predictor,100,1,0,1,0.47176781005691737,0.6290237467425565,cuda,0.2940426766872406,0.11807689070701599,1.0843998193740845,0.5019857287406921,0.46249300241470337,0.19502899050712585
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,0,0,0.023093366995453835,0.030791155993938446,cuda,0.4572603702545166,0.29577046632766724,1.0527504682540894,0.159976065158844,0.9320017695426941,0.3066323399543762
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,5,1,0,1,0.027982482919469476,0.0373099772259593,cuda,0.45784255862236023,0.29171180725097656,1.0587685108184814,0.4391115605831146,0.9162038564682007,0.30562716722488403
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,0,0,0.04837738408241421,0.06450317877655228,cuda,0.3680332899093628,0.2251948118209839,1.0952177047729492,0.08071781694889069,0.9908035397529602,0.24783234298229218
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,10,1,0,1,0.04984047298785299,0.06645396398380399,cuda,0.37902164459228516,0.2385631799697876,1.0762232542037964,0.08720056712627411,0.774028480052948,0.2542637288570404
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,0,0,0.09564132802188396,0.12752177069584528,cuda,0.3496743440628052,0.16248813271522522,1.0758670568466187,0.04056643694639206,0.8294106125831604,0.23114128410816193
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,20,1,0,1,0.09494716604240239,0.12659622138986984,cuda,0.34342312812805176,0.1980828046798706,1.109853982925415,0.3740728199481964,0.7537314295768738,0.22565828263759613
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,0,0,0.23989384097512811,0.31985845463350415,cuda,0.359584778547287,0.18683089315891266,1.1338316202163696,0.29477646946907043,0.7150542736053467,0.23579545319080353
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,50,1,0,1,0.2751719109946862,0.36689588132624823,cuda,0.3554271459579468,0.21201595664024353,1.1117451190948486,0.060591500252485275,0.6981750726699829,0.23592960834503174
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,0,0,0.4797570030204952,0.6396760040273269,cuda,0.310018390417099,0.11610566824674606,1.085700273513794,0.101170115172863,0.9420812129974365,0.20655608177185059
log_sigma,sigma_log_dpm,"Sigma-space DPM-1, log sigma",DPM predictor,100,1,0,1,0.4804714829660952,0.6406286439547936,cuda,0.31920766830444336,0.12826724350452423,1.0917807817459106,0.5116885900497437,0.6090548038482666,0.21079492568969727
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,0,0,0.16607818601187319,0.22143758134916425,cuda,0.11920252442359924,0.2744736671447754,1.208112359046936,0.07544741034507751,0.14305409789085388,0.1225215420126915
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,5,1,0,1,0.16014057502616197,0.2135207667015493,cuda,0.14645491540431976,0.2846720516681671,1.220624327659607,0.010131992399692535,0.09614355117082596,0.1337842494249344
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,0,0,0.2325295319315046,0.3100393759086728,cuda,0.12159088999032974,0.2888176739215851,1.201276183128357,0.006082061678171158,0.07482852786779404,0.11502550542354584
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,10,1,0,1,0.2362977189477533,0.3150636252636711,cuda,0.12347786873579025,0.18069976568222046,1.1445339918136597,0.021545367315411568,0.036847952753305435,0.09591710567474365
log_sigma,dpm2_uniform,"DPM-2 + corrector, uniform t",Overall sampler,20,1,0,0,0.3692087949020788,0.4922783932027717,cuda,0.06262796372175217,0.2086777240037918,1.1529898643493652,0.005206114146858454,0.005021612159907818,0.0810215175151825
