bias,correlation,lambda,mae,mask,n_scalar_scores,nrmse,rmse,stage,time,time_level
-0.0370866045496045,0.9929471346396848,0.18167459464286426,0.500776125180074,likelihood,512,0.3031547889791499,0.6377162225529189,stage1,0.029928099364042282,7
-0.010681550090812793,0.9971892212670671,0.18167459464286426,0.24479366829047156,likelihood,512,0.16027930867131748,0.33716345245100443,stage2,0.029928099364042282,7
-0.03484178467585139,0.9925232298084553,0.2331658186523851,0.4998999046383373,likelihood,512,0.3188275516838116,0.6400299701912576,stage1,0.046615999191999435,8
-0.01821053032799455,0.9965916967511629,0.2331658186523851,0.23050139527456168,likelihood,512,0.16134676345198634,0.3238953586578448,stage2,0.046615999191999435,8
-0.027356964205446425,0.9908472911802509,0.2992509717426927,0.44128029337255203,likelihood,512,0.3050406792975691,0.5716607822688469,stage1,0.07070982456207275,9
0.0014099794010949945,0.9934620507419379,0.2992509717426927,0.2827366707500742,likelihood,512,0.20622722395430979,0.3864796539344479,stage2,0.07070982456207275,9
-0.031211496778938023,0.9861995291842099,0.38406634645901117,0.3765683896070401,likelihood,512,0.2921070504760946,0.4972353364699218,stage1,0.10370559990406036,10
0.01548146714794891,0.9854212121184796,0.38406634645901117,0.33977506656242495,likelihood,512,0.2653403839416314,0.4516721348328864,stage2,0.10370559990406036,10
-0.03135070125499277,0.9775209538470072,0.49292056638400883,0.34590863733924404,likelihood,512,0.3075080193500324,0.461109695157294,stage1,0.1462685614824295,11
0.015297335005883553,0.9724411874864377,0.49292056638400883,0.3624046092783243,likelihood,512,0.3186482073477826,0.4778144585078404,stage2,0.1462685614824295,11
-0.01817344953119315,0.9638760500651765,0.6326268547204326,0.3323421277462431,likelihood,512,0.3427729971508447,0.4392095100692406,stage1,0.19795472919940948,12
0.010539203898727315,0.9587403553286582,0.6326268547204326,0.34342013916388714,likelihood,512,0.3539775703596178,0.45356640267882536,stage2,0.19795472919940948,12
-0.011085252965825233,0.9483103873971427,0.8119294762833634,0.30193349210543385,likelihood,512,0.3721211778674671,0.3966712323109533,stage1,0.2573998272418976,13
