bias,comparison,correlation,lambda,mae,mask,n,nrmse,rmse,time,time_level
-0.0006047375500202179,head_vs_exact,0.771122279363554,0.052172395294908476,0.02018530946224928,likelihood,256,0.042451487730418874,0.02501718894141229,0.002698383992537856,2
-0.07353715819300212,exact_vs_analytic,0.0,0.052172395294908476,0.0735538114467,likelihood,256,0.15845459730046574,0.08155953475335997,0.002698383992537856,2
-0.07414189574302232,head_vs_analytic,0.0,0.052172395294908476,0.07414189574302232,likelihood,256,0.16204345019830702,0.08340678423449145,0.002698383992537856,2
0.0007038861513137817,head_vs_exact,0.7664186822722965,0.06695938572978115,0.021268824581056833,likelihood,256,0.04177909214984427,0.02627248240581528,0.004420069046318531,3
0.02714601744543743,exact_vs_analytic,0.0,0.06695938572978115,0.037908037221441815,likelihood,256,0.06980717159028768,0.04571755344039083,0.004420069046318531,3
0.027849903596751213,head_vs_analytic,0.0,0.06695938572978115,0.040732964816382354,likelihood,256,0.07399355412860634,0.048459265546144305,0.004420069046318531,3
0.003627299563959241,head_vs_exact,0.7490738048502692,0.08593738723257681,0.02341771754436195,likelihood,256,0.041691148553706495,0.029112772783017903,0.007215052843093872,4
0.13158069554000734,exact_vs_analytic,nan,0.08593738723257681,0.13186689248739156,likelihood,256,0.16569153630340389,0.13732033318379994,0.007215052843093872,4
0.13520799510396658,head_vs_analytic,nan,0.08593738723257681,0.1357479223336815,likelihood,256,0.17081785532696672,0.1415688775091605,0.007215052843093872,4
0.009462113492190838,head_vs_exact,0.6944327010518946,0.11029423946876456,0.02816531527787447,likelihood,256,0.04345843300550158,0.03574834748798974,0.011711972765624523,5
0.21824327433205015,exact_vs_analytic,0.0,0.11029423946876456,0.21824327433205015,likelihood,256,0.21395362287964703,0.22244827439379689,0.011711972765624523,5
0.227705387824241,head_vs_analytic,0.0,0.11029423946876456,0.227705387824241,likelihood,256,0.2232503399352799,0.23211410121513668,0.011711972765624523,5
0.01602593343704939,head_vs_exact,0.5741007679692454,0.1415544462280532,0.0357512217015028,likelihood,256,0.04389350073009424,0.04563881292756445,0.018846645951271057,6
0.24791984223730434,exact_vs_analytic,0.0,0.1415544462280532,0.24791984223730434,likelihood,256,0.19606004711590566,0.25225835121001167,0.018846645951271057,6
0.26394577567435373,head_vs_analytic,0.0,0.1415544462280532,0.26394577567435373,likelihood,256,0.20823743122220212,0.2679262390938157,0.018846645951271057,6
0.013306841719895601,head_vs_exact,0.618343708949626,0.18167459464286426,0.03541766060516238,likelihood,256,0.03396049349039941,0.04556325232232644,0.029928099364042282,7
0.21881751756248566,exact_vs_analytic,0.0,0.18167459464286426,0.21881751756248566,likelihood,256,0.144471394512461,0.22528878652971202,0.029928099364042282,7
0.2321243592823813,head_vs_analytic,0.0,0.18167459464286426,0.2321243592823813,likelihood,256,0.1515387381328102,0.23630960676606438,0.029928099364042282,7
0.015810553915798664,head_vs_exact,0.8335802528482585,0.2331658186523851,0.033960459753870964,likelihood,256,0.02647317624377076,0.04207211767667869,0.046615999191999435,8
0.24561664021370166,exact_vs_analytic,0.0,0.2331658186523851,0.24561664021370166,likelihood,256,0.13931748009023198,0.25541179433447336,0.046615999191999435,8
0.26142719412950033,head_vs_analytic,0.0,0.2331658186523851,0.26142719412950033,likelihood,256,0.14557019388293524,0.26687494201859674,0.046615999191999435,8
0.014342440757900476,head_vs_exact,0.8893572846219913,0.2992509717426927,0.03184927115216851,likelihood,256,0.022484280495987267,0.038617422080056064,0.07070982456207275,9
0.35126002109065124,exact_vs_analytic,0.0,0.2992509717426927,0.35126002109065124,likelihood,256,0.1741197773434331,0.359905411369835,0.07070982456207275,9
0.3656024618485517,head_vs_analytic,0.0,0.2992509717426927,0.3656024618485517,likelihood,256,0.18001244983076414,0.3720855597020806,0.07070982456207275,9
-0.001409588847309351,head_vs_exact,0.8825954678660062,0.38406634645901117,0.02961565786972642,likelihood,256,0.022016970943603196,0.03828864785671207,0.10370559990406036,10
0.4732069198251665,exact_vs_analytic,nan,0.38406634645901117,0.4732069198251665,likelihood,256,0.21713186981362306,0.47995034817413923,0.10370559990406036,10
0.47179733097785714,head_vs_analytic,nan,0.38406634645901117,0.47179733097785714,likelihood,256,0.21629264407180981,0.47809531562030133,0.10370559990406036,10
0.00022453861311078072,head_vs_exact,0.8396748705533008,0.49292056638400883,0.03300930978730321,likelihood,256,0.025249124176952877,0.04222282909804071,0.1462685614824295,11
0.5549710782367239,exact_vs_analytic,0.0,0.49292056638400883,0.5549710782367239,likelihood,256,0.251654043200984,0.5600616845739151,0.1462685614824295,11
0.5551956168498346,head_vs_analytic,0.0,0.49292056638400883,0.5551956168498346,likelihood,256,0.25165477937141206,0.5600633229376181,0.1462685614824295,11
0.008263861760497093,head_vs_exact,0.7527856574043543,0.6326268547204326,0.036170585080981255,likelihood,256,0.030399871061654045,0.04702298918599843,0.19795472919940948,12
0.5626515521474511,exact_vs_analytic,0.0,0.6326268547204326,0.5626515521474511,likelihood,256,0.2688253237037884,0.5666823860643865,0.19795472919940948,12
0.5709154139079482,head_vs_analytic,0.0,0.6326268547204326,0.5709154139079482,likelihood,256,0.2725214926552434,0.5744738910158156,0.19795472919940948,12
0.0057598319835960865,head_vs_exact,0.7304918072020244,0.8119294762833634,0.03503529401496053,likelihood,256,0.03255955390841601,0.045368326633620525,0.2573998272418976,13
