stage,epoch,split,total_loss,score_loss,divergence_loss
stage2_joint,88,validation,4.89226220703125,4.8922607421875,1.2679639039561153e-06
stage2_joint,89,validation,4.87806005859375,4.87805859375,1.2669761199504137e-06
stage2_joint,90,validation,5.6184248046875,5.61842333984375,1.2221996439620852e-06
stage2_joint,91,validation,5.80755224609375,5.80755126953125,1.1767656542360783e-06
stage2_joint,92,validation,5.870453125,5.8704521484375,1.2140331091359258e-06
stage2_joint,93,validation,6.00829150390625,6.00829052734375,9.575054282322526e-07
stage2_joint,94,validation,4.88281201171875,4.882810546875,1.3183846604079008e-06
stage2_joint,95,validation,5.73959521484375,5.73959423828125,1.129527110606432e-06
stage2_joint,96,validation,5.02865380859375,5.02865234375,1.2311725877225398e-06
stage2_joint,97,validation,4.8665625,4.8665615234375,1.1906044092029333e-06
stage2_joint,98,validation,5.918037109375,5.9180361328125,1.170494477264583e-06
stage2_joint,99,validation,5.16353759765625,5.1635361328125,1.2215739116072654e-06
stage2_joint,100,validation,5.245513671875,5.2455126953125,1.0944566456601023e-06
stage2_joint,101,validation,5.53214453125,5.53214306640625,1.3376972638070583e-06
stage2_joint,102,validation,5.4747197265625,5.47471826171875,1.3992907479405404e-06
stage2_joint,103,validation,5.8420654296875,5.842064453125,1.0311863152310253e-06
stage2_joint,104,validation,4.68124560546875,4.681244140625,1.6351480735465885e-06
stage2_joint,105,validation,5.4856923828125,5.48569140625,1.0027308017015457e-06
stage2_joint,106,validation,5.24156494140625,5.24156396484375,1.161182881332934e-06
stage2_joint,107,validation,5.4861181640625,5.4861171875,9.205671958625317e-07
stage2_joint,108,validation,4.9513974609375,4.95139599609375,1.3295208336785435e-06
stage2_joint,109,validation,6.23408935546875,6.23408837890625,9.74469818174839e-07
stage2_joint,110,validation,5.2306533203125,5.23065234375,1.017106813378632e-06
stage2_joint,111,validation,6.01071044921875,6.01070947265625,1.1529126204550266e-06
stage2_joint,112,validation,5.1406650390625,5.1406640625,1.0584432166069747e-06
