bias,comparison,correlation,lambda,mae,mask,n,nrmse,rmse,time,time_level
0.44692116643034474,head_vs_analytic,0.0,0.9265972858855487,0.44692116643034474,likelihood,96,0.23549860249059426,0.47760382296474807,0.2914060354232788,10
-0.012984727819760641,head_vs_exact,0.9125540565602017,1.2987040218916261,0.04198891421159109,likelihood,96,0.04687059715192721,0.056915926118916736,0.38414227962493896,11
0.28392662389880385,no_head_exact_vs_analytic,nan,1.2987040218916261,0.28392662389880385,likelihood,96,0.20942607947319117,0.31222936917294775,0.38414227962493896,11
0.28409999083783194,trained_exact_vs_analytic,nan,1.2987040218916261,0.28409999083783194,likelihood,96,0.21100913060765827,0.3145895100795938,0.38414227962493896,11
0.2711152630180713,head_vs_analytic,nan,1.2987040218916261,0.2711152630180713,likelihood,96,0.19860954516363236,0.2961032033553643,0.38414227962493896,11
-0.00034452416002750397,head_vs_exact,0.9255985028241565,1.8202429061354,0.0241682721922795,likelihood,96,0.03411274002401339,0.03161820841249586,0.4824565649032593,12
0.1548988470362845,no_head_exact_vs_analytic,-4.59220813380063e-16,1.8202429061354,0.1548988470362845,likelihood,96,0.16158900948001495,0.17460810361041576,0.4824565649032593,12
0.15736738333376477,trained_exact_vs_analytic,0.0,1.8202429061354,0.15736738333376477,likelihood,96,0.1644005537765647,0.17764617172790087,0.4824565649032593,12
0.15702285917373726,head_vs_analytic,0.0,1.8202429061354,0.15714517218853344,likelihood,96,0.1595424382304453,0.17239664179168887,0.4824565649032593,12
0.003477036332090696,head_vs_exact,0.849287598816271,2.551223513199169,0.01649715689321359,likelihood,96,0.030423207937986394,0.021414807688572592,0.5838856101036072,13
0.072773138156133,no_head_exact_vs_analytic,nan,2.551223513199169,0.0728524842505046,likelihood,96,0.10631489365317154,0.08263500607890997,0.5838856101036072,13
0.07449857589661786,trained_exact_vs_analytic,nan,2.551223513199169,0.07449857589661786,likelihood,96,0.10870017912080357,0.08448900858358942,0.5838856101036072,13
0.07797561222870857,head_vs_analytic,nan,2.551223513199169,0.0783017600471167,likelihood,96,0.11038849349534145,0.08580127880095126,0.5838856101036072,13
-0.0023966412991285324,head_vs_exact,0.5702163847611176,3.5757543085934453,0.012545119971036911,likelihood,96,0.030573304065040104,0.01610710985930219,0.686980128288269,14
0.027806830350955176,no_head_exact_vs_analytic,-2.0279641096614414e-15,3.5757543085934453,0.02877017414268093,likelihood,96,0.05972491636176296,0.03326003496378944,0.686980128288269,14
0.03035980066349094,trained_exact_vs_analytic,-2.0530267612942458e-15,3.5757543085934453,0.030935346702200536,likelihood,96,0.06340223134471178,0.03530788420923514,0.686980128288269,14
0.027963159364362406,head_vs_analytic,-2.292180195923518e-15,3.5757543085934453,0.02853076691867148,likelihood,96,0.05798185521934077,0.0322893467138499,0.686980128288269,14
-0.008285908649365107,head_vs_exact,0.15761282585028008,5.011720380152526,0.011045273393392563,likelihood,96,0.03567665096415391,0.013813833073714936,0.7909443378448486,15
0.008498436436242577,no_head_exact_vs_analytic,-1.814527742147271e-15,5.011720380152526,0.011327611461087265,likelihood,96,0.033338212347221445,0.013274532748663338,0.7909443378448486,15
0.011102732246306257,trained_exact_vs_analytic,0.0,5.011720380152526,0.012524156677413217,likelihood,96,0.03695081779216504,0.01471299167943741,0.7909443378448486,15
0.00281682359694115,head_vs_analytic,2.600875234367514e-15,5.011720380152526,0.006153080582234203,likelihood,96,0.01921695193677117,0.0076517617428703884,0.7909443378448486,15
-0.014850322467585405,head_vs_exact,-0.07640834484840986,7.024347592470994,0.015248251147568226,likelihood,96,0.06012230642865486,0.016844315683399228,0.8953571915626526,16
0.003150369093864643,no_head_exact_vs_analytic,2.6752537788513124e-15,7.024347592470994,0.006290554561242205,likelihood,96,0.026723827613785184,0.00760029437845507,0.8953571915626526,16
0.004303082876949989,trained_exact_vs_analytic,2.972624869061192e-15,7.024347592470994,0.006257686591215371,likelihood,96,0.026607689407181227,0.007567264508200983,0.8953571915626526,16
-0.010547239590635415,head_vs_analytic,0.0,7.024347592470994,0.01056063258597574,likelihood,96,0.04030919818956437,0.011463992988869008,0.8953571915626526,16
-0.0045344471000134945,head_vs_exact,0.19287684873116828,9.845213890075684,0.006140674309184154,likelihood,96,0.038358142846361104,0.007857451515211384,1.0,17
-0.0026027983343185346,no_head_exact_vs_analytic,0.0,9.845213890075684,0.004852732533742059,likelihood,96,0.02951536917639511,0.005992421922988802,1.0,17
-0.001769170411237216,trained_exact_vs_analytic,-2.0847563498079402e-15,9.845213890075684,0.00378461729335317,likelihood,96,0.02353136731740966,0.0047775069506337175,1.0,17
-0.00630361751125071,head_vs_analytic,-1.6611985479991515e-15,9.845213890075684,0.007105569237742801,likelihood,96,0.04143051447018381,0.008411520171341351,1.0,17
