divergence_loss,epoch,score_loss,split,stage,total_loss
0.0,106,10.36098574348118,train,stage1_score,10.36098574348118
0.0,107,10.365562240181069,train,stage1_score,10.365562240181069
0.0,108,10.437276508253248,train,stage1_score,10.437276508253248
0.0,109,10.428991234820822,train,stage1_score,10.428991234820822
0.0,110,10.376109439088866,train,stage1_score,10.376109439088866
0.0,111,10.52968930588354,train,stage1_score,10.52968930588354
0.0,112,10.305919915270012,train,stage1_score,10.305919915270012
0.0,113,10.452445917056345,train,stage1_score,10.452445917056345
0.0,114,10.328270604116533,train,stage1_score,10.328270604116533
0.0,115,10.426413693879264,train,stage1_score,10.426413693879264
0.0,116,10.346867871101557,train,stage1_score,10.346867871101557
0.0,117,10.404941970795926,train,stage1_score,10.404941970795926
0.0,118,10.47002903091938,train,stage1_score,10.47002903091938
0.0,119,10.469353883406695,train,stage1_score,10.469353883406695
0.0,120,10.229744142644543,train,stage1_score,10.229744142644543
0.0,121,10.35930409565606,train,stage1_score,10.35930409565606
0.0,122,10.419620138543952,train,stage1_score,10.419620138543952
0.0,123,10.367518098640929,train,stage1_score,10.367518098640929
0.0,124,10.36510588336174,train,stage1_score,10.36510588336174
0.0,125,10.403845237527053,train,stage1_score,10.403845237527053
0.0,126,10.325961014193952,train,stage1_score,10.325961014193952
0.0,127,10.39563874588598,train,stage1_score,10.39563874588598
0.0,128,10.294206484138508,train,stage1_score,10.294206484138508
0.0,129,10.369412398765157,train,stage1_score,10.369412398765157
0.0,130,10.409494997839184,train,stage1_score,10.409494997839184
0.0,131,10.518334812398455,train,stage1_score,10.518334812398455
0.0,132,10.330768852526576,train,stage1_score,10.330768852526576
0.0,133,10.445151236599973,train,stage1_score,10.445151236599973
0.0,134,10.539820274733522,train,stage1_score,10.539820274733522
0.0,135,10.350784856645042,train,stage1_score,10.350784856645042
0.0,136,10.342491544299111,train,stage1_score,10.342491544299111
0.0,137,10.490439991329028,train,stage1_score,10.490439991329028
0.0,138,10.531231870187822,train,stage1_score,10.531231870187822
0.0,139,10.479462206028307,train,stage1_score,10.479462206028307
0.0,140,10.30850402290559,train,stage1_score,10.30850402290559
0.0,141,10.525742732777315,train,stage1_score,10.525742732777315
0.0,142,10.453176138894944,train,stage1_score,10.453176138894944
0.0,143,10.488447249819862,train,stage1_score,10.488447249819862
0.0,144,10.412280889545256,train,stage1_score,10.412280889545256
0.0,145,10.369756934222051,train,stage1_score,10.369756934222051
0.0,146,10.51097663333044,train,stage1_score,10.51097663333044
0.0,1,13.7314365234375,validation,stage1_score,13.7314365234375
0.0,2,10.531009765625,validation,stage1_score,10.531009765625
0.0,3,10.431818359375,validation,stage1_score,10.431818359375
0.0,4,10.3128701171875,validation,stage1_score,10.3128701171875
0.0,5,10.2871640625,validation,stage1_score,10.2871640625
0.0,6,10.3748369140625,validation,stage1_score,10.3748369140625
0.0,7,10.488900390625,validation,stage1_score,10.488900390625
0.0,8,11.1266826171875,validation,stage1_score,11.1266826171875
0.0,9,11.045296875,validation,stage1_score,11.045296875
0.0,10,10.049376953125,validation,stage1_score,10.049376953125
0.0,11,10.8456943359375,validation,stage1_score,10.8456943359375
0.0,12,10.78630078125,validation,stage1_score,10.78630078125
0.0,13,11.725970703125,validation,stage1_score,11.725970703125
0.0,14,11.067482421875,validation,stage1_score,11.067482421875
0.0,15,11.030546875,validation,stage1_score,11.030546875
0.0,16,10.03576171875,validation,stage1_score,10.03576171875
0.0,17,10.4620322265625,validation,stage1_score,10.4620322265625
0.0,18,11.005517578125,validation,stage1_score,11.005517578125
0.0,19,11.4074462890625,validation,stage1_score,11.4074462890625
0.0,20,9.8810537109375,validation,stage1_score,9.8810537109375
0.0,21,10.831869140625,validation,stage1_score,10.831869140625
0.0,22,9.8561708984375,validation,stage1_score,9.8561708984375
0.0,23,10.3957587890625,validation,stage1_score,10.3957587890625
0.0,24,11.0154287109375,validation,stage1_score,11.0154287109375
0.0,25,9.370634765625,validation,stage1_score,9.370634765625
0.0,26,11.609240234375,validation,stage1_score,11.609240234375
0.0,27,9.836228515625,validation,stage1_score,9.836228515625
0.0,28,10.349744140625,validation,stage1_score,10.349744140625
0.0,29,10.2061015625,validation,stage1_score,10.2061015625
0.0,30,9.8026083984375,validation,stage1_score,9.8026083984375
0.0,31,10.8455537109375,validation,stage1_score,10.8455537109375
0.0,32,10.3694423828125,validation,stage1_score,10.3694423828125
0.0,33,11.011814453125,validation,stage1_score,11.011814453125
0.0,34,11.1530908203125,validation,stage1_score,11.1530908203125
0.0,35,11.0114794921875,validation,stage1_score,11.0114794921875
0.0,36,10.9604287109375,validation,stage1_score,10.9604287109375
0.0,37,10.1934921875,validation,stage1_score,10.1934921875
0.0,38,10.70266015625,validation,stage1_score,10.70266015625
0.0,39,9.5716337890625,validation,stage1_score,9.5716337890625
0.0,40,10.26989453125,validation,stage1_score,10.26989453125
0.0,41,10.59199609375,validation,stage1_score,10.59199609375
0.0,42,10.488173828125,validation,stage1_score,10.488173828125
0.0,43,11.3765126953125,validation,stage1_score,11.3765126953125
0.0,44,9.54095703125,validation,stage1_score,9.54095703125
0.0,45,10.8590556640625,validation,stage1_score,10.8590556640625
0.0,46,11.3521923828125,validation,stage1_score,11.3521923828125
0.0,47,10.8384501953125,validation,stage1_score,10.8384501953125
0.0,48,10.2809580078125,validation,stage1_score,10.2809580078125
0.0,49,10.5862763671875,validation,stage1_score,10.5862763671875
0.0,50,10.4799482421875,validation,stage1_score,10.4799482421875
0.0,51,10.200298828125,validation,stage1_score,10.200298828125
0.0,52,10.30155859375,validation,stage1_score,10.30155859375
0.0,53,9.561248046875,validation,stage1_score,9.561248046875
0.0,54,11.916130859375,validation,stage1_score,11.916130859375
0.0,55,11.570484375,validation,stage1_score,11.570484375
0.0,56,11.501109375,validation,stage1_score,11.501109375
0.0,57,10.9565009765625,validation,stage1_score,10.9565009765625
0.0,58,11.0294228515625,validation,stage1_score,11.0294228515625
0.0,59,10.8175361328125,validation,stage1_score,10.8175361328125
0.0,60,10.9054521484375,validation,stage1_score,10.9054521484375
0.0,61,10.3440029296875,validation,stage1_score,10.3440029296875
0.0,62,10.0729033203125,validation,stage1_score,10.0729033203125
0.0,63,11.542517578125,validation,stage1_score,11.542517578125
0.0,64,9.5897041015625,validation,stage1_score,9.5897041015625
0.0,65,10.8550068359375,validation,stage1_score,10.8550068359375
0.0,66,9.5543173828125,validation,stage1_score,9.5543173828125
0.0,67,10.0727880859375,validation,stage1_score,10.0727880859375
0.0,68,10.22940625,validation,stage1_score,10.22940625
0.0,69,12.775642578125,validation,stage1_score,12.775642578125
0.0,70,9.3871142578125,validation,stage1_score,9.3871142578125
0.0,71,8.712689453125,validation,stage1_score,8.712689453125
0.0,72,10.4381142578125,validation,stage1_score,10.4381142578125
0.0,73,10.21847265625,validation,stage1_score,10.21847265625
0.0,74,10.5657041015625,validation,stage1_score,10.5657041015625
0.0,75,11.15834375,validation,stage1_score,11.15834375
0.0,76,11.2665517578125,validation,stage1_score,11.2665517578125
0.0,77,10.48674609375,validation,stage1_score,10.48674609375
0.0,78,10.46551953125,validation,stage1_score,10.46551953125
0.0,79,9.667837890625,validation,stage1_score,9.667837890625
0.0,80,10.5757568359375,validation,stage1_score,10.5757568359375
0.0,81,9.5326943359375,validation,stage1_score,9.5326943359375
0.0,82,9.8647021484375,validation,stage1_score,9.8647021484375
0.0,83,11.02469140625,validation,stage1_score,11.02469140625
0.0,84,10.93048828125,validation,stage1_score,10.93048828125
0.0,85,11.6243349609375,validation,stage1_score,11.6243349609375
0.0,86,10.206734375,validation,stage1_score,10.206734375
0.0,87,9.3822001953125,validation,stage1_score,9.3822001953125
0.0,88,8.8099580078125,validation,stage1_score,8.8099580078125
0.0,89,10.63155859375,validation,stage1_score,10.63155859375
0.0,90,10.4691328125,validation,stage1_score,10.4691328125
0.0,91,10.6539609375,validation,stage1_score,10.6539609375
0.0,92,9.7078828125,validation,stage1_score,9.7078828125
0.0,93,10.1530361328125,validation,stage1_score,10.1530361328125
0.0,94,11.081376953125,validation,stage1_score,11.081376953125
0.0,95,10.0346865234375,validation,stage1_score,10.0346865234375
0.0,96,9.7652802734375,validation,stage1_score,9.7652802734375
0.0,97,10.9825830078125,validation,stage1_score,10.9825830078125
0.0,98,9.71565234375,validation,stage1_score,9.71565234375
0.0,99,11.162125,validation,stage1_score,11.162125
0.0,100,11.0340322265625,validation,stage1_score,11.0340322265625
0.0,101,9.634482421875,validation,stage1_score,9.634482421875
0.0,102,9.058095703125,validation,stage1_score,9.058095703125
0.0,103,9.7578369140625,validation,stage1_score,9.7578369140625
0.0,104,10.8800078125,validation,stage1_score,10.8800078125
0.0,105,10.1150205078125,validation,stage1_score,10.1150205078125
0.0,106,9.931953125,validation,stage1_score,9.931953125
0.0,107,10.793734375,validation,stage1_score,10.793734375
0.0,108,11.632814453125,validation,stage1_score,11.632814453125
0.0,109,10.3893125,validation,stage1_score,10.3893125
0.0,110,10.7076923828125,validation,stage1_score,10.7076923828125
0.0,111,9.851919921875,validation,stage1_score,9.851919921875
0.0,112,11.6972861328125,validation,stage1_score,11.6972861328125
0.0,113,9.868435546875,validation,stage1_score,9.868435546875
0.0,114,10.8462109375,validation,stage1_score,10.8462109375
0.0,115,10.1467216796875,validation,stage1_score,10.1467216796875
0.0,116,9.91165625,validation,stage1_score,9.91165625
0.0,117,10.5219521484375,validation,stage1_score,10.5219521484375
0.0,118,10.784375,validation,stage1_score,10.784375
0.0,119,9.635173828125,validation,stage1_score,9.635173828125
0.0,120,9.9182587890625,validation,stage1_score,9.9182587890625
0.0,121,10.2340166015625,validation,stage1_score,10.2340166015625
0.0,122,9.7908720703125,validation,stage1_score,9.7908720703125
0.0,123,11.0805654296875,validation,stage1_score,11.0805654296875
0.0,124,10.2317578125,validation,stage1_score,10.2317578125
0.0,125,9.07730859375,validation,stage1_score,9.07730859375
0.0,126,10.2569541015625,validation,stage1_score,10.2569541015625
0.0,127,11.30517578125,validation,stage1_score,11.30517578125
0.0,128,10.3986787109375,validation,stage1_score,10.3986787109375
0.0,129,10.0102822265625,validation,stage1_score,10.0102822265625
0.0,130,10.0662861328125,validation,stage1_score,10.0662861328125
0.0,131,11.8778173828125,validation,stage1_score,11.8778173828125
0.0,132,9.7810625,validation,stage1_score,9.7810625
0.0,133,10.83720703125,validation,stage1_score,10.83720703125
0.0,134,11.9418525390625,validation,stage1_score,11.9418525390625
0.0,135,10.405876953125,validation,stage1_score,10.405876953125
0.0,136,10.8687548828125,validation,stage1_score,10.8687548828125
0.0,137,11.2874169921875,validation,stage1_score,11.2874169921875
0.0,138,9.992146484375,validation,stage1_score,9.992146484375
0.0,139,9.2035341796875,validation,stage1_score,9.2035341796875
0.0,140,9.9441923828125,validation,stage1_score,9.9441923828125
0.0,141,10.0750498046875,validation,stage1_score,10.0750498046875
0.0,142,9.324384765625,validation,stage1_score,9.324384765625
0.0,143,10.503228515625,validation,stage1_score,10.503228515625
0.0,144,10.1890185546875,validation,stage1_score,10.1890185546875
0.0,145,10.5376767578125,validation,stage1_score,10.5376767578125
0.0,146,10.452546875,validation,stage1_score,10.452546875
0.0008101859324908,1,10.506648870502287,train,stage2_joint,10.506810907329744
0.0001476453944856,2,10.531378357977513,train,stage2_joint,10.53143740968631
8.74748139198848e-05,3,10.423075188395313,train,stage2_joint,10.42312767462962
4.967022410673125e-05,4,10.475920372789778,train,stage2_joint,10.47596012174016
2.9979388241104862e-05,5,10.541693116697816,train,stage2_joint,10.541723105974514
2.0601119671054592e-05,6,10.572536076304248,train,stage2_joint,10.572556686157462
1.549321537948442e-05,7,10.26687902392024,train,stage2_joint,10.266894521005929
1.3256152371812746e-05,8,10.46738605060236,train,stage2_joint,10.467399290821437
1.1547956241616595e-05,9,10.413613588913629,train,stage2_joint,10.413625140324273
9.73315537193581e-06,10,10.421685184908036,train,stage2_joint,10.421694911410436
9.436519380090631e-06,11,10.456975544200224,train,stage2_joint,10.456984976795324
8.909329304501311e-06,12,10.42935772405561,train,stage2_joint,10.429366630300535
9.004249035630434e-06,13,10.430282730092785,train,stage2_joint,10.430291744388278
8.247963373170114e-06,14,10.37920018120495,train,stage2_joint,10.379208451585695
7.775770669803284e-06,15,10.433880117177353,train,stage2_joint,10.433887906330623
7.741679805071157e-06,16,10.39912993755487,train,stage2_joint,10.399137684024508
7.530392048165665e-06,17,10.371782572617006,train,stage2_joint,10.371790088595027
7.019290754975662e-06,18,10.506753482721042,train,stage2_joint,10.506760520154558
6.57393061153046e-06,19,10.49319350859698,train,stage2_joint,10.493200087486326
6.531714244604879e-06,20,10.428113773960591,train,stage2_joint,10.428120297483163
6.590368835052819e-06,21,10.530148430797452,train,stage2_joint,10.530155005052572
6.013576483992508e-06,22,10.390293113532884,train,stage2_joint,10.390299114851697
6.141234341280824e-06,23,10.399540693375766,train,stage2_joint,10.399546843721431
5.4953889287778215e-06,24,10.36350083119424,train,stage2_joint,10.363506329333996
5.545592878375303e-06,25,10.476927389208312,train,stage2_joint,10.476932931251234
5.88744044813453e-06,26,10.431265240739984,train,stage2_joint,10.431271129374004
5.293688970928751e-06,27,10.430873993534568,train,stage2_joint,10.43087927313412
5.386639673941415e-06,28,10.314926295999982,train,stage2_joint,10.314931703406527
5.2095356488531455e-06,29,10.361744661892162,train,stage2_joint,10.361749884173694
5.254075256143691e-06,30,10.436861127233872,train,stage2_joint,10.436866359271662
4.745925694512834e-06,31,10.369362568672356,train,stage2_joint,10.369367300701873
5.003197045419808e-06,32,10.413903384196484,train,stage2_joint,10.41390840891377
4.946799462606364e-06,33,10.486184694334064,train,stage2_joint,10.486189652708791
5.179334013747065e-06,34,10.361339812754366,train,stage2_joint,10.36134499820602
4.956572420711321e-06,35,10.512620437846463,train,stage2_joint,10.512625391586964
5.1294870127908455e-06,36,10.39130733372915,train,stage2_joint,10.391312448447929
5.3015538736979256e-06,37,10.418265350029596,train,stage2_joint,10.418270674751849
4.962944422004511e-06,38,10.3762243383071,train,stage2_joint,10.37622930473074
5.038455966288772e-06,39,10.4275553135006,train,stage2_joint,10.427560346022895
4.881313687576058e-06,40,10.384462302664051,train,stage2_joint,10.384467187135115
4.898037695500981e-06,41,10.329198934111144,train,stage2_joint,10.329203826875029
4.700420752802329e-06,42,10.41210153999231,train,stage2_joint,10.41210624421649
4.684684523463357e-06,43,10.327368451628232,train,stage2_joint,10.327373126827542
4.652996490698839e-06,44,10.35694990572722,train,stage2_joint,10.35695455116994
4.656345342594034e-06,45,10.273827748164496,train,stage2_joint,10.273832410192856
4.433540422079714e-06,46,10.40923487353508,train,stage2_joint,10.40923929043743
4.3845378446195535e-06,47,10.28023756641866,train,stage2_joint,10.280241935271436
4.6306759243395e-06,48,10.376514611158834,train,stage2_joint,10.376519217576517
4.380550952126567e-06,49,10.399921720412078,train,stage2_joint,10.39992612194832
4.167352787759865e-06,50,10.559137467045309,train,stage2_joint,10.559141617113978
4.0677209998208695e-06,51,10.411833600193033,train,stage2_joint,10.411837663187091
4.000188617008652e-06,52,10.423930379374864,train,stage2_joint,10.423934362611504
4.1009720453447885e-06,53,10.410407881480651,train,stage2_joint,10.410411996914602
3.917183826126017e-06,54,10.348509210698744,train,stage2_joint,10.348513124665946
4.250063100424277e-06,55,10.433129215728291,train,stage2_joint,10.433133443603126
4.102286235240656e-06,56,10.319473768073276,train,stage2_joint,10.319477859604389
4.05040881027455e-06,57,10.31970949563224,train,stage2_joint,10.319713540577215
3.9598302773950725e-06,58,10.455044209316869,train,stage2_joint,10.45504817230927
4.029638761182732e-06,59,10.420593545869792,train,stage2_joint,10.42059759642462
4.1407831488000765e-06,60,10.3975788565243,train,stage2_joint,10.397582968299652
4.067413628817426e-06,61,10.48729969473446,train,stage2_joint,10.48730377772885
3.983666944032752e-06,62,10.369041337747404,train,stage2_joint,10.369045306105749
3.609998167177202e-06,63,10.457279104832798,train,stage2_joint,10.457282730746453
3.711640822315009e-06,64,10.48603436745646,train,stage2_joint,10.486038100932872
3.4776614557415687e-06,65,10.505674923655322,train,stage2_joint,10.505678426396209
3.626404669862065e-06,66,10.462017732264137,train,stage2_joint,10.462021365251076
3.7721869811230368e-06,67,10.502958894324731,train,stage2_joint,10.502962686826503
3.640651649718452e-06,68,10.593197118656713,train,stage2_joint,10.59320074042396
3.6826091357809376e-06,69,10.32471705409877,train,stage2_joint,10.324720743672012
3.659106951113768e-06,70,10.366794794233863,train,stage2_joint,10.36679848429492
3.401714639156013e-06,71,10.47653865253224,train,stage2_joint,10.476542035027231
3.61845975964647e-06,72,10.392078582831966,train,stage2_joint,10.39208221020906
3.610577588747998e-06,73,10.387947312523336,train,stage2_joint,10.38795092965636
3.2436461633132824e-06,74,10.422961808226605,train,stage2_joint,10.422965035840985
3.159813124216445e-06,75,10.587905204753438,train,stage2_joint,10.58790837748886
3.2067248277873465e-06,76,10.402959670191226,train,stage2_joint,10.402962891707944
3.170397234128677e-06,77,10.41551801847375,train,stage2_joint,10.415521181940727
3.4333123589221893e-06,78,10.316720474711463,train,stage2_joint,10.316723899890093
3.239067103472118e-06,79,10.306313948131278,train,stage2_joint,10.306317203550998
3.1673206894830376e-06,80,10.36877003642909,train,stage2_joint,10.368773204774197
3.338810150060807e-06,81,10.366763061269776,train,stage2_joint,10.366766387666278
3.2361136782407726e-06,82,10.347123762652698,train,stage2_joint,10.34712700319412
3.527058820660605e-06,83,10.469505024444112,train,stage2_joint,10.469508547185326
3.0395654513060315e-06,84,10.44357747495022,train,stage2_joint,10.443580511098018
3.2766535097318616e-06,85,10.578744416346636,train,stage2_joint,10.578747700059504
2.975026528995741e-06,86,10.436150341082715,train,stage2_joint,10.436153329424846
2.974839903183466e-06,87,10.376184818628804,train,stage2_joint,10.37618778770232
3.0584940322279717e-06,88,10.497556506398388,train,stage2_joint,10.49755954376572
2.990933304641202e-06,89,10.340615473257,train,stage2_joint,10.340618454525842
3.143107027114901e-06,90,10.30254414648656,train,stage2_joint,10.302547280196949
3.162410643701541e-06,91,10.327750208676624,train,stage2_joint,10.327753359948275
3.006846091092952e-06,92,10.41998358480156,train,stage2_joint,10.419986574607128
3.050924993260796e-06,93,10.30054234970561,train,stage2_joint,10.300545396585294
3.0131836332950343e-06,94,10.397692492063088,train,stage2_joint,10.39769550382024
2.8738570712741646e-06,95,10.418759087467436,train,stage2_joint,10.418761958246646
3.0959274239709428e-06,96,10.268591110541692,train,stage2_joint,10.268594216690648
2.9778827968159e-06,97,10.364238619743404,train,stage2_joint,10.364241595402396
2.9101342653769784e-06,98,10.552377525193002,train,stage2_joint,10.552380416460354
3.186451887913767e-06,99,10.350834638200451,train,stage2_joint,10.350837824838546
8.326306194067002e-05,1,10.7613486328125,validation,stage2_joint,10.761365234375
3.038404695689678e-05,2,10.9693427734375,validation,stage2_joint,10.9693544921875
2.063538692891598e-05,3,10.5025283203125,validation,stage2_joint,10.502541015625
1.2331411242485048e-05,4,10.6226328125,validation,stage2_joint,10.622642578125
6.677009165287018e-06,5,11.3494970703125,validation,stage2_joint,11.34950390625
3.9470000192523004e-06,6,10.451916015625,validation,stage2_joint,10.451919921875
2.8135015163570644e-06,7,10.3469873046875,validation,stage2_joint,10.346990234375
2.789770020172e-06,8,12.1142626953125,validation,stage2_joint,12.114265625
2.4667286779731517e-06,9,10.8087958984375,validation,stage2_joint,10.808798828125
2.4388362653553485e-06,10,10.610998046875,validation,stage2_joint,10.611
1.898873131722212e-06,11,10.60403515625,validation,stage2_joint,10.604037109375
2.0500547252595424e-06,12,9.2859462890625,validation,stage2_joint,9.2859482421875
2.2115500178188085e-06,13,10.64929296875,validation,stage2_joint,10.649294921875
1.587100327014923e-06,14,12.337880859375,validation,stage2_joint,12.3378828125
1.2484072940424084e-06,15,11.302908203125,validation,stage2_joint,11.3029091796875
1.4150714268907904e-06,16,11.1311162109375,validation,stage2_joint,11.1311171875
1.44779693800956e-06,17,11.1771376953125,validation,stage2_joint,11.177138671875
1.2853561202064157e-06,18,10.6054560546875,validation,stage2_joint,10.60545703125
1.4191623777151109e-06,19,10.441716796875,validation,stage2_joint,10.4417177734375
1.5143799828365444e-06,20,11.6099345703125,validation,stage2_joint,11.6099365234375
1.1287310626357794e-06,21,9.7260703125,validation,stage2_joint,9.7260712890625
1.3134886976331472e-06,22,9.95555859375,validation,stage2_joint,9.9555595703125
1.0911825811490416e-06,23,10.3237607421875,validation,stage2_joint,10.32376171875
1.1907978914678097e-06,24,9.07201171875,validation,stage2_joint,9.0720126953125
1.0931560536846518e-06,25,10.6381435546875,validation,stage2_joint,10.63814453125
9.26265143789351e-07,26,10.052216796875,validation,stage2_joint,10.0522177734375
1.0192509507760409e-06,27,10.9232783203125,validation,stage2_joint,10.923279296875
1.2736261123791337e-06,28,11.428232421875,validation,stage2_joint,11.4282333984375
1.0220020776614547e-06,29,10.6297646484375,validation,stage2_joint,10.629765625
1.08885217923671e-06,30,9.9166474609375,validation,stage2_joint,9.9166484375
9.210680145770312e-07,31,10.58265625,validation,stage2_joint,10.5826572265625
8.476116927340627e-07,32,10.5797041015625,validation,stage2_joint,10.579705078125
9.938712464645506e-07,33,9.412337890625,validation,stage2_joint,9.4123388671875
8.382511441595852e-07,34,9.9636787109375,validation,stage2_joint,9.9636796875
9.58390417508781e-07,35,11.0796083984375,validation,stage2_joint,11.079609375
9.401229326613248e-07,36,10.7738564453125,validation,stage2_joint,10.773857421875
