accepted_steps,label,map_error_sigma,n_observations,rejected_steps,repeat,runtime_seconds,sample_mean,sample_std,score_evaluations,std_ratio,truth_mean,truth_std,variant
1302,d₁ = 0.3,0.17955464470031166,100,42,0,661.7498347910587,-0.17956343489636978,0.03695118804275499,2688,0.37135484388233714,-0.16169707801672492,0.09950371902099892,d1_0p3
759,d₁ = 0.1,0.18950869760545822,100,40,0,393.1819335920736,-0.18055390510956446,0.03649503903512886,1598,0.36677060309099674,-0.16169707801672492,0.09950371902099892,d1_0p1
759,d₁ = 1/√N,0.17517138834577903,100,49,0,393.20346491690725,-0.1791272826232016,0.03733222476576336,1616,0.37518421555565074,-0.16169707801672492,0.09950371902099892,d1_inverse_sqrt_n
327,d₁ = 1/N,0.19809878364093506,100,43,0,181.97602624888532,-0.1814086567995449,0.036401525515940454,740,0.36583080385426,-0.16169707801672492,0.09950371902099892,d1_inverse_n
50,d₁ = 1,0.0029517334620362077,1,12,1,0.5149882091209292,-0.08117350714296723,0.7490328557170507,124,1.0592924232181027,-0.0790863186120987,0.7071067811865476,d1_1
29,d₁ = 0.3,0.01952493850444464,1,8,1,0.31315578194335103,-0.0652801064622278,1.395515629168169,74,1.9735571292732472,-0.0790863186120987,0.7071067811865476,d1_0p3
31,d₁ = 0.1,0.02554228621319349,1,21,1,0.4291477932129055,-0.09714744357128317,2.1377612787975036,104,3.0232509935914806,-0.0790863186120987,0.7071067811865476,d1_0p1
49,d₁ = 1/√N,0.011266740618559822,1,11,1,0.49616806604899466,-0.08705310730535226,0.7540410198664014,120,1.0663750368807052,-0.0790863186120987,0.7071067811865476,d1_inverse_sqrt_n
49,d₁ = 1/N,0.026517174429386853,1,9,1,0.4852181179448962,-0.06033584893774241,0.7420984296703099,116,1.0494856638555285,-0.0790863186120987,0.7071067811865476,d1_inverse_n
84,d₁ = 1,0.052115170651799755,2,22,1,1.3555563557893038,-0.1516614349068841,0.5196475734307643,212,0.9000559992119628,-0.18175014853477478,0.5773502691896257,d1_1
50,d₁ = 0.3,0.04333911734014702,2,20,1,0.9079594030044973,-0.15672828948994477,0.753211612375916,140,1.3046007814859617,-0.18175014853477478,0.5773502691896257,d1_0p3
